"SiteID","Socket_Type","Socket_Type_Other","Lamp_Type","Lamp_Type_Other","Lamp_Style","Lamp_Quantity","Lamp_Watts","Lamp_Is_Color","Lamp_Temp_Fixed"
"SITE_1319","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","10","No","Fixed"
"SITE_1319","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","60","No","Fixed"
"SITE_1320","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","5.5","No","Fixed"
"SITE_1324","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","8","4","No","Fixed"
"SITE_1327","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","5","8.3","No","Fixed"
"SITE_1327","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","7","8.8","No","Fixed"
"SITE_1329","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","1","6","No","Fixed"
"SITE_1329","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","9.5","No","Fixed"
"SITE_1329","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Globe","1","5","No","Fixed"
"SITE_1329","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","11","No","Fixed"
"SITE_1329","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","15","No","Fixed"
"SITE_1329","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Decorative","2","60","No","Fixed"
"SITE_1329","Medium Screw Base (Standard)",NA,"LED",NA,"Bullet","1","3","No","Fixed"
"SITE_1331","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","4","15","No","Fixed"
"SITE_1331","Medium Screw Base (Standard)",NA,"CFL",NA,"Globe","1","11","No","Fixed"
"SITE_1331","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","1","25","No","Fixed"
"SITE_1331","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","25","No","Fixed"
"SITE_1331","Small Screw Base (Candelabra)",NA,"LED",NA,"Standard A Lamp","1","7","No","Fixed"
"SITE_1331","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","20","No","Fixed"
"SITE_1331","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","5.5","No","Fixed"
"SITE_1331","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Other","7","4","No","Fixed"
"SITE_1331","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","43","No","Fixed"
"SITE_1334","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","4","120","Unknown","Fixed"
"SITE_1334","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","3","65","Unknown","Fixed"
"SITE_1334","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","5","100","Unknown","Fixed"
"SITE_1334","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","5","100","No","Fixed"
"SITE_1334","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","7","No","Fixed"
"SITE_1334","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","40","No","Fixed"
"SITE_1334","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","1","15","No","Fixed"
"SITE_1334","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","5","No","Fixed"
"SITE_1334","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","15","9","No","Fixed"
"SITE_1334","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","7","25","No","Fixed"
"SITE_1335","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9","Unknown","Fixed"
"SITE_1335","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","2","60","Unknown","Fixed"
"SITE_1335","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","10","10","Unknown","Fixed"
"SITE_1335","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","2","25","Unknown","Fixed"
"SITE_1335","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","2","40","Unknown","Fixed"
"SITE_1335","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","10","10.5","Unknown","Fixed"
"SITE_1335","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","5","Unknown","Fixed"
"SITE_1335","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","25","Unknown","Fixed"
"SITE_1336","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","Unknown","15.5","No","Fixed"
"SITE_1337","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","5","9.3","No","Fixed"
"SITE_1337","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","6","60","No","Fixed"
"SITE_1337","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","5.5","No","Fixed"
"SITE_1337","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","40","No","Fixed"
"SITE_1337","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","26","Unknown","Fixed"
"SITE_1337","Small Screw Base (Candelabra)",NA,"LED",NA,"Bullet","1","0.5","No","Fixed"
"SITE_1337","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","4","75","No","Fixed"
"SITE_1337","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","2","13","Unknown","Fixed"
"SITE_1339","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","72","No","Fixed"
"SITE_1339","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","250","No","Fixed"
"SITE_1339","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","53","No","Fixed"
"SITE_1339","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","8.8","No","Fixed"
"SITE_1339","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","9","No","Fixed"
"SITE_1339","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Decorative","1","40","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","4","60","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","75","No","Fixed"
"SITE_1340","Unknown",NA,"Fluorescent",NA,"Unknown","1","25","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","4","7.3","No","Fixed"
"SITE_1340","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Globe","1","40","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","14","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","2","75","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","10","65","No","Fixed"
"SITE_1340","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Globe","4","60","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","1","14","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","7","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","9.5","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","1","250","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","12","9","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","3","7.5","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","60","Yes – Single Color","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","3","23","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","1","15","Yes – Single Color","Fixed"
"SITE_1340","Pin Base",NA,"Halogen",NA,"Bullet","2","7","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","1","120","No","Fixed"
"SITE_1340","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","1","250","Yes – Single Color","Fixed"
"SITE_1340","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","1","15","No","Fixed"
"SITE_1341","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9.5","Yes – Color Changing","Unknown"
