"SiteID","Mechanical_ID","Ventilation_Grade","Ventilation_Working","Ventilation_Controls","Ventilation_Use"
"SITE_3072","MECH_56977","Builder Grade","Yes","On/off","0.5"
"SITE_3073","MECH_76223","Builder Grade","Yes","On/off","Unknown"
"SITE_3073","MECH_64623","Builder Grade","Yes","On/off","Unknown"
"SITE_3075","MECH_12822","Unknown","Unknown","On/off","0"
"SITE_3075","MECH_131070","Panasonic or equivalent","Yes","On/off","16"
"SITE_3076","MECH_104728","Builder Grade","Unknown","Unknown",NA
"SITE_3077","MECH_44330","Unknown","No","None","Unknown"
"SITE_3078","MECH_73254","Unknown","Unknown","On/off",NA
"SITE_3078","MECH_140383","Unknown","Yes","On/off","0.5"
"SITE_3081","MECH_113450","Unknown","Unknown","Unknown","Unknown"
"SITE_3081","MECH_48414","Unknown","No","None","Unknown"
"SITE_3082","MECH_109702","Panasonic or equivalent","Yes","None","2"
"SITE_3082","MECH_75399","Panasonic or equivalent","Yes","On/off","1.5"
"SITE_3083","MECH_173369","Panasonic or equivalent","Yes","None","24"
"SITE_3086","MECH_52960","Builder Grade","Yes","On/off","Unknown"
"SITE_3087","MECH_2553","Builder Grade","No","On/off","0"
"SITE_3088","MECH_104379","Panasonic or equivalent","Yes","None","24"
"SITE_3088","MECH_65105","Panasonic or equivalent","Yes","None","24"
"SITE_3089","MECH_172350","Builder Grade","Yes","On/off","0.5"
"SITE_3091","MECH_3233","Builder Grade","Yes","On/off","1"
"SITE_3092","MECH_11038","Builder Grade","Yes","On/off","24"
"SITE_3093","MECH_7389","Builder Grade","Yes","On/off","Unknown"
"SITE_3093","MECH_147126","Builder Grade","Yes","On/off","Unknown"
"SITE_3093","MECH_103570","Builder Grade","Yes","On/off","Unknown"
"SITE_3094","MECH_2919","Builder Grade","Yes","On/off","0.5"
"SITE_3096","MECH_110102","Builder Grade","Yes","On/off","1"
"SITE_3097","MECH_42483","Builder Grade","Yes","On/off","0.75"
"SITE_3098","MECH_86179","Panasonic or equivalent","Yes","On/off","1"
"SITE_3098","MECH_86179","Panasonic or equivalent","Yes","On/off","24"
"SITE_3099","MECH_165292","Builder Grade","Yes","On/off","2"
"SITE_3100","MECH_31896","Builder Grade","Yes","Timer","12"
"SITE_3101","MECH_57861","Builder Grade","Yes","On/off","1"
"SITE_3102","MECH_102192","Panasonic or equivalent","Yes","None","24"
"SITE_3102","MECH_107567","Builder Grade","Yes","None","24"
"SITE_3102","MECH_144792","Panasonic or equivalent","Yes","None","24"
"SITE_3103","MECH_166346","Builder Grade","No","On/off","24"
"SITE_3103","MECH_80401","Builder Grade","Yes","On/off","24"
"SITE_3104","MECH_50236","Panasonic or equivalent","Yes","Unknown","0"
"SITE_3105","MECH_134625","Panasonic or equivalent","Yes","Timer","0.5"
"SITE_3105","MECH_121495","Panasonic or equivalent","Yes","Timer","0.5"
"SITE_3106","MECH_73234","Panasonic or equivalent","Yes","None","24"
"SITE_3107","MECH_106809","Builder Grade","Yes","On/off",NA
"SITE_3108","MECH_64042","Builder Grade","Yes","On/off","2"
"SITE_3111","MECH_23898","Builder Grade","Yes","On/off","0.5"
"SITE_3111","MECH_53706","Panasonic or equivalent","Yes","None","24"
"SITE_3112","MECH_51701","Builder Grade","Yes","On/off","0.5"
"SITE_3113","MECH_155026","Builder Grade","Yes","Timer","1"
"SITE_3113","MECH_48279","Builder Grade","Yes","On/off","1"
"SITE_3114","MECH_149706","Builder Grade","Yes","Timer","0.75"
"SITE_3115","MECH_99465","Builder Grade","Yes","On/off","1.5"
"SITE_3119","MECH_117915","Builder Grade","Yes","On/off","24"
"SITE_3121","MECH_19042","Builder Grade","Yes","On/off","0.25"
"SITE_3122","MECH_31676","Panasonic or equivalent","Yes","None","24"
"SITE_3123","MECH_104442","Builder Grade","Yes","None","24"
"SITE_3123","MECH_164766","Builder Grade","Yes","On/off","0.5"
"SITE_3124","MECH_119090","Panasonic or equivalent","Yes","On/off","24"
"SITE_3124","MECH_75601","Panasonic or equivalent","Yes","On/off","0.25"
"SITE_3125","MECH_17616","Builder Grade","Yes","On/off","0.33"
"SITE_3126","MECH_19047","Builder Grade","Yes","On/off","1"
"SITE_3126","MECH_107511","Builder Grade","Yes","On/off","Unknown"
"SITE_3126","MECH_83205","Builder Grade","Yes","On/off","Unknown"
"SITE_3127","MECH_42335","Builder Grade","Yes","On/off","0"
"SITE_3128","MECH_83381","Builder Grade","Yes","On/off","0.25"
"SITE_3130","MECH_41778","Builder Grade","Yes","On/off","1"
"SITE_3132","MECH_28436","Panasonic or equivalent","Yes","On/off","1"
"SITE_3133","MECH_10972","Unknown","Yes","On/off","0.5"
"SITE_3134","MECH_168371","Builder Grade","Yes","On/off","2"
"SITE_3135","MECH_44527","Panasonic or equivalent","Yes","None","24"
"SITE_3135","MECH_26708","Panasonic or equivalent","Yes","On/off","24"
"SITE_3136","MECH_95129","Builder Grade","No","On/off","1"
"SITE_3136","MECH_137413","Builder Grade","Yes","On/off","0"
"SITE_3137","MECH_108503","Builder Grade","Yes","On/off","24"
"SITE_3138","MECH_70387","Builder Grade","Yes","None","24"
"SITE_3139","MECH_97056","Builder Grade","Yes","On/off","0.15"
"SITE_3140","MECH_53107","Builder Grade","Yes","On/off","0.5"
"SITE_3141","MECH_140358","Builder Grade","Yes","On/off","Unknown"
"SITE_3142","MECH_138381","Builder Grade","Yes","On/off","2"
"SITE_3144","MECH_24345","Unknown","Unknown","Unknown","Unknown"
"SITE_3147","MECH_111952","Panasonic or equivalent","Yes","On/off","24"
"SITE_3148","MECH_124476","Panasonic or equivalent","Yes","None","24"
"SITE_3150","MECH_170748","Builder Grade","Unknown","On/off","0.5"
"SITE_3151","MECH_52126","Builder Grade","Yes","On/off","24"
"SITE_3152","MECH_110216","Panasonic or equivalent","Yes","On/off","24"
"SITE_3153","MECH_174164","Panasonic or equivalent","Yes","On/off","1.5"
"SITE_3153","MECH_153715","Panasonic or equivalent","Yes","On/off","12"
"SITE_3155","MECH_174684","Builder Grade","Yes","On/off","1"
"SITE_3156","MECH_63417","Builder Grade","Yes","On/off","24"
"SITE_3157","MECH_134812","Unknown","No","Unknown","0"
"SITE_3157","MECH_37739","Builder Grade","Yes","On/off","0"
"SITE_3158","MECH_142650","Unknown","Yes","On/off","0"
"SITE_3159","MECH_150604","Builder Grade","Yes","On/off","Unknown"
"SITE_3161","MECH_57889","Builder Grade","Yes","On/off","2"
"SITE_3163","MECH_29534","Builder Grade","Yes","On/off","2"
"SITE_3165","MECH_54820","Panasonic or equivalent","Unknown","Unknown",NA
"SITE_3167","MECH_142569","Builder Grade","Yes","On/off","Unknown"
"SITE_3168","MECH_147062","Unknown","Unknown","On/off",NA
"SITE_3168","MECH_7983","Builder Grade","Yes","On/off","24"
"SITE_3169","MECH_15764","Builder Grade","Yes","On/off","1"
"SITE_3170","MECH_138723","Builder Grade","Yes","On/off","2"
"SITE_3171","MECH_163272","Unknown","Yes","On/off","0"
"SITE_3171","MECH_141401","Panasonic or equivalent","Yes","On/off",NA
"SITE_3172","MECH_66937","Unknown","Yes","On/off","1"
"SITE_3174","MECH_18915","Panasonic or equivalent","Yes","None","24"
"SITE_3177","MECH_52697","Panasonic or equivalent","Yes","Timer","6"
"SITE_3177","MECH_139922","Builder Grade","Yes","Timer","3"
"SITE_3180","MECH_37672","Panasonic or equivalent","Yes","On/off","2"
"SITE_3181","MECH_26950","Unknown","Yes","On/off","0"
"SITE_3181","MECH_167137","Unknown","Yes","Timer","Unknown"
"SITE_3182","MECH_120282","Builder Grade","Yes","On/off","24"
"SITE_3183","MECH_167139","Panasonic or equivalent","Yes","On/off","1"
"SITE_3186","MECH_71224","Panasonic or equivalent","Yes","On/off","2"
"SITE_3186","MECH_113678","Panasonic or equivalent","Yes","None","0.25"
"SITE_3187","MECH_84953","Builder Grade","Yes","On/off","0"
"SITE_3188","MECH_56116","Builder Grade","Yes","On/off","1"
"SITE_3188","MECH_96678","Builder Grade","Yes","On/off","1"
"SITE_3189","MECH_119809","Builder Grade","Yes","On/off","1"
"SITE_3190","MECH_59226","Panasonic or equivalent","Yes","On/off","1"
"SITE_3193","MECH_138266","Builder Grade","Yes","On/off","1"
"SITE_3193","MECH_1251","Builder Grade","Yes","On/off","1"
"SITE_3194","MECH_42309","Builder Grade","No","None","Unknown"
"SITE_3196","MECH_64906","Builder Grade","Yes","On/off","0.25"
"SITE_3199","MECH_118666","Builder Grade","Yes","On/off","0"
"SITE_3200","MECH_108243","Builder Grade","Yes","On/off","1"
"SITE_3200","MECH_131966","Builder Grade","Yes","On/off","1"
"SITE_3201","MECH_54352","Panasonic or equivalent","Yes","Timer","0"
"SITE_3201","MECH_163208","Builder Grade","Yes","On/off","8"
"SITE_3201","MECH_40369","Builder Grade","Yes","On/off","1"
"SITE_3202","MECH_18954","Builder Grade","Yes","On/off","0.5"
"SITE_3204","MECH_127555","Unknown","Yes","Unknown","24"
"SITE_3205","MECH_155722","Builder Grade","Yes","On/off","1"
"SITE_3205","MECH_120144","Builder Grade","Yes","On/off","1"
"SITE_3207","MECH_137062","Builder Grade","Unknown","On/off","Unknown"
"SITE_3208","MECH_169453","Builder Grade","Yes","On/off","0.5"
"SITE_3209","MECH_127377","Builder Grade","Yes","On/off","1"
"SITE_3209","MECH_118017","Builder Grade","Yes","On/off","1"
"SITE_3210","MECH_101237","Builder Grade","Yes","On/off","24"
"SITE_3211","MECH_63386","Panasonic or equivalent","Yes","None","12"
"SITE_3211","MECH_63386","Builder Grade","Yes","On/off","0.5"
"SITE_3212","MECH_80023","Builder Grade","No","On/off","0"
"SITE_3212","MECH_81894","Builder Grade","Yes","Timer","1"
"SITE_3213","MECH_136497","Builder Grade","Yes","On/off","1"
"SITE_3214","MECH_129586","Builder Grade","Yes","On/off","Unknown"
"SITE_3215","MECH_93956","Builder Grade","Yes","On/off","1"
"SITE_3216","MECH_137669","Builder Grade","Yes","On/off","Unknown"
"SITE_3218","MECH_11315","Builder Grade","Yes","On/off","2"
"SITE_3219","MECH_128616","Builder Grade","Yes","On/off","Unknown"
"SITE_3219","MECH_111089","Builder Grade","Yes","On/off","Unknown"
"SITE_3220","MECH_53462","Builder Grade","Yes","On/off","24"
"SITE_3223","MECH_130171","Panasonic or equivalent","Yes","On/off","Unknown"
"SITE_3224","MECH_34457","Builder Grade","Yes","Timer","10"
"SITE_3225","MECH_153598","Builder Grade","Yes","On/off","0.05"
"SITE_3225","MECH_111647","Builder Grade","Yes","On/off","0"
"SITE_3225","MECH_54321","Builder Grade","Yes","On/off","2"
"SITE_3227","MECH_86378","Builder Grade","Yes","On/off","24"
"SITE_3228","MECH_44337","Builder Grade","Yes","On/off","0.5"
"SITE_3229","MECH_104990","Builder Grade","Yes","On/off","1"
"SITE_3229","MECH_49112","Builder Grade","Yes","On/off","1"
"SITE_3230","MECH_8856","Panasonic or equivalent","Yes","On/off","1.5"
"SITE_3231","MECH_45350","Builder Grade","Yes","On/off","Unknown"
"SITE_3232","MECH_805","Builder Grade","Yes","On/off","0.5"
"SITE_3232","MECH_20357","Builder Grade","Yes","On/off","0.5"
"SITE_3234","MECH_64073","Panasonic or equivalent","Yes","None","20"
"SITE_3235","MECH_39197","Builder Grade","Yes","On/off","1"
"SITE_3236","MECH_52899","Builder Grade","Yes","On/off","0.25"
"SITE_3236","MECH_4520","Panasonic or equivalent","Yes","On/off","0.75"
"SITE_3237","MECH_7209","Builder Grade","Yes","On/off","0.5"
"SITE_3237","MECH_33225","Builder Grade","Unknown","On/off","0"
"SITE_3238","MECH_30320","Builder Grade","Yes","On/off","1"
"SITE_3239","MECH_146641","Panasonic or equivalent","Yes","On/off","0"
"SITE_3239","MECH_78251","Panasonic or equivalent","Yes","On/off","0.33"
"SITE_3240","MECH_103808","Builder Grade","Yes","On/off","0"
"SITE_3241","MECH_42512","Panasonic or equivalent","Yes","On/off","1"
"SITE_3242","MECH_14770","Builder Grade","Yes","On/off","0"
"SITE_3242","MECH_14770","Builder Grade","Yes","On/off","1"
"SITE_3242","MECH_125248","Builder Grade","Yes","On/off","2"
"SITE_3243","MECH_149628","Builder Grade","Yes","On/off","24"
"SITE_3244","MECH_161350","Panasonic or equivalent","Yes","On/off","0.17"
"SITE_3244","MECH_91709","Panasonic or equivalent","Yes","Timer","0"
"SITE_3244","MECH_54829","Panasonic or equivalent","Yes","Timer","0.5"
"SITE_3245","MECH_6546","Builder Grade","Unknown","On/off",NA
"SITE_3248","MECH_162931","Builder Grade","Yes","On/off","0.5"
"SITE_3249","MECH_152192","Builder Grade","Yes","On/off","2"
"SITE_3252","MECH_140784","Builder Grade","Yes","On/off","1"
"SITE_3253","MECH_147371","Builder Grade","Yes","On/off","24"
"SITE_3254","MECH_30764","Builder Grade","No","On/off","1"
"SITE_3255","MECH_6515","Builder Grade","Yes","On/off","0.25"
"SITE_3256","MECH_7627","Builder Grade","Yes","On/off","1"
"SITE_3257","MECH_77283","Unknown","Yes","Timer","1"
"SITE_3257","MECH_136065","Builder Grade","Yes","On/off","1"
"SITE_3259","MECH_122044","Builder Grade","Yes","On/off","0.33"
"SITE_3259","MECH_102917","Panasonic or equivalent","Yes","On/off","24"
"SITE_3259","MECH_142528","Builder Grade","Yes","On/off","1"
"SITE_3263","MECH_26507","Builder Grade","Yes","On/off","2"
"SITE_3264","MECH_49204","Builder Grade","Yes","On/off","Unknown"
"SITE_3265","MECH_76884","Unknown","No","On/off","0"
"SITE_3267","MECH_12557","Panasonic or equivalent","Yes","Unknown","1.5"
"SITE_3268","MECH_130230","Builder Grade","Yes","On/off","24"
"SITE_3269","MECH_54802","Builder Grade","Yes","On/off","1"
"SITE_3270","MECH_137970","Unknown","Yes","On/off","0"
"SITE_3270","MECH_117879","Builder Grade","Yes","On/off","0"
"SITE_3270","MECH_157691","Builder Grade","Yes","On/off","0"
"SITE_3271","MECH_151282","Panasonic or equivalent","Yes","None","24"
"SITE_3271","MECH_118489","Panasonic or equivalent","Yes","None","24"
"SITE_3272","MECH_99716","Builder Grade","Yes","On/off","1"
"SITE_3272","MECH_112748","Builder Grade","Yes","On/off","1"
"SITE_3273","MECH_10331","Panasonic or equivalent","Yes","On/off","0.16"
"SITE_3274","MECH_137862","Panasonic or equivalent","Yes","On/off","0.75"
"SITE_3274","MECH_47005","Panasonic or equivalent","Yes","On/off","0.5"
"SITE_3274","MECH_114929","Panasonic or equivalent","Yes","On/off","0.5"
"SITE_3275","MECH_109579","Builder Grade","No","On/off","24"
"SITE_3275","MECH_135409","Builder Grade","Yes","On/off","24"
"SITE_3276","MECH_103638","Builder Grade","Yes","On/off","0.5"
"SITE_3276","MECH_103250","Builder Grade","Yes","On/off","0.5"
"SITE_3277","MECH_2884","Panasonic or equivalent","Yes","None","20"
"SITE_3277","MECH_48238","Panasonic or equivalent","Yes","None","24"
"SITE_3278","MECH_76898","Builder Grade","Yes","Timer","20"
"SITE_3280","MECH_73885","Builder Grade","Yes","On/off","0.5"
"SITE_3281","MECH_156066","Panasonic or equivalent","Yes","On/off","0.5"
"SITE_3281","MECH_140364","Panasonic or equivalent","Yes","On/off","0.25"
"SITE_3282","MECH_114789","Panasonic or equivalent","Unknown","On/off","24"
"SITE_3282","MECH_100959","Panasonic or equivalent","Yes","None","1.5"
"SITE_3282","MECH_67528","Panasonic or equivalent","Yes","None","1.5"
"SITE_3284","MECH_72644","Builder Grade","Yes","Timer","Unknown"
"SITE_3284","MECH_76161","Builder Grade","Yes","On/off","Unknown"
"SITE_3285","MECH_55645","Panasonic or equivalent","Yes","None","1"
"SITE_3285","MECH_65737","Panasonic or equivalent","Yes","On/off","1"
"SITE_3287","MECH_31693","Builder Grade","Yes","On/off","0"
"SITE_3287","MECH_154075","Builder Grade","Yes","On/off","1"
"SITE_3289","MECH_74887","Panasonic or equivalent","Yes","On/off","4"
"SITE_3291","MECH_127788","Builder Grade","Yes","On/off","20"
"SITE_3292","MECH_71838","Builder Grade","Yes","On/off","0.5"
"SITE_3292","MECH_3554","Panasonic or equivalent","Yes","On/off","1"
"SITE_3293","MECH_31448","Builder Grade","Yes","On/off","1"
"SITE_3294","MECH_138152","Panasonic or equivalent","Yes","Unknown","0"
"SITE_3296","MECH_142285","Builder Grade","Yes","On/off","2"
"SITE_3296","MECH_91895","Builder Grade","Yes","On/off","0"
"SITE_3298","MECH_29752","Builder Grade","Yes","On/off","Unknown"
"SITE_3299","MECH_97113","Builder Grade","Yes","On/off","1.5"
"SITE_3300","MECH_16439","Builder Grade","Yes","Timer","4"
"SITE_3302","MECH_157083","Unknown","Yes","Timer","Unknown"
"SITE_3302","MECH_81363","Unknown","Yes","On/off","Unknown"
"SITE_3303","MECH_53485","Builder Grade","Yes","On/off","0.25"
"SITE_3304","MECH_122846","Builder Grade","Yes","On/off","1"
"SITE_3305","MECH_24167","Builder Grade","Yes","On/off","1"
"SITE_3306","MECH_160472","Builder Grade","Yes","On/off","0.05"
"SITE_3306","MECH_55039","Builder Grade","Yes","On/off","0"
"SITE_3306","MECH_48811","Builder Grade","Yes","On/off","2"
"SITE_3307","MECH_63425","Unknown","Yes","On/off","2"
"SITE_3307","MECH_29684","Unknown","Yes","On/off","1"
"SITE_3308","MECH_93684","Builder Grade","Yes","On/off","1"
"SITE_3309","MECH_33036","Unknown","Yes","Unknown","24"
"SITE_3310","MECH_32374","Panasonic or equivalent","Yes","On/off","23"
"SITE_3311","MECH_29604","Builder Grade","Yes","On/off","1"
"SITE_3312","MECH_92875","Builder Grade","Yes","On/off","1"
"SITE_3313","MECH_53973","Builder Grade","Yes","On/off","0"
"SITE_3313","MECH_24102","Builder Grade","Yes","On/off","0"
"SITE_3314","MECH_87829","Panasonic or equivalent","Yes","None","24"
"SITE_3315","MECH_114786","Builder Grade","Yes","On/off","0.5"
"SITE_3315","MECH_144986","Builder Grade","Yes","On/off","0.5"
"SITE_3317","MECH_165972","Builder Grade","Yes","On/off","24"
"SITE_3318","MECH_9447","Builder Grade","Yes","On/off","1"
"SITE_3320","MECH_37397","Unknown","Yes","On/off","0"
"SITE_3320","MECH_29622","Builder Grade","Yes","On/off","1"
"SITE_3320","MECH_150844","Builder Grade","Yes","On/off","0.2"
"SITE_3322","MECH_109432","Builder Grade","Yes","On/off","0.15"
"SITE_3322","MECH_89966","Builder Grade","Yes","On/off","0"
"SITE_3324","MECH_112978","Panasonic or equivalent","Yes","On/off","8"
"SITE_3324","MECH_112978","Builder Grade","Yes","On/off","0.4"
"SITE_3325","MECH_152814","Builder Grade","Yes","On/off","1"
"SITE_3327","MECH_65280","Unknown","Yes","On/off","0"
"SITE_3327","MECH_118133","Unknown","Yes","On/off","0"
"SITE_3327","MECH_119356","Builder Grade","Yes","On/off","0"
"SITE_3328","MECH_150999","Builder Grade","Yes","On/off","Unknown"
"SITE_3329","MECH_45157","Builder Grade","Yes","On/off","0.25"
"SITE_3329","MECH_110884","Builder Grade","Yes","On/off","1"
"SITE_3330","MECH_142944","Builder Grade","Yes","On/off","0.5"
"SITE_3331","MECH_73282","Panasonic or equivalent","Yes","None","24"
"SITE_3332","MECH_48064","Panasonic or equivalent","Yes","None","24"
"SITE_3333","MECH_55354","Builder Grade","Yes","On/off","1"
"SITE_3334","MECH_160029","Panasonic or equivalent","Yes","On/off","24"
"SITE_3334","MECH_82689","Panasonic or equivalent","Yes","On/off","24"
"SITE_3335","MECH_35379","Unknown","Yes","On/off","0.5"
"SITE_3336","MECH_135929","Builder Grade","Yes","On/off","0.5"
"SITE_3337","MECH_28938","Builder Grade","Yes","Timer","0.5"
"SITE_3338","MECH_171106","Builder Grade","Yes","On/off","1"
"SITE_3339","MECH_105292","Unknown","Unknown","Unknown","Unknown"
"SITE_3340","MECH_117063","Panasonic or equivalent","Yes","On/off","2"
"SITE_3341","MECH_137769","Builder Grade","Yes","On/off","0.5"
"SITE_3342","MECH_73279","Builder Grade","Yes","On/off","0.5"
"SITE_3343","MECH_6083","Builder Grade","Yes","On/off","Unknown"
"SITE_3344","MECH_162451","Panasonic or equivalent","Yes","None","24"
"SITE_3345","MECH_97204","Builder Grade","Yes","On/off","2"
"SITE_3346","MECH_82241","Builder Grade","Yes","Timer","1"
"SITE_3347","MECH_124316","Panasonic or equivalent","Yes","None","24"
"SITE_3348","MECH_170068","Panasonic or equivalent","Yes","On/off","1"
"SITE_3351","MECH_113414","Builder Grade","Yes","On/off","1"
"SITE_3352","MECH_125785","Builder Grade","Yes","On/off","3"
"SITE_3352","MECH_137262","Builder Grade","Yes","On/off","2"
"SITE_3352","MECH_162875","Builder Grade","Unknown","On/off","0"
"SITE_3353","MECH_94803","Builder Grade","Yes","On/off","0.25"
"SITE_3354","MECH_17473","Panasonic or equivalent","Yes","On/off","0"
"SITE_3354","MECH_145506","Panasonic or equivalent","Yes","On/off","0.05"
"SITE_3355","MECH_77869","Builder Grade","Yes","On/off","1.5"
