"SiteID","Construction_Type","Framing_Type","Framing_Type_Other","Foundation_Type","Foundation_Type_Other","Total_Building_Levels","Area","Average_Height","Volume"
"SITE_3132","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3133","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3134","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3135","Frame","Wood",NA,">90% Slab",NA,"1","Unknown","7.96667885308404","Unknown"
"SITE_3136","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9.16038341220823","Unknown"
"SITE_3137","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3138","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3139","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.81989848481041","Unknown"
"SITE_3140","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3141","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3142","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.33392122281011","Unknown"
"SITE_3144","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3145","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.5","Unknown"
"SITE_3146","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.85283365516207","Unknown"
"SITE_3147","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9","Unknown"
"SITE_3148","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.60238693467337","Unknown"
"SITE_3149","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.5","Unknown"
"SITE_3150","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3151","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.59201284654042","Unknown"
"SITE_3152","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3153","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","10","Unknown"
"SITE_3154","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3155","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3156","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.62410926861869","Unknown"
"SITE_3157","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3158","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.74954084863838","Unknown"
"SITE_3159","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.66","Unknown"
"SITE_3160","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.36753979902902","Unknown"
"SITE_3161","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3162","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.67591144266635","Unknown"
"SITE_3163","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.8","Unknown"
"SITE_3164","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.5","Unknown"
"SITE_3165","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.89182678240515","Unknown"
"SITE_3166","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3167","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.66","Unknown"
"SITE_3168","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.60267683448759","Unknown"
"SITE_3169","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3170","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.66","Unknown"
"SITE_3171","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5881839014609","Unknown"
"SITE_3172","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.9","Unknown"
"SITE_3173","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.8825831702544","Unknown"
"SITE_3174","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.6","Unknown"
"SITE_3175","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.17135665504697","Unknown"
"SITE_3176","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.59430286803781","Unknown"
"SITE_3177","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9","Unknown"
"SITE_3178","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3179","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3180","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","6.82871678914641","Unknown"
"SITE_3181","Unknown","Unknown",NA,"Unknown",NA,"3+","Unknown","8.8","Unknown"
"SITE_3182","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3183","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3184","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3186","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.6","Unknown"
"SITE_3187","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.66","Unknown"
"SITE_3188","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3189","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3190","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9.5126582278481","Unknown"
"SITE_3191","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3192","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.66","Unknown"
"SITE_3193","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3194","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.90393882927456","Unknown"
"SITE_3195","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.14603067207939","Unknown"
"SITE_3196","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9","Unknown"
"SITE_3197","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3198","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3199","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.00146827477714","Unknown"
"SITE_3200","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3201","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.7620323922951","Unknown"
"SITE_3202","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.61027790767586","Unknown"
"SITE_3203","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.5","Unknown"
"SITE_3204","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.53003911199251","Unknown"
"SITE_3205","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.8163136444521","Unknown"
"SITE_3207","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.8","Unknown"
"SITE_3208","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.77278524902791","Unknown"
"SITE_3209","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.63724240542662","Unknown"
"SITE_3210","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.64017572354308","Unknown"
"SITE_3211","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.25","Unknown"
"SITE_3212","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.53529883674288","Unknown"
"SITE_3213","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3214","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75791910331384","Unknown"
"SITE_3215","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.8","Unknown"
"SITE_3216","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3217","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.54778990453399","Unknown"
"SITE_3218","Frame","Wood",NA,">90% Crawlspace",NA,"2","Unknown","8","Unknown"
"SITE_3219","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.25","Unknown"
"SITE_3220","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3221","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.0804556526723","Unknown"
"SITE_3222","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3223","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3224","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.6","Unknown"
"SITE_3225","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3226","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3227","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.21735804148249","Unknown"
"SITE_3228","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9","Unknown"
"SITE_3229","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3230","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3231","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3232","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.38997078870497","Unknown"
"SITE_3233","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3234","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.1232334897149","Unknown"
"SITE_3235","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9","Unknown"
"SITE_3236","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.14659056773806","Unknown"
"SITE_3237","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.38679425837321","Unknown"
"SITE_3238","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.41294266032793","Unknown"
"SITE_3239","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9","Unknown"
"SITE_3240","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.6","Unknown"
"SITE_3241","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3242","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.98827930174564","Unknown"
"SITE_3243","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3244","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.64038491386","Unknown"
"SITE_3245","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3247","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.7604567588832","Unknown"
"SITE_3248","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3249","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3251","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.54376044323278","Unknown"
"SITE_3252","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3253","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.8","Unknown"
"SITE_3254","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.66","Unknown"
"SITE_3255","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3256","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3257","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3258","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3259","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3260","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3261","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3263","Solid masonry","Wood",NA,">90% Slab",NA,"3+","Unknown","9","Unknown"
"SITE_3264","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.25","Unknown"
"SITE_3265","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9.86301369863014","Unknown"
"SITE_3266","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9","Unknown"
"SITE_3267","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.8","Unknown"
"SITE_3268","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3269","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3270","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.46922385433402","Unknown"
"SITE_3271","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.94541910331384","Unknown"
"SITE_3272","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.8","Unknown"
"SITE_3273","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9","Unknown"
"SITE_3274","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3275","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3276","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.53370365747098","Unknown"
"SITE_3277","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3278","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3279","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.18945962044375","Unknown"
"SITE_3280","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3281","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.82108626198083","Unknown"
"SITE_3282","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.66","Unknown"
"SITE_3283","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.8","Unknown"
"SITE_3284","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9","Unknown"
"SITE_3285","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.6","Unknown"
"SITE_3286","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.74977190168993","Unknown"
"SITE_3287","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","11.1294657683731","Unknown"
"SITE_3288","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3289","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.75","Unknown"
"SITE_3290","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.74584848964099","Unknown"
"SITE_3291","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","10.1","Unknown"
"SITE_3292","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.9","Unknown"
"SITE_3293","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.68757872638209","Unknown"
"SITE_3294","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.1931112750383","Unknown"
"SITE_3295","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.69424124513619","Unknown"
"SITE_3296","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3297","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.5","Unknown"
"SITE_3298","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.92379146919431","Unknown"
"SITE_3299","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.77090909090909","Unknown"
"SITE_3300","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3301","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9.43717353453279","Unknown"
"SITE_3302","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.8","Unknown"
"SITE_3303","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3304","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.76290425607419","Unknown"
"SITE_3305","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.93238793286594","Unknown"
"SITE_3306","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3307","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3308","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3309","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.25486192143135","Unknown"
"SITE_3310","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.74537156081255","Unknown"
"SITE_3311","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.8","Unknown"
"SITE_3312","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3313","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3314","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3315","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.1188455008489","Unknown"
"SITE_3316","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.5","Unknown"
"SITE_3317","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3318","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3319","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9.41370908681201","Unknown"
"SITE_3320","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.59880448974852","Unknown"
"SITE_3322","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.90860484617924","Unknown"
"SITE_3323","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.6","Unknown"
"SITE_3324","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.36752917300862","Unknown"
"SITE_3325","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.66","Unknown"
"SITE_3327","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.91818181818182","Unknown"
"SITE_3328","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.73226226660877","Unknown"
"SITE_3329","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3330","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3331","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3332","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.61609478999311","Unknown"
"SITE_3333","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","12.1986530228673","Unknown"
"SITE_3334","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.76733848903805","Unknown"
"SITE_3335","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.53302785051178","Unknown"
"SITE_3336","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3337","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3338","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3339","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3340","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9","Unknown"
"SITE_3341","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3342","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.90781151036608","Unknown"
"SITE_3343","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.66","Unknown"
"SITE_3344","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3345","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3346","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.8","Unknown"
"SITE_3347","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.60371835186566","Unknown"
"SITE_3348","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.39554882762175","Unknown"
"SITE_3350","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9","Unknown"
"SITE_3351","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","10.1","Unknown"
"SITE_3352","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.14811360350697","Unknown"
"SITE_3353","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.5","Unknown"
"SITE_3354","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3355","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.66","Unknown"
"SITE_3356","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8","Unknown"
"SITE_3357","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.742735612156","Unknown"
"SITE_3358","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.75951502372167","Unknown"
"SITE_3359","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","7.75","Unknown"
"SITE_3360","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","10","Unknown"
"SITE_3361","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","9","Unknown"
"SITE_3362","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.75","Unknown"
"SITE_3363","Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","8.32341203857665","Unknown"
