"SiteID","RoomID","ApplianceID","Application","Application_Other","Smart_Power_Strip","Power_Strip_Device_Qty","Wifi_Enabled","Room_Type"
"SITE_368","ROOM_7348","APPL_46664","Home Office",NA,"No","2","No","Office"
"SITE_369","ROOM_3111","APPL_152062","Entertainment Center",NA,"No","0","No","Living Room"
"SITE_369","ROOM_45089","APPL_109926","Home Office",NA,"No","Unknown","No","Bedroom"
"SITE_370","ROOM_41820","APPL_16455","Other","Air cleaner","No","1","No","Living Room"
"SITE_370","ROOM_33690","APPL_15519","Other","Printer","No","2","No","Bedroom"
"SITE_370","ROOM_4933","APPL_30110","Home Office",NA,"No","1","Unknown","Bedroom"
"SITE_371","ROOM_31458","APPL_106776","Home Office",NA,"No","5","No","Office"
"SITE_371","ROOM_5692","APPL_57268","Other","Hvac","No","2","No","Hallway"
"SITE_372","ROOM_1433","APPL_8607","Entertainment Center",NA,"No","4","No","Kitchen"
"SITE_372","ROOM_30869","APPL_113294","Home Office",NA,"No","4","No","Office"
"SITE_373","ROOM_15183","APPL_106834","Home Office",NA,"No","4","No","Living Room"
"SITE_373","ROOM_15183","APPL_10866","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_374","ROOM_7825","APPL_121440","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_379","ROOM_20546","APPL_66242","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_38","ROOM_32235","APPL_93260","Other","Radio and cordless home phone","No","2","No","Hallway"
"SITE_38","ROOM_20359","APPL_75874","Entertainment Center",NA,"No","5","No","Office"
"SITE_38","ROOM_45410","APPL_721","Home Office",NA,"No","3","No","Office"
"SITE_38","ROOM_20359","APPL_73793","Home Office",NA,"No","3","No","Office"
"SITE_38","ROOM_45410","APPL_70327","Home Office",NA,"No","4","No","Office"
"SITE_38","ROOM_1021","APPL_122853","Entertainment Center",NA,"No","2","No","Family Room"
"SITE_380","ROOM_29112","APPL_64869","Entertainment Center",NA,"No","4","No","Basement"
"SITE_381","ROOM_673","APPL_125010","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_381","ROOM_9001","APPL_62226","Home Office",NA,"No","5","No","Office"
"SITE_383","ROOM_8035","APPL_44830","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_383","ROOM_38745","APPL_22363","Home Office",NA,"No","3","No","Office"
"SITE_384","ROOM_28378","APPL_11028","Other","Fans","No","4","No","Living Room"
"SITE_384","ROOM_9115","APPL_63973","Home Office",NA,"No","6","No","Office"
"SITE_385","ROOM_1454","APPL_113704","Other","Unknown","No","7","No","Family Room"
"SITE_385","ROOM_45813","APPL_153130","Other","XMAS VILLAGE","No","5","No","Bedroom"
"SITE_385","ROOM_13593","APPL_82657","Other","KITCHEN","No","2","No","Kitchen"
"SITE_385","ROOM_29093","APPL_135332","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_391","ROOM_35369","APPL_82173","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_392","ROOM_23160","APPL_83182","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_392","ROOM_36489","APPL_68122","Entertainment Center",NA,"No","5","No","Office"
"SITE_392","ROOM_36489","APPL_3481","Home Office",NA,"No","Unknown","No","Office"
"SITE_395","ROOM_40273","APPL_113109","Other","CHARGER AND LAMP","No","2","No","Living Room"
"SITE_395","ROOM_40273","APPL_77395","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_397","ROOM_46675","APPL_71811","Home Office",NA,"No","5","No","Bedroom"
"SITE_397","ROOM_46675","APPL_89609","Home Office",NA,"No","2","No","Bedroom"
"SITE_397","ROOM_41625","APPL_174137","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_397","ROOM_7676","APPL_35508","Home Office",NA,"No","6","No","Bedroom"
"SITE_399","ROOM_16448","APPL_21824","Other","Bedside","No","6","No","Bedroom"
"SITE_399","ROOM_24522","APPL_98169","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_399","ROOM_17301","APPL_38750","Home Office",NA,"No","3","No","Bedroom"
"SITE_4","ROOM_19088","APPL_50575","Home Office",NA,"No","5","No","Office"
"SITE_40","ROOM_29954","APPL_124027","Entertainment Center",NA,"No","6","No","Kitchen"
"SITE_40","ROOM_29954","APPL_167504","Entertainment Center",NA,"No","3","No","Kitchen"
"SITE_403","ROOM_25341","APPL_138600","Other","Misc","No","1","No","Dining Room"
"SITE_403","ROOM_25879","APPL_22607","Other","Bedroom","No","2","No","Bedroom"
"SITE_404","ROOM_33196","APPL_143366","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_404","ROOM_31435","APPL_4431","Other","Garage","No","4","No","Garage"
"SITE_409","ROOM_27778","APPL_91244","Home Office",NA,"No","4","No","Bedroom"
"SITE_41","ROOM_17697","APPL_70042","Entertainment Center",NA,"Yes","3","No","Living Room"
"SITE_41","ROOM_28911","APPL_25330","Home Office",NA,"Yes","2","No","Family Room"
"SITE_41","ROOM_3001","APPL_171600","Home Office",NA,"Yes","5","No","Bedroom"
"SITE_41","ROOM_44604","APPL_33202","Home Office",NA,"Yes","6","No","Office"
"SITE_410","ROOM_45805","APPL_29993","Other","Bedside table","No","1","No","Bedroom"
"SITE_410","ROOM_34574","APPL_165545","Home Office",NA,"No","5","No","Bedroom"
"SITE_410","ROOM_18634","APPL_100107","Home Office",NA,"No","2","No","Bedroom"
"SITE_410","ROOM_34574","APPL_153099","Home Office",NA,"No","1","No","Bedroom"
"SITE_411","ROOM_30690","APPL_93422","Home Office",NA,"No","4","No","Office"
"SITE_414","ROOM_8392","APPL_81149","Other","Fish tank","No","3","No","Dining Room"
"SITE_414","ROOM_32527","APPL_42884","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_414","ROOM_32527","APPL_37187","Home Office",NA,"No","4","No","Living Room"
"SITE_418","ROOM_15730","APPL_96645","Other","Shop","No","2","No","Laundry"
"SITE_418","ROOM_11313","APPL_57245","Home Office",NA,"No","1","No","Office"
"SITE_418","ROOM_11313","APPL_23387","Home Office",NA,"No","1","No","Office"
"SITE_418","ROOM_11313","APPL_42844","Home Office",NA,"No","6","No","Office"
"SITE_418","ROOM_29228","APPL_153661","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_418","ROOM_11313","APPL_130537","Home Office",NA,"No","4","No","Office"
"SITE_423","ROOM_25534","APPL_147357","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_423","ROOM_35926","APPL_20208","Other","Misc","No","2","No","Living Room"
"SITE_423","ROOM_35926","APPL_104828","Other","Misc","No","2","No","Living Room"
"SITE_423","ROOM_39435","APPL_62745","Other","Exercise","No","1","No","Family Room"
"SITE_423","ROOM_39435","APPL_110166","Entertainment Center",NA,"No","6","No","Family Room"
"SITE_423","ROOM_39435","APPL_1976","Entertainment Center",NA,"No","6","No","Family Room"
"SITE_423","ROOM_41494","APPL_156273","Home Office",NA,"No","4","No","Bedroom"
"SITE_424","ROOM_5039","APPL_37473","Other","General use","No","4","No","Entry/Entryway"
"SITE_430","ROOM_30098","APPL_116069","Home Office",NA,"No","2","No","Basement"
"SITE_431","ROOM_14362","APPL_115849","Other","Radio","No","1","No","Living Room"
"SITE_431","ROOM_24390","APPL_18190","Home Office",NA,"No","3","No","Office"
"SITE_432","ROOM_13555","APPL_146989","Home Office",NA,"No","2","No","Bedroom"
"SITE_433","ROOM_10270","APPL_172509","Home Office",NA,"No","5","No","Bedroom"
"SITE_433","ROOM_19334","APPL_34917","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_435","ROOM_18782","APPL_114756","Other","Misc","No","2","No","Living Room"
"SITE_435","ROOM_18782","APPL_63976","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_435","ROOM_26353","APPL_126300","Other","Misc","No","4","No","Bedroom"
"SITE_435","ROOM_21501","APPL_169416","Home Office",NA,"No","5","No","Office"
"SITE_435","ROOM_21501","APPL_139171","Home Office",NA,"No","3","No","Office"
"SITE_435","ROOM_28514","APPL_133188","Home Office",NA,"No","3","No","Bedroom"
"SITE_435","ROOM_28514","APPL_101860","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_436","ROOM_42887","APPL_76104","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_436","ROOM_24587","APPL_119178","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_437","ROOM_12357","APPL_107379","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_438","ROOM_17095","APPL_42927","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_439","ROOM_29633","APPL_15299","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_439","ROOM_17773","APPL_99364","Home Office",NA,"No","4","No","Bedroom"
"SITE_44","ROOM_32508","APPL_27338","Home Office",NA,"No","4","No","Living Room"
"SITE_440","ROOM_13580","APPL_106993","Other","Used as extension cord","No","1","No","Kitchen"
"SITE_440","ROOM_6611","APPL_116207","Home Office",NA,"No","3","No","Bedroom"
"SITE_440","ROOM_6611","APPL_138662","Home Office",NA,"No","Unknown","No","Bedroom"
"SITE_443","ROOM_46262","APPL_47161","Home Office",NA,"No","4","No","Office"
"SITE_444","ROOM_1446","APPL_29088","Entertainment Center",NA,"Unknown","6","No","Family Room"
"SITE_444","ROOM_24685","APPL_92826","Entertainment Center",NA,"No","6","No","Bedroom"
"SITE_444","ROOM_29949","APPL_155828","Other","A charger","No","1","No","Bedroom"
"SITE_444","ROOM_40679","APPL_124143","Other","Chargers","No","2","No","Bedroom"
"SITE_444","ROOM_9823","APPL_15744","Other","Chargers","No","3","No","Bedroom"
"SITE_444","ROOM_18656","APPL_56382","Home Office",NA,"No","Unknown","No","Office"
"SITE_446","ROOM_21327","APPL_98382","Home Office",NA,"No","5","No","Office"
"SITE_448","ROOM_45896","APPL_24280","Home Office",NA,"No","3","No","Bedroom"
"SITE_449","ROOM_2956","APPL_25961","Home Office",NA,"No","3","No","Bedroom"
"SITE_449","ROOM_28370","APPL_105388","Entertainment Center",NA,"No","2","No","Basement"
"SITE_449","ROOM_5324","APPL_94081","Home Office",NA,"No","3","No","Family Room"
"SITE_45","ROOM_8510","APPL_41047","Home Office",NA,"No","4","No","Office"
"SITE_450","ROOM_40339","APPL_87749","Other","Unknown","No","1","No","Living Room"
"SITE_450","ROOM_40339","APPL_158689","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_450","ROOM_43634","APPL_80650","Other","BEDSIDE","No","3","No","Bedroom"
"SITE_450","ROOM_9505","APPL_51564","Home Office",NA,"No","5","No","Bedroom"
"SITE_450","ROOM_9505","APPL_155135","Home Office",NA,"No","2","No","Bedroom"
"SITE_453","ROOM_17553","APPL_12250","Entertainment Center",NA,"No","6","No","Garage"
"SITE_453","ROOM_17553","APPL_35027","Other","Shop appliances","No","5","No","Garage"
"SITE_453","ROOM_17553","APPL_41949","Other","Shop appliances","No","3","No","Garage"
"SITE_453","ROOM_17553","APPL_137248","Other","Shop appliances","No","1","No","Garage"
"SITE_454","ROOM_41185","APPL_106583","Home Office",NA,"No","4","No","Bedroom"
"SITE_455","ROOM_9842","APPL_39340","Home Office",NA,"No","3","Unknown","Living Room"
"SITE_455","ROOM_9130","APPL_108658","Other","Aquarium","No","5","No","Bedroom"
"SITE_456","ROOM_1267","APPL_15808","Other","CHARGERS","No","1","No","Living Room"
"SITE_456","ROOM_15788","APPL_33603","Entertainment Center",NA,"No","4","No","Family Room"
"SITE_459","ROOM_30155","APPL_81775","Home Office",NA,"No","1","No","Office"
"SITE_459","ROOM_764","APPL_102832","Home Office",NA,"No","2","No","Office"
"SITE_459","ROOM_764","APPL_103961","Home Office",NA,"No","4","No","Office"
"SITE_459","ROOM_764","APPL_77162","Other","Small devices","No","1","No","Office"
"SITE_46","ROOM_12880","APPL_47214","Home Office",NA,"No","2","No","Bedroom"
"SITE_46","ROOM_12880","APPL_99752","Home Office",NA,"No","5","No","Bedroom"
"SITE_46","ROOM_43752","APPL_98512","Other","Beauty","No","0","No","Bathroom"
"SITE_460","ROOM_31520","APPL_20766","Entertainment Center",NA,"No","3","No","Family Room"
"SITE_461","ROOM_43318","APPL_128465","Entertainment Center",NA,"No","1","No","Bedroom"
"SITE_462","ROOM_9235","APPL_83732","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_462","ROOM_12094","APPL_118600","Home Office",NA,"No","5","No","Bedroom"
"SITE_462","ROOM_12094","APPL_94457","Home Office",NA,"No","4","No","Bedroom"
"SITE_464","ROOM_8852","APPL_137005","Home Office",NA,"No","6","No","Family Room"
"SITE_464","ROOM_8852","APPL_107215","Home Office",NA,"No","2","No","Family Room"
"SITE_464","ROOM_8852","APPL_63882","Home Office",NA,"No","5","No","Family Room"
"SITE_464","ROOM_8852","APPL_97075","Home Office",NA,"No","2","No","Family Room"
"SITE_464","ROOM_8852","APPL_34709","Home Office",NA,"No","3","No","Family Room"
"SITE_464","ROOM_8852","APPL_52613","Home Office",NA,"No","4","No","Family Room"
"SITE_464","ROOM_8852","APPL_145438","Home Office",NA,"No","1","No","Family Room"
"SITE_464","ROOM_8852","APPL_133433","Home Office",NA,"No","0","No","Family Room"
"SITE_464","ROOM_8852","APPL_103959","Home Office",NA,"No","2","No","Family Room"
"SITE_464","ROOM_8852","APPL_143831","Home Office",NA,"No","5","No","Family Room"
"SITE_464","ROOM_8852","APPL_102762","Home Office",NA,"No","1","No","Family Room"
"SITE_464","ROOM_8852","APPL_29317","Entertainment Center",NA,"No","4","No","Family Room"
"SITE_464","ROOM_8852","APPL_108805","Entertainment Center",NA,"No","3","No","Family Room"
"SITE_464","ROOM_8852","APPL_5094","Home Office",NA,"No","1","No","Family Room"
"SITE_464","ROOM_8143","APPL_159141","Home Office",NA,"No","4","No","Other"
"SITE_464","ROOM_25568","APPL_128490","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_464","ROOM_35706","APPL_133668","Home Office",NA,"No","2","No","Bedroom"
"SITE_465","ROOM_19336","APPL_23290","Home Office",NA,"No","5","No","Family Room"
"SITE_466","ROOM_22979","APPL_150973","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_466","ROOM_16360","APPL_27579","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_467","ROOM_31637","APPL_156890","Other","LIVING ROOM","No","3","No","Living Room"
"SITE_467","ROOM_17423","APPL_150914","Home Office",NA,"No","5","No","Bedroom"
"SITE_469","ROOM_6450","APPL_173901","Other","Chargers","No","3","No","Bedroom"
"SITE_47","ROOM_28631","APPL_34095","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_47","ROOM_28631","APPL_79699","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_47","ROOM_28631","APPL_119547","Home Office",NA,"No","0","No","Living Room"
"SITE_47","ROOM_18349","APPL_52371","Other","General","No","3","No","Family Room"
"SITE_47","ROOM_30941","APPL_165320","Home Office",NA,"No","4","No","Office"
"SITE_47","ROOM_7255","APPL_166330","Entertainment Center",NA,"No","4","No","Bathroom"
"SITE_470","ROOM_24806","APPL_94656","Entertainment Center",NA,"No","4","No","Family Room"
"SITE_470","ROOM_18789","APPL_161965","Home Office",NA,"No","3","No","Bedroom"
"SITE_470","ROOM_18789","APPL_53930","Home Office",NA,"No","4","No","Bedroom"
"SITE_470","ROOM_27751","APPL_80832","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_473","ROOM_28170","APPL_166761","Home Office",NA,"No","5","No","Bedroom"
"SITE_473","ROOM_11725","APPL_166817","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_474","ROOM_43832","APPL_122404","Home Office",NA,"No","4","No","Living Room"
"SITE_476","ROOM_31697","APPL_50267","Entertainment Center",NA,"No","Unknown","No","Bedroom"
"SITE_478","ROOM_38499","APPL_155708","Home Office",NA,"No","4","No","Bedroom"
"SITE_478","ROOM_28632","APPL_143811","Entertainment Center",NA,"No","8","No","Family Room"
"SITE_478","ROOM_38499","APPL_149071","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_478","ROOM_28632","APPL_132801","Other","Mini fridge/popcorn maker/hotdoggrill","No","3","No","Family Room"
"SITE_478","ROOM_28632","APPL_30587","Home Office",NA,"No","7","No","Family Room"
"SITE_48","ROOM_24196","APPL_44559","Other","kitchen stuff","No","2","No","Kitchen"
"SITE_48","ROOM_20154","APPL_34278","Other","lamps","No","2","No","Living Room"
"SITE_480","ROOM_4174","APPL_13728","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_480","ROOM_15774","APPL_156531","Home Office",NA,"No","4","No","Bedroom"
"SITE_482","ROOM_44792","APPL_100863","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_482","ROOM_3492","APPL_72812","Home Office",NA,"No","3","No","Office"
"SITE_483","ROOM_6968","APPL_153152","Home Office",NA,"No","4","No","Family Room"
"SITE_484","ROOM_33448","APPL_150866","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_485","ROOM_5965","APPL_171584","Entertainment Center",NA,"No","0","No","Living Room"
"SITE_485","ROOM_18839","APPL_66816","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_487","ROOM_41491","APPL_8025","Entertainment Center",NA,"No","0","No","Living Room"
"SITE_487","ROOM_14276","APPL_28625","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_487","ROOM_14276","APPL_32285","Other","bed","No","4","No","Bedroom"
"SITE_487","ROOM_975","APPL_120695","Other","bed","No","0","No","Bedroom"
"SITE_487","ROOM_975","APPL_47731","Other","bed","No","1","No","Bedroom"
"SITE_487","ROOM_728","APPL_46826","Home Office",NA,"No","3","No","Office"
"SITE_488","ROOM_19908","APPL_25495","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_488","ROOM_11948","APPL_159293","Home Office",NA,"No","4","No","Dining Room"
"SITE_489","ROOM_4352","APPL_87223","Home Office",NA,"No","4","No","Living Room"
"SITE_489","ROOM_21744","APPL_20322","Other","drill battery","No","2","No","Basement"
"SITE_489","ROOM_21744","APPL_113642","Entertainment Center",NA,"Unknown","4","No","Basement"
"SITE_489","ROOM_46533","APPL_41237","Home Office",NA,"No","Unknown","No","Office"
"SITE_490","ROOM_38363","APPL_162341","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_490","ROOM_38363","APPL_109635","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_490","ROOM_22136","APPL_93136","Home Office",NA,"No","3","No","Office"
"SITE_492","ROOM_29726","APPL_115016","Home Office",NA,"No","0","No","Kitchen"
"SITE_493","ROOM_13574","APPL_165351","Home Office",NA,"No","3","No","Bedroom"
"SITE_494","ROOM_20750","APPL_142384","Entertainment Center",NA,"No","Unknown","No","Living Room"
"SITE_494","ROOM_9366","APPL_91926","Home Office",NA,"No","4","No","Living Room"
"SITE_494","ROOM_9366","APPL_110852","Home Office",NA,"No","2","No","Living Room"
"SITE_494","ROOM_33344","APPL_54181","Home Office",NA,"No","3","No","Bedroom"
"SITE_495","ROOM_15549","APPL_132092","Entertainment Center",NA,"No","2","No","Family Room"
"SITE_497","ROOM_31442","APPL_61113","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_497","ROOM_35395","APPL_104638","Other","Misc","No","4","No","Closet"
"SITE_5","ROOM_17041","APPL_92057","Entertainment Center",NA,"No","6","No","Bedroom"
"SITE_5","ROOM_13275","APPL_11588","Home Office",NA,"No","1","No","Dining Room"
"SITE_50","ROOM_27726","APPL_36804","Home Office",NA,"No","3","Yes","Living Room"
"SITE_500","ROOM_18664","APPL_99316","Home Office",NA,"No","5","No","Office"
"SITE_500","ROOM_21825","APPL_158734","Other","GENERAL USE","No","1","No","Laundry"
"SITE_501","ROOM_23867","APPL_170994","Other","MECH ROOM","No","2","No","Mechanical"
"SITE_502","ROOM_29713","APPL_88772","Home Office",NA,"No","3","No","Bedroom"
"SITE_506","ROOM_23803","APPL_7016","Home Office",NA,"No","3","No","Bedroom"
