"SiteID","Interior_or_Exterior","Door_Type","Door_Construction","Door_Mechanism","Door_Window_Type","Door_Window_Type_Other","Door_Height_Inches","Door_Width_Inches","Door_Dimensions_Are_Estimated","Door_Area","Door_U_Value","Door_UA"
"SITE_991","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","33","Measured or Known","2640","0.4","7.33333333333333"
"SITE_991","Exterior","Fiberglass","Double","Hinge","> 80% window (glass French door)",NA,"80","70","Measured or Known","5600","0.853333333333333","33.1851851851852"
"SITE_991","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","33","Measured or Known","2640","0.4","7.33333333333333"
"SITE_992","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_992","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"94","70","Measured or Known","6580","0.4","18.2777777777778"
"SITE_993","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"78","68","Measured or Known","5304","0.853","31.4188333333333"
"SITE_993","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_993","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_994","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_994","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"77","94","Measured or Known","7238","0.853333333333333","42.8918518518518"
"SITE_994","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_994","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"77","64","Measured or Known","4928","0.853333333333333","29.202962962963"
"SITE_994","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Unknown","2880","0.4","8"
"SITE_995","Exterior","Fiberglass","Single","Hinge","Decorative window (arch, etc.)",NA,"80","31","Measured or Known","2480","0.853333333333333","14.6962962962963"
"SITE_995","Exterior","Fiberglass","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_996","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_996","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_997","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"80","64","Measured or Known","5120","1.22666666666666","43.6148148148146"
"SITE_997","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_998","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_998","Exterior","Metal","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_999","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_999","Exterior","Metal","Single","Slider","> 80% window (glass French door)","glass slider","80","72","Measured or Known","5760","1.22666666666666","49.0666666666664"
"SITE_3045","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Estimated","2880","0.4","8"
"SITE_3046","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3046","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_3047","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","31","Measured or Known","2480","0.4","6.88888888888889"
"SITE_3047","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3048","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_3048","Exterior","Fiberglass","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_3049","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","31","Measured or Known","2480","0.4","6.88888888888889"
"SITE_3050","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_3050","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"78","94","Measured or Known","7332","0.853333333333333","43.4488888888889"
"SITE_3051","Interior","Wood Solid Core","Single","Hinge","None",NA,"82","36","Measured or Known","2952","0.4","8.2"
"SITE_3052","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","72","Estimated","5760","0.853","34.12"
"SITE_3052","Exterior","Metal","Single","Hinge","None",NA,"80","32","Estimated","2560","1.22666666666666","21.8074074074073"
"SITE_3052","Exterior","Metal","Single","Hinge","None",NA,"80","36","Estimated","2880","1.22666666666666","24.5333333333332"
"SITE_3053","Interior","Wood Solid Core","Single","Hinge","None",NA,"84","36","Measured or Known","3024","0.4","8.4"
"SITE_3053","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"78","74","Measured or Known","5772","0.853","34.1910833333333"
"SITE_3054","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3054","Exterior","Fiberglass","Double","Hinge","> 80% window (glass French door)",NA,"80","60","Measured or Known","4800","0.853333333333333","28.4444444444444"
"SITE_3055","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3056","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3057","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3058","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3059","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3060","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3060","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"79","70","Measured or Known","5530","1.22666666666666","47.1074074074071"
"SITE_3060","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"80","30","Measured or Known","2400","1.22666666666666","20.4444444444443"
"SITE_3061","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","70","Estimated","5600","0.853","33.1722222222222"
"SITE_3061","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3062","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_3062","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3063","Interior","Wood Solid Core","Single","Hinge","None",NA,"83","36","Measured or Known","2988","0.4","8.3"
"SITE_3064","Interior","Wood Solid Core","Single","Hinge","None",NA,"79","36","Measured or Known","2844","0.4","7.9"
"SITE_3065","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3065","Exterior","Metal","Double","Slider","> 80% window (glass French door)",NA,"78","68","Measured or Known","5304","1.22666666666666","45.182222222222"
"SITE_3066","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3066","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"81","96","Measured or Known","7776","1.22666666666666","66.2399999999996"
"SITE_3067","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"76","90","Measured or Known","6840","0.853333333333333","40.5333333333333"
"SITE_3067","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"76","90","Measured or Known","6840","0.853333333333333","40.5333333333333"
"SITE_3067","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_3068","Interior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_3068","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","0.853","32.3429166666667"
"SITE_3069","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_3069","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"76","73","Measured or Known","5548","0.853333333333333","32.877037037037"
"SITE_3070","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"79","58","Estimated","4582","0.853","27.1419861111111"
"SITE_3070","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_3070","Exterior","Unknown","Single","Slider","> 80% window (glass French door)",NA,"80","72","Estimated","5760","Unknown","Unknown"
"SITE_3071","Exterior","Unknown","Single","Hinge","None",NA,"80","36","Measured or Known","2880","Unknown","Unknown"
"SITE_3071","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"80","58","Measured or Known","4640","1.22666666666666","39.5259259259257"
"SITE_3072","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","70","Estimated","5600","0.853","33.1722222222222"
"SITE_3072","Exterior","Metal","Single","Hinge","None",NA,"80","36","Estimated","2880","1.22666666666666","24.5333333333332"
"SITE_3073","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","0.853333333333333","32.3555555555555"
"SITE_3074","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_3074","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_3075","Interior","Wood Solid Core","Single","Hinge","None",NA,"84","36","Measured or Known","3024","0.4","8.4"
"SITE_3076","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_3076","Exterior","Fiberglass","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.853333333333333","15.1703703703704"
"SITE_3077","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3078","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","0.853","32.3429166666667"
"SITE_3078","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3078","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","0.853","32.3429166666667"
"SITE_3079","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3081","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3082","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3083","Interior","Wood Solid Core","Single","Hinge","None",NA,"84","36","Measured or Known","3024","0.4","8.4"
"SITE_3084","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3086","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3087","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_3087","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_3088","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_3088","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3089","Exterior","Wood Solid Core","Single","Hinge","Unknown",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3090","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_3091","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3091","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_3092","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3093","Interior","Wood Solid Core","Single","Hinge","None",NA,"84","36","Measured or Known","3024","0.4","8.4"
"SITE_3093","Exterior","Metal","Double","Hinge","> 80% window (glass French door)",NA,"82","74","Measured or Known","6068","1.22666666666666","51.6903703703701"
"SITE_3094","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3095","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3096","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"78","77","Measured or Known","6006","0.853333333333333","35.5911111111111"
"SITE_3096","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_3097","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_3098","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_3098","Exterior","Fiberglass","Double","Slider","> 80% window (glass French door)",NA,"78","58","Measured or Known","4524","0.853333333333333","26.8088888888889"
"SITE_3099","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3100","Interior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_3100","Exterior","Fiberglass","Double","Slider","> 80% window (glass French door)",NA,"80","60","Measured or Known","4800","0.853333333333333","28.4444444444444"
"SITE_3100","Exterior","Fiberglass","Double","Slider","> 80% window (glass French door)",NA,"80","60","Measured or Known","4800","0.853333333333333","28.4444444444444"
"SITE_3101","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3102","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_3102","Exterior","Fiberglass","Single","Hinge","None",NA,"79","36","Measured or Known","2844","0.853333333333333","16.8533333333333"
"SITE_3103","Interior","Wood Solid Core","Single","Hinge","None",NA,"94","36","Measured or Known","3384","0.4","9.4"
"SITE_3103","Interior","Wood Solid Core","Single","Hinge","None",NA,"94","36","Measured or Known","3384","0.4","9.4"
"SITE_3104","Interior","Unknown","Single","Hinge","None",NA,"96","41","Measured or Known","3936","Unknown","Unknown"
"SITE_3105","Interior","Wood Hollow","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.45","9"
"SITE_3105","Exterior","Fiberglass","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_3106","Exterior","Metal","Single","Hinge","None",NA,"81","36","Measured or Known","2916","1.22666666666666","24.8399999999999"
"SITE_3107","Interior","Unknown","Single","Hinge","None",NA,"80","36","Measured or Known","2880","Unknown","Unknown"
"SITE_3108","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3109","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3110","Interior","Wood Solid Core","Single","Hinge","None",NA,"90","35","Measured or Known","3150","0.4","8.75"
"SITE_3111","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_3111","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_3112","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3113","Interior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_3113","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","82","Measured or Known","6560","0.853","38.8588888888889"
"SITE_3114","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"78","69","Measured or Known","5382","0.853333333333333","31.8933333333333"
"SITE_3114","Exterior","Metal","Single","Unknown","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_3115","Exterior","Metal","Single","Slider","Unknown",NA,"78","58","Unknown","4524","1.22666666666666","38.5377777777776"
"SITE_3116","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_3117","Exterior","Unknown","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Estimated","2880","Unknown","Unknown"
"SITE_3117","Interior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Estimated","2880","0.4","8"
"SITE_3118","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"78","36","Measured or Known","2808","1.22666666666666","23.9199999999999"
"SITE_3118","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
