"SiteID","RoomID","WaterDetail_ID","Room_Type","Fixture_Type","Rated_GPM","Primary_Shower","Usage"
"SITE_1356","ROOM_1597","APPL_12513","Kitchen","Faucet","Unknown",NA,NA
"SITE_1356","ROOM_6990","APPL_84230","Bathroom","Faucet","Unknown",NA,NA
"SITE_1356","ROOM_6990","APPL_142000","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","Daily / Almost Daily"
"SITE_1357","ROOM_24497","APPL_171286","Bathroom","Shower / Bathtub combo with Diverter Valve","1.8","Primary","A few times per week"
"SITE_1357","ROOM_24497","APPL_70961","Bathroom","Faucet","1.2",NA,NA
"SITE_1357","ROOM_41010","APPL_92220","Kitchen","Faucet","Unknown",NA,NA
"SITE_1357","ROOM_2846","APPL_147954","Basement","Faucet","Unknown",NA,NA
"SITE_1358","ROOM_44616","APPL_31935","Kitchen","Faucet","Unknown",NA,NA
"SITE_1358","ROOM_29306","APPL_112200","Laundry","Faucet","Unknown",NA,NA
"SITE_1358","ROOM_3292","APPL_141276","Bathroom","Faucet","1.2",NA,NA
"SITE_1358","ROOM_2562","APPL_81586","Bathroom","Faucet","1.2",NA,NA
"SITE_1358","ROOM_2562","APPL_151172","Bathroom","Faucet","1.2",NA,NA
"SITE_1358","ROOM_2562","APPL_78245","Bathroom","Shower / Bathtub combo with Diverter Valve","1.8","Primary","A few times per week"
"SITE_1358","ROOM_12691","APPL_31122","Bathroom","Faucet","1.2",NA,NA
"SITE_1358","ROOM_12691","APPL_163513","Bathroom","Faucet","1.2",NA,NA
"SITE_1358","ROOM_12691","APPL_96835","Bathroom","Shower","Unknown","Primary","A few times per week"
"SITE_1359","ROOM_39981","APPL_34009","Bathroom","Faucet","1.2",NA,NA
"SITE_1359","ROOM_39981","APPL_33794","Bathroom","Faucet","1.2",NA,NA
"SITE_1359","ROOM_23277","APPL_62662","Laundry","Faucet","1.8",NA,NA
"SITE_1359","ROOM_39981","APPL_122663","Bathroom","Bathtub","Unknown","Secondary","A few times per year or less"
"SITE_1359","ROOM_39981","APPL_57284","Bathroom","Shower","1.8","All used about the same","Daily / Almost Daily"
"SITE_1359","ROOM_39981","APPL_167903","Bathroom","Shower","1.8","All used about the same","Daily / Almost Daily"
"SITE_1359","ROOM_11757","APPL_19262","Bathroom","Faucet","1.2",NA,NA
"SITE_1359","ROOM_11757","APPL_67522","Bathroom","Shower / Bathtub combo with Diverter Valve","1.8","All used about the same","Daily / Almost Daily"
"SITE_1359","ROOM_39933","APPL_3747","Kitchen","Faucet","1.8",NA,NA
"SITE_1359","ROOM_35913","APPL_20961","Bathroom","Faucet","1.2",NA,NA
"SITE_1359","ROOM_35913","APPL_114580","Bathroom","Shower","1.8","All used about the same","Daily / Almost Daily"
"SITE_136","ROOM_30330","APPL_161212","Kitchen","Faucet","Unknown",NA,NA
"SITE_136","ROOM_16794","APPL_1947","Bathroom","Faucet","Unknown",NA,NA
"SITE_136","ROOM_16794","APPL_100637","Bathroom","Bathtub","Unknown","Secondary","Daily / Almost Daily"
"SITE_136","ROOM_17433","APPL_169012","Laundry","Faucet","Unknown",NA,NA
"SITE_136","ROOM_10148","APPL_100943","Bathroom","Faucet","2.2",NA,NA
"SITE_136","ROOM_10148","APPL_96887","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_1360","ROOM_37869","APPL_111669","Bathroom","Faucet","2.2",NA,NA
"SITE_1360","ROOM_37869","APPL_75536","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Secondary","A few times per year or less"
"SITE_1360","ROOM_21312","APPL_1382","Kitchen","Faucet","2.2",NA,NA
"SITE_1360","ROOM_38385","APPL_69648","Bathroom","Faucet","2.2",NA,NA
"SITE_1360","ROOM_38385","APPL_48992","Bathroom","Shower","2.5","Primary","Daily / Almost Daily"
"SITE_1361","ROOM_6318","APPL_29492","Kitchen","Faucet","2",NA,NA
"SITE_1361","ROOM_37314","APPL_90715","Laundry","Faucet","Unknown",NA,NA
"SITE_1361","ROOM_6318","APPL_59671","Kitchen","Faucet","2",NA,NA
"SITE_1361","ROOM_9652","APPL_14491","Bathroom","Faucet","Unknown",NA,NA
"SITE_1361","ROOM_9652","APPL_93327","Bathroom","Bathtub","Unknown","Primary","A few times per month"
"SITE_1361","ROOM_16683","APPL_79364","Bathroom","Faucet","1.5",NA,NA
"SITE_1361","ROOM_16683","APPL_95563","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_1364","ROOM_39353","APPL_162924","Kitchen","Faucet","2.5",NA,NA
"SITE_1364","ROOM_17494","APPL_27855","Bathroom","Faucet","2",NA,NA
"SITE_1364","ROOM_17494","APPL_128959","Bathroom","Shower / Bathtub combo with Diverter Valve","1.8","Primary","Daily / Almost Daily"
"SITE_1364","ROOM_987","APPL_96044","Bathroom","Faucet","2",NA,NA
"SITE_1364","ROOM_987","APPL_54828","Bathroom","Shower / Bathtub combo with Diverter Valve","2.2","Secondary","A few times per year or less"
"SITE_1365","ROOM_37061","APPL_50470","Bathroom","Faucet","Unknown",NA,NA
"SITE_1365","ROOM_37061","APPL_125794","Bathroom","Shower","1.8","Secondary","A few times per week"
"SITE_1365","ROOM_30248","APPL_144404","Kitchen","Faucet","Unknown",NA,NA
"SITE_1365","ROOM_6047","APPL_32087","Bathroom","Faucet","Unknown",NA,NA
"SITE_1365","ROOM_6047","APPL_143746","Bathroom","Shower","1.8","Primary","Daily / Almost Daily"
"SITE_1366","ROOM_3482","APPL_124844","Bathroom","Shower","2.5","Primary","Daily / Almost Daily"
"SITE_1366","ROOM_3482","APPL_74177","Bathroom","Shower","2.5","Secondary","A few times per month"
"SITE_1366","ROOM_3482","APPL_147447","Bathroom","Faucet","2",NA,NA
"SITE_1366","ROOM_3482","APPL_141866","Bathroom","Faucet","2",NA,NA
"SITE_1366","ROOM_44696","APPL_116191","Bathroom","Faucet","2",NA,NA
"SITE_1366","ROOM_44696","APPL_76025","Bathroom","Bathtub","Unknown","Secondary","A few times per year or less"
"SITE_1366","ROOM_25682","APPL_36106","Kitchen","Faucet","1.8",NA,NA
"SITE_1366","ROOM_42224","APPL_73166","Bathroom","Faucet","1.5",NA,NA
"SITE_1366","ROOM_42224","APPL_118012","Bathroom","Shower","2","Secondary","A few times per month"
"SITE_1366","ROOM_23760","APPL_49819","Family Room","Faucet","2",NA,NA
"SITE_1367","ROOM_1228","APPL_100181","Laundry","Faucet","Unknown",NA,NA
"SITE_1367","ROOM_9545","APPL_36998","Bathroom","Faucet","Unknown",NA,NA
"SITE_1367","ROOM_19457","APPL_63645","Kitchen","Faucet","2.2",NA,NA
"SITE_1367","ROOM_15643","APPL_28563","Bathroom","Faucet","2",NA,NA
"SITE_1367","ROOM_15643","APPL_37343","Bathroom","Shower","Unknown","Unknown","A few times per year or less"
"SITE_1367","ROOM_44429","APPL_41565","Bathroom","Faucet","Unknown",NA,NA
"SITE_1367","ROOM_44429","APPL_45575","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Unknown","A few times per year or less"
"SITE_1367","ROOM_36045","APPL_129836","Bathroom","Faucet","2",NA,NA
"SITE_1367","ROOM_36045","APPL_83372","Bathroom","Faucet","2",NA,NA
"SITE_1367","ROOM_36045","APPL_172470","Bathroom","Bathtub","Unknown","Primary","A few times per month"
"SITE_1367","ROOM_36045","APPL_141097","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_1368","ROOM_35954","APPL_11731","Kitchen","Faucet","Unknown",NA,NA
"SITE_1368","ROOM_39347","APPL_151722","Bathroom","Faucet","2.2",NA,NA
"SITE_1368","ROOM_39347","APPL_160623","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","A few times per year or less"
"SITE_1368","ROOM_23060","APPL_89436","Bathroom","Faucet","2.2",NA,NA
"SITE_1368","ROOM_23060","APPL_159073","Bathroom","Shower","Unknown","Primary","A few times per week"
"SITE_1369","ROOM_4082","APPL_140918","Kitchen","Faucet","Unknown",NA,NA
"SITE_1369","ROOM_5504","APPL_147010","Bathroom","Faucet","Unknown",NA,NA
"SITE_1369","ROOM_5504","APPL_71890","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","A few times per week"
"SITE_137","ROOM_46106","APPL_19087","Kitchen","Faucet","Unknown",NA,NA
"SITE_137","ROOM_46106","APPL_87523","Kitchen","Faucet","Unknown",NA,NA
"SITE_137","ROOM_30878","APPL_51926","Hallway","Faucet","1.5",NA,NA
"SITE_137","ROOM_30878","APPL_63487","Hallway","Faucet","Unknown",NA,NA
"SITE_137","ROOM_30878","APPL_148551","Hallway","Faucet","Unknown",NA,NA
"SITE_137","ROOM_30878","APPL_35962","Hallway","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_137","ROOM_36633","APPL_58631","Bathroom","Faucet","2.2",NA,NA
"SITE_137","ROOM_36633","APPL_146338","Bathroom","Shower","Unknown","Secondary","A few times per month"
"SITE_137","ROOM_32213","APPL_142245","Laundry","Faucet","1.8",NA,NA
"SITE_1370","ROOM_46132","APPL_31270","Bathroom","Faucet","2",NA,NA
"SITE_1370","ROOM_46132","APPL_145109","Bathroom","Shower","2","Secondary","Daily / Almost Daily"
"SITE_1370","ROOM_32575","APPL_99300","Bathroom","Faucet","Unknown",NA,NA
"SITE_1370","ROOM_35417","APPL_143064","Laundry","Faucet","Unknown",NA,NA
"SITE_1370","ROOM_23575","APPL_93899","Kitchen","Faucet","1.5",NA,NA
"SITE_1370","ROOM_20799","APPL_42172","Bathroom","Faucet","Unknown",NA,NA
"SITE_1370","ROOM_20799","APPL_84354","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_1371","ROOM_38630","APPL_9069","Bathroom","Faucet","Unknown",NA,NA
"SITE_1371","ROOM_38630","APPL_9440","Bathroom","Shower","1.8","Secondary","A few times per year or less"
"SITE_1371","ROOM_4512","APPL_36026","Kitchen","Faucet","Unknown",NA,NA
"SITE_1371","ROOM_959","APPL_171418","Bathroom","Faucet","2.2",NA,NA
"SITE_1371","ROOM_959","APPL_82973","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_1372","ROOM_9901","APPL_144398","Bathroom","Faucet","Unknown",NA,NA
"SITE_1372","ROOM_9901","APPL_165013","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_1372","ROOM_38003","APPL_67761","Kitchen","Faucet","1.5",NA,NA
"SITE_1372","ROOM_9906","APPL_73692","Bathroom","Faucet","2",NA,NA
"SITE_1372","ROOM_9906","APPL_30153","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Secondary","A few times per year or less"
"SITE_1373","ROOM_20445","APPL_68363","Bathroom","Faucet","1.5",NA,NA
"SITE_1373","ROOM_20445","APPL_157886","Bathroom","Faucet","1.5",NA,NA
"SITE_1373","ROOM_20445","APPL_579","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_1373","ROOM_20445","APPL_85793","Bathroom","Bathtub","Unknown","Secondary","A few times per year or less"
"SITE_1373","ROOM_31982","APPL_17940","Kitchen","Faucet","Unknown",NA,NA
"SITE_1373","ROOM_36587","APPL_157576","Bathroom","Faucet","Unknown",NA,NA
"SITE_1373","ROOM_36587","APPL_140604","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Secondary","A few times per week"
"SITE_1373","ROOM_17760","APPL_125684","Bathroom","Faucet","1.5",NA,NA
"SITE_1373","ROOM_17760","APPL_25309","Bathroom","Shower","Unknown","Secondary","A few times per week"
"SITE_1373","ROOM_12384","APPL_48660","Bathroom","Faucet","2.5",NA,NA
"SITE_1373","ROOM_12384","APPL_105848","Bathroom","Shower","Unknown","Secondary","A few times per year or less"
"SITE_1373","ROOM_7540","APPL_124350","Mechanical","Faucet","Unknown",NA,NA
"SITE_1374","ROOM_20488","APPL_8811","Kitchen","Faucet","Unknown",NA,NA
"SITE_1374","ROOM_36924","APPL_155227","Bathroom","Faucet","Unknown",NA,NA
"SITE_1374","ROOM_36924","APPL_35747","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","A few times per year or less"
"SITE_1374","ROOM_52","APPL_103492","Bathroom","Faucet","Unknown",NA,NA
"SITE_1374","ROOM_52","APPL_125053","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_1375","ROOM_10990","APPL_840","Bathroom","Faucet","1.5",NA,NA
"SITE_1375","ROOM_10990","APPL_150246","Bathroom","Shower / Bathtub combo with Diverter Valve","2.2","Secondary","A few times per week"
"SITE_1375","ROOM_19206","APPL_144326","Bathroom","Faucet","1.5",NA,NA
"SITE_1375","ROOM_19206","APPL_141485","Bathroom","Shower","2.5","Primary","Daily / Almost Daily"
"SITE_1375","ROOM_12524","APPL_19660","Kitchen","Faucet","1.8",NA,NA
"SITE_1376","ROOM_37511","APPL_115964","Bathroom","Faucet","Unknown",NA,NA
"SITE_1376","ROOM_37511","APPL_161300","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_1376","ROOM_27739","APPL_69870","Kitchen","Faucet","Unknown",NA,NA
"SITE_1376","ROOM_35686","APPL_18331","Bathroom","Faucet","Unknown",NA,NA
"SITE_1376","ROOM_35686","APPL_47133","Bathroom","Faucet","Unknown",NA,NA
"SITE_1376","ROOM_17882","APPL_71236","Bathroom","Faucet","Unknown",NA,NA
"SITE_1376","ROOM_17882","APPL_43572","Bathroom","Faucet","Unknown",NA,NA
"SITE_1376","ROOM_17882","APPL_135776","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","Daily / Almost Daily"
"SITE_1377","ROOM_45414","APPL_77460","Kitchen","Faucet","Unknown",NA,NA
"SITE_1377","ROOM_20968","APPL_166002","Bathroom","Faucet","Unknown",NA,NA
"SITE_1378","ROOM_19266","APPL_56144","Bathroom","Faucet","Unknown",NA,NA
"SITE_1378","ROOM_15714","APPL_133019","Kitchen","Faucet","1.8",NA,NA
"SITE_1378","ROOM_39498","APPL_136939","Bathroom","Faucet","1.5",NA,NA
"SITE_1378","ROOM_30522","APPL_87702","Bathroom","Faucet","Unknown",NA,NA
"SITE_1378","ROOM_30522","APPL_154587","Bathroom","Faucet","Unknown",NA,NA
"SITE_1378","ROOM_30522","APPL_105960","Bathroom","Shower","1.8","Primary","Daily / Almost Daily"
"SITE_1378","ROOM_36449","APPL_127787","Bathroom","Faucet","Unknown",NA,NA
"SITE_1378","ROOM_36449","APPL_160771","Bathroom","Faucet","Unknown",NA,NA
"SITE_1378","ROOM_36449","APPL_53013","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","A few times per year or less"
"SITE_1379","ROOM_18367","APPL_142170","Kitchen","Faucet","Unknown",NA,NA
"SITE_1379","ROOM_39434","APPL_116542","Laundry","Faucet","2",NA,NA
"SITE_1379","ROOM_42078","APPL_42450","Bathroom","Faucet","1.5",NA,NA
"SITE_1379","ROOM_42078","APPL_54104","Bathroom","Shower","1.8","Primary","Daily / Almost Daily"
"SITE_1379","ROOM_36149","APPL_54125","Bathroom","Faucet","Unknown",NA,NA
"SITE_1379","ROOM_36149","APPL_139017","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","A few times per year or less"
"SITE_138","ROOM_11171","APPL_21069","Bathroom","Faucet","Unknown",NA,NA
"SITE_138","ROOM_11171","APPL_27304","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","A few times per year or less"
"SITE_138","ROOM_11171","APPL_49710","Bathroom","Faucet","Unknown",NA,NA
"SITE_138","ROOM_32603","APPL_69017","Bathroom","Faucet","Unknown",NA,NA
"SITE_138","ROOM_32603","APPL_85081","Bathroom","Faucet","Unknown",NA,NA
"SITE_138","ROOM_32603","APPL_89517","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Primary","Daily / Almost Daily"
"SITE_138","ROOM_1358","APPL_137858","Bathroom","Faucet","Unknown",NA,NA
"SITE_1380","ROOM_6269","APPL_48338","Bathroom","Faucet","2",NA,NA
"SITE_1380","ROOM_6269","APPL_85119","Bathroom","Shower / Bathtub combo with Diverter Valve","1.5","Primary","Daily / Almost Daily"
"SITE_1380","ROOM_45988","APPL_88698","Kitchen","Faucet","Unknown",NA,NA
"SITE_1380","ROOM_42397","APPL_3074","Bathroom","Faucet","Unknown",NA,NA
"SITE_1380","ROOM_42397","APPL_38491","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","A few times per week"
"SITE_1381","ROOM_22119","APPL_162823","Bathroom","Faucet","Unknown",NA,NA
"SITE_1381","ROOM_22119","APPL_1210","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_1381","ROOM_43980","APPL_1686","Kitchen","Faucet","Unknown",NA,NA
"SITE_1381","ROOM_28123","APPL_94006","Bathroom","Faucet","Unknown",NA,NA
"SITE_1382","ROOM_14901","APPL_44995","Kitchen","Faucet","1.8",NA,NA
"SITE_1382","ROOM_17236","APPL_132127","Bathroom","Faucet","2",NA,NA
"SITE_1382","ROOM_17236","APPL_123527","Bathroom","Shower / Bathtub combo with Diverter Valve","1.8","Secondary","A few times per year or less"
"SITE_1382","ROOM_36329","APPL_170253","Bathroom","Faucet","1.5",NA,NA
"SITE_1382","ROOM_36329","APPL_95322","Bathroom","Faucet","1.5",NA,NA
"SITE_1382","ROOM_36329","APPL_133559","Bathroom","Shower","1.8","Primary","Daily / Almost Daily"
"SITE_1383","ROOM_820","APPL_66956","Bathroom","Faucet","Unknown",NA,NA
"SITE_1383","ROOM_820","APPL_120778","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","A few times per week"
"SITE_1383","ROOM_31843","APPL_35558","Kitchen","Faucet","Unknown",NA,NA
"SITE_1383","ROOM_43908","APPL_107329","Bathroom","Faucet","Unknown",NA,NA
"SITE_1383","ROOM_43908","APPL_11484","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","A few times per year or less"
"SITE_1384","ROOM_45869","APPL_15286","Laundry","Faucet","2",NA,NA
"SITE_1384","ROOM_44055","APPL_41527","Bathroom","Faucet","2",NA,NA
"SITE_1384","ROOM_44055","APPL_44177","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Secondary","A few times per year or less"
"SITE_1384","ROOM_18891","APPL_84133","Kitchen","Faucet","Unknown",NA,NA
"SITE_1384","ROOM_41473","APPL_334","Bathroom","Faucet","Unknown",NA,NA
"SITE_1384","ROOM_41473","APPL_16662","Bathroom","Bathtub","Unknown","Primary","A few times per year or less"
"SITE_1384","ROOM_41473","APPL_58836","Bathroom","Shower","Unknown","Primary","A few times per week"
"SITE_1385","ROOM_43992","APPL_161042","Bathroom","Faucet","2.5",NA,NA
"SITE_1385","ROOM_43992","APPL_33443","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","Daily / Almost Daily"
"SITE_1385","ROOM_7332","APPL_39493","Kitchen","Faucet","Unknown",NA,NA
"SITE_1385","ROOM_28572","APPL_66793","Bathroom","Faucet","Unknown",NA,NA
"SITE_1385","ROOM_28572","APPL_139501","Bathroom","Faucet","Unknown",NA,NA
"SITE_1385","ROOM_28572","APPL_99479","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_1386","ROOM_39217","APPL_104833","Kitchen","Faucet","2.2",NA,NA
"SITE_1386","ROOM_1277","APPL_153960","Bathroom","Faucet","2.2",NA,NA
"SITE_1386","ROOM_1277","APPL_115005","Bathroom","Shower","2.5","Primary","A few times per month"
"SITE_1387","ROOM_4795","APPL_113556","Bathroom","Faucet","1.8",NA,NA
"SITE_1387","ROOM_4795","APPL_57702","Bathroom","Shower","2","Secondary","A few times per week"
"SITE_1387","ROOM_8614","APPL_82012","Bathroom","Faucet","1.8",NA,NA
"SITE_1387","ROOM_8614","APPL_60858","Bathroom","Bathtub","Unknown","Secondary","A few times per year or less"
"SITE_1387","ROOM_25380","APPL_18402","Bathroom","Faucet","1.8",NA,NA
"SITE_1387","ROOM_25380","APPL_23183","Bathroom","Shower","2","Primary","Daily / Almost Daily"
"SITE_1387","ROOM_40694","APPL_138137","Entry/Entryway","Faucet","2.2",NA,NA
"SITE_1387","ROOM_26224","APPL_139240","Kitchen","Faucet","2",NA,NA
"SITE_1388","ROOM_33100","APPL_92059","Laundry","Faucet","2.5",NA,NA
"SITE_1388","ROOM_21669","APPL_50729","Kitchen","Faucet","1.5",NA,NA
"SITE_1388","ROOM_17696","APPL_123360","Bathroom","Faucet","Unknown",NA,NA
"SITE_1388","ROOM_17696","APPL_81172","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_1389","ROOM_20682","APPL_150342","Kitchen","Faucet","2",NA,NA
"SITE_1389","ROOM_30463","APPL_117630","Bathroom","Faucet","1.8",NA,NA
"SITE_1389","ROOM_30463","APPL_46329","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Primary","Daily / Almost Daily"
"SITE_139","ROOM_27139","APPL_14064","Kitchen","Faucet","1.5",NA,NA
"SITE_139","ROOM_44436","APPL_122091","Laundry","Faucet","2",NA,NA
"SITE_139","ROOM_19360","APPL_147734","Bathroom","Faucet","1.8",NA,NA
"SITE_139","ROOM_19360","APPL_48953","Bathroom","Shower","1.5","Primary","Daily / Almost Daily"
"SITE_139","ROOM_32977","APPL_145273","Bathroom","Faucet","1.5",NA,NA
"SITE_139","ROOM_32977","APPL_40600","Bathroom","Faucet","1.5",NA,NA
"SITE_139","ROOM_32977","APPL_101035","Bathroom","Shower / Bathtub combo with Diverter Valve","1.5","Secondary","A few times per week"
"SITE_139","ROOM_6635","APPL_12423","Bathroom","Faucet","1.5",NA,NA
"SITE_1390","ROOM_36864","APPL_70909","Kitchen","Faucet","1.8",NA,NA
"SITE_1390","ROOM_35190","APPL_77353","Bathroom","Faucet","2.2",NA,NA
"SITE_1390","ROOM_35190","APPL_141668","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Primary","Daily / Almost Daily"
"SITE_1391","ROOM_39192","APPL_94810","Bathroom","Faucet","2.2",NA,NA
"SITE_1391","ROOM_39192","APPL_90559","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Primary","Daily / Almost Daily"
"SITE_1392","ROOM_13671","APPL_60692","Kitchen","Faucet","Unknown",NA,NA
"SITE_1392","ROOM_6356","APPL_35793","Bathroom","Faucet","2",NA,NA
"SITE_1392","ROOM_6356","APPL_72512","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Primary","Daily / Almost Daily"
