"SiteID","Ceiling_Type","Ceiling_Type_Other","Ceiling_Area","Ceiling_Accessible","Type_of_Area_Above_Ceiling","Ceiling_Framing_Size","Ceiling_Framing_Material","Ceiling_Framing_Material_Other","Ceiling_Framing_Spacing","Ceiling_Framing_Spacing_Other","Ceiling_Insulated","Ceiling_Insulation_Type_1","Ceiling_Insulation_Thickness_1","Ceiling_Insulation_Condition_1","Ceiling_Insulation_Type_2","Ceiling_Insulation_Thickness_2","Ceiling_Insulation_Condition_2","Ceiling_Insulation_Type_3","Ceiling_Insulation_Thickness_3","Ceiling_Insulation_Condition_3","Ceiling_Insulation_Source","Ceiling_Insulation_Source_Other","Ceiling_Insulation_U-Value","Ceiling_Insulation_R-Value","Ceiling_U-Value_for_Heat_Loss","Ceiling_Heat_Loss_Rate_UA"
"SITE_856","Attic",NA,"1277","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","16","0.9","None","0","Unknown","None","0","Unknown","Visual inspection",NA,"0.0221238938053097","45.2","0.0791971007162918","101.134697614705"
"SITE_857","Sloped / Vaulted (no Attic)",NA,"Unknown","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","4","0.9","Fiberglass batts","4","Unknown",NA,NA,NA,"Other","Home Owners","0.0366568914956012","27.28","0.0651611750432859","Unknown"
"SITE_858","Roof Deck",NA,"Unknown","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown mineral wool","8","0.5","Blown cellulose","8","0.25","Closed-cell spray foam","4","0.25","Other","Home Owner","0.0136233032795006","73.4036363636364","0.044171295200708","Unknown"
"SITE_859","Sloped / Vaulted (no Attic)",NA,"1189","No",NA,"Unknown","Wood",NA,"Unknown",NA,"Yes","Unknown","Unknown","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_86","Attic",NA,"1500","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown mineral wool","5","0.75","None","0","Unknown","None","0","Unknown","Visual inspection",NA,"0.0693721817551162","14.415","0.180729473389966","271.094210084949"
"SITE_860","Sloped / Vaulted (no Attic)",NA,"1369","No",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","5.5","0.75","None","0","Unknown","None","0","Unknown","IR Camera",NA,"0.0533191149026926","18.755","0.0521041716597345","71.3306110021765"
"SITE_861","Attic",NA,"88","Yes",NA,"2x8","Wood",NA,"24 inches on center",NA,"Yes","Mineral wool batts","7.5","1","None","0","Unknown","None","0","Unknown","Other","Homeowner input","0.037037037037037","27","0.0397932575930696","3.50180666819012"
"SITE_861","Sloped / Vaulted (no Attic)",NA,"871","No",NA,"2x8","Wood",NA,"24 inches on center",NA,"Yes","Mineral wool batts","7.5","1","None","0","Unknown","None","0","Unknown","Other","Homeowner input","0.037037037037037","27","0.0617680422980071","53.7999648415642"
"SITE_862","Attic",NA,"256","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","13","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0272294077603812","36.725","0.0333901884867504","8.54788825260811"
"SITE_862","Attic",NA,"1038","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","20","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0176991150442478","56.5","0.027142278270009","28.1736848442694"
"SITE_863","Sloped / Vaulted (no Attic)",NA,"Unknown","No",NA,"2x4","Wood",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"Unknown"
"SITE_864","Attic",NA,"283.5","Yes",NA,"2x6","Wood",NA,"Unknown",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA
"SITE_864","Sloped / Vaulted (no Attic)",NA,"1438","No",NA,"2x6","Wood",NA,"Unknown",NA,"Yes","Mineral wool batts","5.5","Unknown","None","0","Unknown","None","0","Unknown","IR Camera",NA,"0.0505050505050505","19.8","0.0500706491398614","72.0015934631207"
"SITE_865","Attic",NA,"3400","No",NA,"Unknown","Wood",NA,"Unknown",NA,"Yes","Blown fiberglass","Unknown","Unknown","Blown cellulose","Unknown","Unknown",NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA
"SITE_866","Attic",NA,"1360","Yes",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","10","0.9",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0353982300884956","28.25","0.087775244279426","119.374332220019"
"SITE_867","Attic",NA,"Unknown","No",NA,"Unknown","Wood",NA,"16 inches on center",NA,"Yes","Unknown","Unknown","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,"Unknown"
"SITE_868","Attic",NA,"1769","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","14.5","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0244125724748245","40.9625","0.0314153515388128","55.5737568721598"
"SITE_869","Attic",NA,"625.8","Yes",NA,"2x8","Wood",NA,"16 inches on center",NA,"Yes","Expanded polystyrene foam board (white)","2","0.9",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.120481927710843","8.3","0.145449851985461","91.0225173725018"
"SITE_869","Sloped / Vaulted (no Attic)",NA,"417.2","Yes",NA,"2x8","Wood",NA,"16 inches on center",NA,"Yes","Expanded polystyrene foam board (white)","2","0.9",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.120481927710843","8.3","0.0967604506588129","40.3684600148568"
"SITE_87","Attic",NA,"950","Yes",NA,"2x6","Wood",NA,"30 inches on center",NA,"Yes","Blown fiberglass","12","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"0.0294985250737463","33.9","0.156998832228163","149.148890616755"
"SITE_870","Attic",NA,"1257","No",NA,"Unknown","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","12","0.9","None","0","Unknown","None","0","Unknown","IR Camera",NA,"0.0244379276637341","40.92","0.0795097809206056","99.9437946172012"
"SITE_871","Attic",NA,"1415","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","16","1",NA,NA,NA,NA,NA,NA,"Other","Spoke to homeowner who built house","0.0221238938053097","45.2","0.0298751659537939","42.2733598246184"
"SITE_872","Attic",NA,"1300","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","24","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0147492625368731","67.8","0.0256140790954117","33.2983028240353"
"SITE_873","Attic",NA,"1129","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","10","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0293255131964809","34.1","0.0338863936501365","38.2577384310041"
"SITE_873","Sloped / Vaulted (no Attic)",NA,"87","No",NA,"Unknown","Wood",NA,"16 inches on center",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA
"SITE_874","Attic",NA,"710","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","12","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0294985250737463","33.9","0.0350295390994176","24.8709727605865"
"SITE_874","Sloped / Vaulted (no Attic)",NA,"505","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"SITE_874","Sloped / Vaulted (no Attic)",NA,"1113","No",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","12","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.0294985250737463","33.9","0.0543039590490261","60.440306421566"
"SITE_875","Attic",NA,"1194","Yes",NA,"2x6",NA,NA,"16 inches on center",NA,"Yes","Blown cellulose","8","0.9","None","0","Unknown","None","0","Unknown","IR Camera",NA,"0.0365817968978636","27.336","0.0879322014134801","104.991048487695"
"SITE_876","Attic",NA,"1100","Unknown",NA,"Open web truss","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","10","0.75",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.0293255131964809","34.1","0.156191236983096","171.810360681406"
"SITE_877","Attic",NA,"1100","No",NA,"Unknown","Unknown",NA,"Unknown",NA,"Yes","Fiberglass batts","Unknown","0.75",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_878","Attic",NA,"1131","Unknown",NA,"Open web truss","Wood",NA,"24 inches on center",NA,"Yes","Blown mineral wool","15","0.9",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0231240605850387","43.245","0.0796536172726406","90.0882411353565"
"SITE_879","Attic",NA,"1055","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","4","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.0733137829912023","13.64","0.0706088283292751","74.4923138873852"
"SITE_879","Sloped / Vaulted (no Attic)",NA,"625","No",NA,"Unknown","Wood",NA,"Unknown",NA,"Yes","Unknown","Unknown","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_88","Attic",NA,"1627","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","12","1","Blown fiberglass","4","Unknown",NA,NA,NA,"Visual inspection",NA,"0.0191497510532363","52.22","0.0268098665657419","43.6196529024621"
"SITE_880","Attic",NA,"2400","Yes",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","10","1","None","0","Unknown","None","0","Unknown","Visual inspection",NA,"0.0353982300884956","28.25","0.0394332650335426","94.6398360805022"
"SITE_881","Attic",NA,"954","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","3","0.9","Fiberglass batts","4","0.25","None","0","Unknown","Visual inspection",NA,"0.0418935902806871","23.87","0.0918083892400653","87.5852033350223"
"SITE_882","Attic",NA,"500","Yes",NA,"Unknown","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","15","1",NA,NA,NA,NA,NA,"0.9","IR Camera",NA,"0.023598820058997","42.375","0.030860170193097","15.4300850965485"
"SITE_882","Sloped / Vaulted (no Attic)",NA,"500","No",NA,"Unknown","Wood",NA,"16 inches on center",NA,"Yes","Unknown","Unknown","0.9",NA,NA,NA,NA,NA,"0.9","IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_883","Attic",NA,"1455","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","6","0.9",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0589970501474926","16.95","0.104490576430526","152.033788706416"
"SITE_884","Attic",NA,"690","Yes",NA,"Unknown","Wood",NA,"24 inches on center",NA,"Yes","Blown cellulose","10","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.0292654375182909","34.17","0.0338308066122656","23.3432565624632"
"SITE_884","Sloped / Vaulted (no Attic)",NA,"760","No",NA,"Unknown","Wood",NA,"24 inches on center",NA,"Yes","Unknown","Unknown","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_885","Attic",NA,"1197","No",NA,"Unknown","Wood",NA,"24 inches on center",NA,"Yes","Unknown","Unknown","0.9",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_885","Roof Deck",NA,"293","No",NA,"2x8","Wood",NA,"Other","12 in oc","Yes","Fiberglass batts","8","0.9",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0366568914956012","27.28","0.0611786412544954","17.9253418875671"
"SITE_886","Attic",NA,"1700","No",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown cellulose","24","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"0.0121939322992879","82.008","0.0726258941784458","123.464020103358"
"SITE_886","Attic",NA,"1900","No",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown cellulose","24","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"0.0121939322992879","82.008","0.0726258941784458","137.989198939047"
"SITE_887","Sloped / Vaulted (no Attic)",NA,"2131","No",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","6","0.9",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0488758553274682","20.46","0.0483815519189478","103.101087139278"
"SITE_888","Attic",NA,"1600","Yes",NA,"Open web truss","Wood",NA,"24 inches on center",NA,"Yes","Blown mineral wool","9","0.9",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0385401009750646","25.947","0.089862424805537","143.779879688859"
"SITE_889","Sloped / Vaulted (no Attic)",NA,"2160","No",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","5","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.0586510263929619","17.05","0.078364988138127","169.268374378354"
"SITE_89","Attic",NA,"1290","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Unknown","10","1","Fiberglass batts","10","1","Blown fiberglass","Unknown","Unknown","IR Camera",NA,"Unknown","Unknown","0.0247921352685031","31.981854496369"
"SITE_890","Attic",NA,"1825","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","12","1",NA,NA,NA,NA,NA,"1","Visual inspection",NA,"0.0294985250737463","33.9","0.0350295390994176","63.9289088564371"
"SITE_891","Attic",NA,"1941","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","16","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0221238938053097","45.2","0.0298751659537939","57.9876971163139"
"SITE_892","Attic",NA,"729","Yes",NA,"Unknown","Wood",NA,"24 inches on center",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA
"SITE_892","Sloped / Vaulted (no Attic)",NA,"540","No",NA,"Unknown","Wood",NA,"24 inches on center",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA
"SITE_893","Sloped / Vaulted (no Attic)",NA,"1250","No",NA,"Unknown","Wood",NA,"Other","8x8 beams that meet at the apex","Yes","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA
"SITE_894","Attic",NA,"1300","No",NA,"Unknown","Unknown",NA,"Unknown",NA,"Yes","Unknown","Unknown","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_895","Attic",NA,"900","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown cellulose","10","0.75",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0292654375182909","34.17","0.156150210335187","140.535189301668"
"SITE_896","Attic",NA,"1028","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown cellulose","10","0.9",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0292654375182909","34.17","0.0827585681014342","85.0758080082743"
"SITE_896","Sloped / Vaulted (no Attic)",NA,"487.2","No",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","5.5","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.0533191149026926","18.755","0.0743947438597961","36.2451192084927"
"SITE_897","Attic",NA,"2356","Yes",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","16","0.9",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0221238938053097","45.2","0.0791971007162918","186.588369287584"
"SITE_898","Attic",NA,"1201","Yes",NA,"2x6","Wood",NA,"30 inches on center",NA,"Yes","Fiberglass batts","6","0.5","Blown cellulose","5","0.5",NA,NA,NA,"Visual inspection",NA,"0.0266347050206419","37.545","0.277490989111906","333.266677923399"
"SITE_899","Attic",NA,"1080","Yes",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Blown cellulose","22","0.75",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0133024715992231","75.174","0.148195574489668","160.051220448841"
"SITE_9","Attic",NA,"700","Yes",NA,"2x12","Wood",NA,"16 inches on center",NA,"Yes","Mineral wool batts","10","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.0277777777777778","36","0.0324499081545318","22.7149357081723"
"SITE_90","Attic",NA,"455","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown mineral wool","3","0.9","None","0","Unknown","None","0","Unknown","Visual inspection",NA,"0.115620302925194","8.649","0.14398864797446","65.5148348283792"
"SITE_900","Attic",NA,"1408","Yes",NA,"Unknown","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","16.25","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.021783526208305","45.90625","0.0296521850473812","41.7502765467127"
"SITE_900","Attic",NA,"576","No",NA,"Unknown","Wood",NA,"Unknown",NA,"Yes","Fiberglass batts","5.5","Unknown",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.0533191149026926","18.755","0.100368010013805","57.8119737679519"
"SITE_901","Attic",NA,"1092","Yes",NA,"2x8","Wood",NA,"24 inches on center",NA,"Yes","Blown cellulose","4","1","Fiberglass batts","12","1","None","0","Unknown","Visual inspection",NA,"0.01831904447864","54.588","0.0259454131668733","28.3323911782257"
"SITE_902","Attic",NA,"2072","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Blown mineral wool","6","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0578101514625968","17.298","0.0569959767424514","118.095663810359"
"SITE_902","Sloped / Vaulted (no Attic)",NA,"359","Yes",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","5","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0586510263929619","17.05","0.078364988138127","28.1330307415876"
"SITE_903","Attic",NA,"620","Yes",NA,"Unknown","Wood",NA,"16 inches on center",NA,"Yes","Unknown","Unknown","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_903","Sloped / Vaulted (no Attic)",NA,"1000","No",NA,"Unknown","Unknown",NA,"Unknown",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_904","Sloped / Vaulted (no Attic)",NA,"2340","No",NA,"2x10","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","9.5","1","None","0","Unknown","None","0","Unknown","Visual inspection",NA,"0.0372612948299953","26.8375","0.0607888739387108","142.245965016583"
"SITE_905","Attic",NA,"2001","Yes",NA,"Open web truss","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","20","0.9",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0176991150442478","56.5","0.076758034080014","153.592826194108"
"SITE_906","Adiabatic",NA,"781","No","Residential occupancy","Unknown","Wood",NA,"24 inches on center",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0"
"SITE_907","Sloped / Vaulted (no Attic)",NA,"1600","No",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","10","0.9",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.0293255131964809","34.1","0.030818785901487","49.3100574423792"
"SITE_908","Attic",NA,"456","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.559284116331096","255.03355704698"
"SITE_908","Attic",NA,"497","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","16","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0221238938053097","45.2","0.0298751659537939","14.8479574790356"
"SITE_908","Sloped / Vaulted (no Attic)",NA,"510","No",NA,"Unknown","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","Unknown","Unknown",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_909","Attic",NA,"382","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","12.75","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0277633177164671","36.01875","0.0337724708470284","12.9010838635648"
"SITE_910","Attic",NA,"1600","Yes",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Blown cellulose","6","0.5",NA,NA,NA,NA,NA,NA,"Other","Inspection report. R21","0.0487757291971515","20.502","0.286498881015217","458.398209624347"
"SITE_911","Attic",NA,"2420","Unknown",NA,"Unknown","Wood",NA,"Unknown",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA
"SITE_912","Attic",NA,"525","Yes",NA,"Unknown","Wood",NA,"24 inches on center",NA,"Yes","Unknown","Unknown","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_912","Sloped / Vaulted (no Attic)",NA,"395","No",NA,"Unknown","Wood",NA,"24 inches on center",NA,"Yes","Unknown","Unknown","1",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_913","Attic",NA,"993.3","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown mineral wool","8","0.9",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0433576135969476","23.064","0.0932476995403166","92.6229399533965"
"SITE_914","Attic",NA,"529","Yes",NA,"2x12","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","18","1",NA,NA,NA,NA,NA,NA,"Other","Homeowner discussion","0.0196656833824975","50.85","0.02830799161259","14.9749275630601"
"SITE_914","Attic",NA,"485","No",NA,"2x10","Wood",NA,"16 inches on center",NA,"Yes","Blown fiberglass","18","1",NA,NA,NA,NA,NA,NA,"Other","Homeowner discussion,  recent addition to house","0.0196656833824975","50.85","0.02830799161259","13.7293759321062"
"SITE_915","Attic",NA,"1760","Yes",NA,"Scissor Truss","Wood",NA,"24 inches on center",NA,"Yes","Blown cellulose","9","0.9","Fiberglass batts","5.5","Unknown",NA,NA,NA,"IR Camera",NA,"0.0201987557566454","49.508","0.0768089813135509","135.18380711185"
"SITE_916","Attic",NA,"1015","Yes",NA,"Unknown","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","Unknown","Unknown",NA,NA,NA,NA,NA,"0.9","IR Camera",NA,"Unknown","Unknown",NA,NA
"SITE_917","Attic",NA,"742","No",NA,"Unknown","Wood",NA,"24 inches on center",NA,"Yes","Blown fiberglass","16.25","Unknown",NA,NA,NA,NA,NA,NA,"IR Camera",NA,"0.021783526208305","45.90625","0.0789976934039798","58.616288505753"
"SITE_918","Attic",NA,"1548","Yes",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Blown mineral wool","6","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0578101514625968","17.298","0.0569959767424514","88.2297719973148"
"SITE_919","Sloped / Vaulted (no Attic)",NA,"715","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Fiberglass batts","4","0.75",NA,NA,NA,NA,NA,NA,"Other","Homeowner discussion from recently being up there","0.0733137829912023","13.64","0.0677934782934429","48.4723369798117"
"SITE_92","Attic",NA,"1512","Yes",NA,"2x4","Wood",NA,"24 inches on center",NA,"Yes","Blown cellulose","3.5","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0836155357665454","11.9595","0.0801124313978377","121.129996273531"
"SITE_920","Attic",NA,"1550","Yes",NA,"2x6","Wood",NA,"24 inches on center",NA,"Yes","Blown cellulose","12","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0243878645985757","41.004","0.0301634575506074","46.7533592034415"
"SITE_921","Attic",NA,"1260","No",NA,"Unknown","Wood",NA,"16 inches on center",NA,"Yes","Blown mineral wool","15","1",NA,NA,NA,NA,NA,NA,"Other","Insulation install sticker","0.0231240605850387","43.245","0.0303840520772665","38.2839056173558"
"SITE_922","Attic",NA,"800","Yes",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","3","1",NA,NA,NA,NA,NA,NA,"Visual inspection",NA,"0.0977517106549365","10.23","0.0897584458242313","71.806756659385"
"SITE_923","Sloped / Vaulted (no Attic)",NA,"2400","No",NA,"2x6","Wood",NA,"30 inches on center",NA,"Yes","Fiberglass batts","12","1",NA,"11.5",NA,NA,NA,NA,"IR Camera",NA,"0.0244379276637341","40.92","0.0260930000938635","62.6232002252723"
"SITE_924","Attic",NA,"1077","Yes",NA,"2x4","Wood",NA,"16 inches on center",NA,"Yes","Blown cellulose","5","1","Fiberglass batts","6.25","0.5",NA,NA,NA,"Visual inspection",NA,"0.0260433621980598","38.3975","0.0313943486450569","33.8117134907262"
"SITE_925","Sloped / Vaulted (no Attic)",NA,"1365","No",NA,"2x8","Wood",NA,"24 inches on center",NA,"Yes","Open-cell spray foam","7.6","1","None","0","Unknown","None","0","Unknown","IR Camera",NA,"0.0378462935863148","26.4226666666667","0.038821451645885","52.9912814966331"
"SITE_926","Sloped / Vaulted (no Attic)",NA,"1348","No",NA,"2x6","Wood",NA,"16 inches on center",NA,"Yes","Fiberglass batts","5.5","0.9","None","0","Unknown","None","0","Unknown","Visual inspection",NA,"0.0533191149026926","18.755","0.0521041716597345","70.236423397322"
