"SiteID","RoomID","Room_Type","Room_Type_Other","Area","Area_Is_Estimated","Space_Cooling","Space_Heating","Ceiling_Height","Ceiling_Height_Is_Estimated","Duct_Registers_Present"
"SITE_777","ROOM_23614","Bedroom",NA,"178.75","Estimated","Not Cooled","Directly Heated","7.5","Measured or Known","No"
"SITE_777","ROOM_37260","Living Room",NA,"261.8125","Measured or Known","Not Cooled","Directly Heated","11.75","Estimated","No"
"SITE_777","ROOM_11695","Kitchen",NA,"257.375","Measured or Known","Not Cooled","Directly Heated","11.75","Estimated","No"
"SITE_777","ROOM_38244","Bedroom",NA,"188.4375","Measured or Known","Not Cooled","Directly Heated","10.75","Estimated","No"
"SITE_777","ROOM_14735","Bathroom",NA,"75.25","Measured or Known","Not Cooled","Directly Heated","8","Measured or Known","No"
"SITE_777","ROOM_38998","Hallway",NA,"35.9375","Measured or Known","Not Cooled","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","8","Measured or Known","No"
"SITE_777","ROOM_8745","Office",NA,"180.0625","Measured or Known","Not Cooled","Directly Heated","10.75","Estimated","No"
"SITE_777","ROOM_25959","Bedroom",NA,"210.1875","Measured or Known","Not Cooled","Directly Heated","8","Measured or Known","No"
"SITE_777","ROOM_22113","Bathroom",NA,"183.75","Measured or Known","Not Cooled","Directly Heated","8","Measured or Known","No"
"SITE_777","ROOM_4242","Outside",NA,NA,NA,NA,NA,NA,NA,NA
"SITE_777","ROOM_4914","Garage",NA,"694.6875","Measured or Known","Not Cooled","Unknown","10.5","Measured or Known","No"
"SITE_777","ROOM_43574","Outbuilding / Addition",NA,"Unknown","Unknown","Not Cooled","Unheated","8",NA,"No"
"SITE_778","ROOM_4963","Living Room",NA,"341.94","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_778","ROOM_6","Kitchen",NA,"242.3","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_778","ROOM_2891","Office",NA,"128","Measured or Known","Directly Cooled","Directly Heated","7.5","Measured or Known","Yes"
"SITE_778","ROOM_15690","Hallway",NA,"54.02","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","7.5","Measured or Known","No"
"SITE_778","ROOM_29615","Laundry",NA,"77.44","Measured or Known","Indirectly Cooled from Adjacent Spaces","Indirectly Heated from Equipment in the Space","7.5","Measured or Known","No"
"SITE_778","ROOM_42222","Bathroom",NA,"46.64","Measured or Known","Directly Cooled","Directly Heated","7.5","Measured or Known","Yes"
"SITE_778","ROOM_11076","Bedroom",NA,"136.96","Measured or Known","Directly Cooled","Directly Heated","7.5","Measured or Known","Yes"
"SITE_778","ROOM_5632","Bedroom",NA,"200","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_778","ROOM_35920","Bathroom",NA,"120.9","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_779","ROOM_9731","Outbuilding / Addition",NA,"Unknown","Unknown","Unknown","Unknown","7",NA,NA
"SITE_779","ROOM_45803","Crawlspace",NA,"235.75","Measured or Known","Not Cooled","Indirectly Heated from Equipment in the Space","7","Estimated","No"
"SITE_779","ROOM_16397","Kitchen",NA,"170.5","Measured or Known","Not Cooled","Directly Heated","7.5","Measured or Known","No"
"SITE_779","ROOM_19865","Living Room",NA,"189.875","Measured or Known","Not Cooled","Directly Heated","7.5","Measured or Known","No"
"SITE_779","ROOM_16567","Bedroom",NA,"144","Estimated","Not Cooled","Directly Heated","7.5","Measured or Known","No"
"SITE_779","ROOM_46190","Bathroom",NA,"90","Measured or Known","Not Cooled","Directly Heated","7.5","Measured or Known","No"
"SITE_779","ROOM_31418","Bedroom",NA,"132.5","Measured or Known","Not Cooled","Directly Heated","7.5","Measured or Known","No"
"SITE_779","ROOM_45217","Hallway",NA,"88","Measured or Known","Not Cooled","Directly Heated","7.75",NA,"No"
"SITE_779","ROOM_19404","Outbuilding / Addition",NA,"Unknown","Unknown","Unknown","Unknown","7",NA,NA
"SITE_78","ROOM_1911","Outside",NA,NA,NA,NA,NA,NA,NA,NA
"SITE_78","ROOM_9454","Mechanical",NA,"678.3","Measured or Known","Not Cooled","Directly Heated","7.6","Measured or Known","Yes"
"SITE_78","ROOM_40417","Bedroom",NA,"181.93","Measured or Known","Not Cooled","Directly Heated","6.8","Measured or Known","Yes"
"SITE_78","ROOM_33089","Hallway",NA,"40.2","Measured or Known","Not Cooled","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","7","Measured or Known","No"
"SITE_78","ROOM_16423","Hallway",NA,"44.5","Measured or Known","Not Cooled","Indirectly Heated from Adjacent Spaces (no heater or vent in room)","8.3","Measured or Known","No"
"SITE_78","ROOM_23700","Family Room",NA,"140.22","Measured or Known","Not Cooled","Directly Heated","8.3","Measured or Known","Yes"
"SITE_78","ROOM_44768","Bedroom",NA,"142.74","Measured or Known","Not Cooled","Directly Heated","8.3","Measured or Known","Yes"
"SITE_78","ROOM_1134","Bathroom",NA,"43.7","Measured or Known","Not Cooled","Directly Heated","8.3","Measured or Known","Yes"
"SITE_78","ROOM_46758","Kitchen",NA,"113.28","Measured or Known","Not Cooled","Directly Heated","8.3","Measured or Known","Yes"
"SITE_78","ROOM_21270","Dining Room",NA,"76","Measured or Known","Not Cooled","Directly Heated","8.3","Measured or Known","Yes"
"SITE_78","ROOM_37290","Living Room",NA,"313.56","Measured or Known","Not Cooled","Directly Heated","8.3","Measured or Known","Yes"
"SITE_780","ROOM_2165","Garage",NA,"580.75","Measured or Known","Not Cooled","Unheated","9","Measured or Known","No"
"SITE_780","ROOM_18638","Laundry",NA,"80.75","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_780","ROOM_9275","Kitchen",NA,"240","Measured or Known","Directly Cooled","Directly Heated","9","Measured or Known","Yes"
"SITE_780","ROOM_41348","Living Room",NA,"570","Measured or Known","Directly Cooled","Directly Heated","10.25","Measured or Known","Yes"
"SITE_780","ROOM_10194","Hallway",NA,"39.75","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_780","ROOM_33781","Bedroom",NA,"130","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_780","ROOM_11492","Bedroom",NA,"115.9375","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_780","ROOM_18428","Bedroom",NA,"219.375","Measured or Known","Directly Cooled","Directly Heated","10.25","Measured or Known","Yes"
"SITE_780","ROOM_32710","Bathroom",NA,"73.5","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_780","ROOM_22207","Family Room",NA,"258.375","Measured or Known","Directly Cooled","Directly Heated","10.25","Measured or Known","Yes"
"SITE_780","ROOM_37529","Bathroom",NA,"57.75","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","Yes"
"SITE_780","ROOM_37167","Outbuilding / Addition",NA,"1485","Measured or Known","Directly Cooled","Directly Heated","8","Measured or Known","No"
