HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,NHSLDMEM,ANSWERHH,HOUSEHLD,HHSEX,ZHHSEX,HHAGE1,ZHHAGE,EMPLOYHH,ZEMPLYHH,ANSWER02,KIN02,ZKIN02,YEAR02,ZYEARS02,ANSWER03,KIN03,ZKIN03,YEAR03,ZYEARS03,ANSWER04,KIN04,ZKIN04,YEAR04,ZYEARS04,ANSWER05,KIN05,ZKIN05,YEAR05,ZYEARS05,ANSWER06,KIN06,ZKIN06,YEAR06,ZYEARS06,ANSWER07,KIN07,ZKIN07,YEAR07,ZYEARS07,ANSWER08,KIN08,ZKIN08,YEAR08,ZYEARS08,ANSWER09,KIN09,YEAR09,ANSWER10,KIN10,YEAR10,ANSWER11,KIN11,YEAR11,ANSWER12,KIN12,YEAR12,DRIVEMON,ZDRIVEMO,DRIVECAR,ZDRIVECA,VEHICLES,ZVEHICLE,GRADHH,ZGRADHH,MARRIED,ZMARRIED,SDESCENT,ZSDESCEN,ORIGIN,ZORIGIN,WAGES,ZWAGES,SELFHIRE,ZSELFHIR,SSECURTY,ZSSECURT,PENSIONS,ZPENSION,FSTAMPS,ZFSTAMPS,AFDC,ZAFDC,UNEMPLOY,ZUNEMPLO,SSI,ZSSI,OTHERAID,ZOTHERAI,MONEYPY,ZMONEYPY,INC45PLU,SPOUSE,SPSEX,SPAGE,EMPLOYSP,NYR0012,NYR1320,NYR2133,NYR3464,NYR6595,FAMILY
1048,  4663,9,3,5,0,1723, 3259,2, 5,1,1,1,0,*,0,0,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 3,0,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,1,2,*,12,1,2,0,2,0,5
1049,  3979,9,3,5,0,1570, 3528,2, 3,1,1,1,0,*,0,0,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,9,1,2,*,11,1,0,2,0,0,5
1050, 10128,9,4,8,0,   0,10614,3, 2,1,1,2,0,*,0,2,0,0,41,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 2,0,9,0,0,0, 0,0,0,2,0,0,2
1051, 21335,9,4,9,2, 858, 2023,2, 6,1,1,1,0,*,0,0,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,9,1,2,*,11,4,0,0,2,0,5
1052, 13505,9,1,2,1, 916, 5563,4, 2,1,1,2,0,*,0,2,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,9,1,1,*,10,0,0,0,0,2,4
1053,  7587,9,2,3,0, 445, 7986,2, 4,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,2,*,12,0,2,0,2,0,5
1054, 23786,9,2,3,0, 849, 6161,4, 2,1,1,1,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,1,2,*,11,0,0,0,2,0,4
1055,  5371,9,3,5,4,3346,  548,2, 3,1,1,1,0,*,0,2,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,13,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,1,2,*,11,1,0,0,2,0,5
1056,  4156,9,2,3,0, 695, 6844,1, 2,1,1,2,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,9,1,1,*,11,0,0,0,2,0,4
1057, 17029,9,2,4,0,1102, 5634,2, 2,1,1,1,0,*,0,0,0,0, 4,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,11,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0, 8,1,1,0,0,0, 0,0,1,0,0,1,2
1058,  6927,9,4,9,0,  95, 6025,5, 3,1,1,1,0,*,0,0,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,12,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0, 3,0,9,0,0,0, 0,1,1,0,1,0,3
1059,  3757,9,3,6,0,1483, 4156,2, 2,0,1,2,0,*,0,0,0,1, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,13,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,1,*,10,0,0,0,1,1,4
1060, 17925,9,1,2,1, 365, 7835,2, 2,1,1,2,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,1,1,*,12,0,0,0,2,0,4
1061, 19899,9,1,2,0,1030, 5399,2, 2,1,1,1,0,*,0,2,0,0,41,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,14,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,9,0,0,0, 0,0,0,0,2,0,2
1062,  4102,9,3,6,0,2800, 1473,2, 3,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,2,*,11,1,0,1,1,0,5
1063,  7817,9,2,3,0, 720, 6748,2, 4,1,1,1,0,*,0,0,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,1,2,*,11,2,0,1,1,0,5
1064, 16251,9,3,5,0,2051, 3104,1, 3,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 3,0,12,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,1,2,*,12,0,1,0,2,0,5
1065,  4006,9,2,3,0, 717, 6228,2, 4,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,18,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,2,*,11,0,2,0,2,0,5
1066,  5994,9,3,5,4,2661, 1222,2, 4,1,1,1,0,*,0,0,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,18,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,2,*,11,2,0,0,2,0,5
1067, 20864,9,2,3,0, 815, 6633,3, 4,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,9,1,2,*,11,2,0,0,2,0,5
1068,  3826,9,1,2,1, 343, 8476,2, 4,0,1,2,0,*,0,0,0,1, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,9,1,1,*,10,2,0,2,0,0,5
1069,  7117,9,1,2,1, 691, 6723,3, 2,1,1,2,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,14,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,9,1,1,*,10,0,0,0,2,0,4
1070, 10405,9,1,2,0, 899, 6013,2, 2,0,1,2,0,*,0,2,0,1, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0, 8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,1,1,*,10,0,0,0,2,0,4
1071,  3742,9,4,8,0,  33, 9520,2, 2,1,1,1,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,18,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24,1,1,1,2,*,10,0,0,0,0,2,4
1072,  3602,9,4,8,0, 515, 5998,4, 1,1,1,2,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,0,0,0, 0,0,0,0,1,0,1
1073, 12032,9,4,8,0, 563, 5831,1, 5,1,1,1,0,*,0,1,0,0, 2,0,*,0,0, 4,0,*,0,0,41,0,*,0,0,41,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 3,0,11,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,1,2,*,11,0,1,0,4,0,5
1074, 12605,9,2,3,0, 711, 6837,4, 2,1,1,1,0,*,0,1,0,0,41,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0,0, 0,0,0,2,0,0,2
1075, 19831,9,4,9,2, 620, 2569,2, 5,1,1,1,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 3,0,16,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,1,2,*,10,3,0,0,2,0,5
1076, 21099,9,1,2,0, 958, 5771,2, 5,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 3,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,1,2,*,12,0,3,0,2,0,5
1077,  8956,9,3,5,0,2473, 2358,2, 5,1,1,1,0,*,0,0,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0, 9,0,9,1,2,*,11,3,0,1,1,0,5
1078,  5773,9,4,8,0,   0,11668,4, 3,1,1,2,0,*,0,1,0,0,41,0,*,0,0,41,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 2,0,15,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,0,0,0, 0,0,0,2,1,0,3
1079, 21335,9,4,9,2, 729, 1013,2, 2,1,1,1,0,*,0,2,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,18,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,1,2,*,11,0,0,0,2,0,4
1080, 12597,9,3,6,0,2539, 1626,2, 2,1,1,2,0,*,0,2,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,18,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,17,1,7,1,1,*,12,0,0,0,0,2,4
1081, 21703,9,2,4,0, 888, 6195,2, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,11,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, 2,0,9,0,0,0, 0,0,0,0,0,1,1
1082,  7554,9,1,1,0, 583, 6012,2, 5,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,1,2,*,12,2,1,1,1,0,5
1083, 11275,9,3,7,3,3029, 2323,5, 4,0,1,2,0,*,0,1,0,1, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,11,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,1,2,*,10,2,0,2,0,0,5
1084, 17998,9,3,5,0,2384, 2546,3, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,16,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 4,0,9,0,0,0, 0,0,0,1,0,0,1
1085, 15519,9,3,7,3,3192, 2180,2, 2,1,1,2,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,14,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,1,*,11,0,0,0,2,0,4
1086, 12189,9,1,2,0, 843, 6210,3, 2,1,1,1,0,*,0,1,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,15,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,0,0,0, 0,0,1,0,1,0,2
1087, 22263,9,2,3,0,1384, 5350,4, 3,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,1,1,*,11,1,0,2,0,0,5
1088, 12057,9,3,5,0,1538, 4507,5, 1,1,1,2,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 2,0,14,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,0,0,0, 0,0,0,0,1,0,1
1089,  8494,9,3,6,0,1761, 4350,2, 2,0,1,2,0,*,0,1,0,1,41,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,14,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,0,0,0, 0,0,0,1,1,0,2
1090, 16648,9,3,5,0,1870, 3521,5, 1,1,1,1,0,*,0,2,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,13,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 5,0,9,0,0,0, 0,0,0,1,0,0,1
1091, 16386,9,3,5,0,1725, 3590,1, 7,1,1,2,0,*,0,1,1,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, 1,0,9,1,2,*,10,4,1,2,0,0,5
1092,  7256,9,2,3,0, 704, 6256,3, 1,1,1,1,0,*,0,2,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0, 0,0,0,0,1,0,1
1093, 10181,9,3,5,0,1683, 3631,4, 3,1,1,1,0,*,0,0,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,13,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0, 6,0,9,1,2,*,11,1,0,2,0,0,5
1094,  4363,9,1,1,0, 421, 6958,2, 2,1,1,2,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, 7,0,9,1,1,*,10,0,0,0,1,1,4
1095, 15098,9,2,4,0, 566, 7923,1, 2,1,1,2,0,*,0,1,0,0,41,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 3,0,13,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,0,0,0, 0,0,1,1,0,0,2
1096, 10958,9,3,5,0,1683, 3340,2, 1,1,1,1,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,13,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 8,0,9,0,0,0, 0,0,1,0,0,0,1
1097,  4949,9,3,5,0,2636, 2515,1, 2,1,1,2,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,1,1,*,10,0,0,1,1,0,4
1098,  3092,9,1,2,1, 635, 6982,2, 2,1,1,1,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,2,*,11,0,0,0,2,0,4
1099, 19637,9,2,3,0, 838, 6207,2, 2,1,1,1,0,*,0,0,0,0,21,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 2,0, 8,0,4,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0,0, 0,0,0,0,0,2,2
1100, 20211,9,1,2,1, 542, 7019,4, 5,1,1,1,0,*,0,0,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,13,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0, 9,0,9,1,2,*,10,3,0,1,1,0,5
1101, 10027,9,3,5,4,3455,  211,5, 2,1,1,2,0,*,0,1,0,0,41,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0, 0,0,0,2,0,0,2
1102,  5492,9,2,3,0, 490, 7817,5, 2,1,1,2,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,1,*,12,0,0,0,2,0,4
1103,  6226,9,2,3,0, 350, 8344,5, 1,1,1,2,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,11,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, 5,0,9,0,0,0, 0,0,0,0,0,1,1
1104, 29326,9,3,5,0,1585, 4358,5, 2,1,1,2,0,*,0,1,0,0,41,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,15,0,4,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0, 0,0,0,2,0,0,2
