HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,DOLLARKR,DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,DOLELSPH,DOLNGSPH,DOLFOSPH,DOLLPSPH,DOLKRSPH,DOLELWTH,DOLNGWTH,DOLFOWTH,DOLLPWTH,DOLKRWTH,DOLELAPL,DOLNGAPL,DOLFOAPL,DOLLPAPL,DOLKRAPL,DOLELCOL,DOLNGCOL,DOLELRFG,DOLELFZZ,DOLELCOK,DOLELDWH,DOLELCDR,DOLELLGT
1040,  7623,9,4,8,0,1919, 2609,2,   0, 151, 221,   0,   0,   0, 137,   0,   0,   0,  0, 66,  0,   0,  0,  66, 18, 0,  0,0,  44,  0,  41,  0,  0,  0,  0,    7
1041, 23573,9,2,3,0,1035, 5850,2,   0,1065, 784,   0,   0,   0, 467,   0,   0,   0,  0,243,  0,   0,  0, 612, 74, 0,  0,0, 170,  0, 283,  0,  0, 41,  0,  166
1042,  9204,9,3,7,0,1947, 3852,5,   0, 522, 297,   0,   0,   0, 173,   0,   0,   0,  0, 92,  0,   0,  0, 283, 32, 0,  0,0, 103,  0, 136,  0,  0,  0,  0,  170
1043, 24904,9,2,3,0,1128, 5618,2,   0,1195, 697,   0,   0,   0, 546,   0,   0,   0,  0,151,  0,   0,  0, 736,  0, 0,  0,0, 278,  0, 181, 80, 88, 62,100,   89
1044,  4481,9,2,4,0,1289, 5468,2,   0,1224, 924,   0,   0,   0, 712,   0,   0,   0,  0,170,  0,   0,  0, 514, 42, 0,  0,0, 365,  0, 345,  0, 55, 12, 59,  146
1045,  4332,9,4,9,2, 209, 5743,2,   0,1173,   0,   0,   0, 126,   0,   0,   0,   0,318,  0,  0,   0,  0, 635,  0, 0,  0,0,   0,  0,  94, 87, 85, 13, 80,   75
1046,  4041,9,2,4,0, 823, 6635,1,   0,1188,   0,   0, 746,   0,   0,   0, 485,   0,  0,  0,  0, 211,  0, 765,  0, 0, 50,0, 313,  0, 110,  0,  0,  0, 98,  194
1047, 10436,9,3,5,4,2627, 1323,2,   0, 565, 260,   0,   0,   0, 128,   0,   0,   0,  0,132,  0,   0,  0, 281,  0, 0,  0,0, 194,  0,  90,  0, 19, 17, 35,   34
1048,  4663,9,3,5,0,1723, 3259,2,   0,1367,   0,   0,   0, 298,   0,   0,   0,   0,293,  0,  0,   0,  0, 539,  0, 0,  0,0, 186,  0,  51,  0, 54, 38, 61,   91
1049,  3979,9,3,5,0,1570, 3528,2,   0, 820, 483,   0,   0,   0, 308,   0,   0,   0,  0,175,  0,   0,  0, 469,  0, 0,  0,0, 243,  0, 108,  0, 26, 24, 60,   98
1050, 10128,9,4,8,0,   0,10614,3,   0, 870,   0,   0,   0, 381,   0,   0,   0,   0,203,  0,  0,   0,  0, 245,  0, 0,  0,0,   0,  0,  41,  0, 14,  6,  0,   35
1051, 21335,9,4,9,2, 858, 2023,2,   0,1719, 667,   0,   0,  57, 426,   0,   0,   0,  0,241,  0,   0,  0,1294,  0, 0,  0,0,   0,  0, 368,  0,165, 21,292,  224
1052, 13505,9,1,2,1, 916, 5563,4,   0, 951,1280, 163,   0,   0,1195,   0,   0,   0,  0,  0,163,   0,  0, 633, 85, 0,  0,0, 186,  0, 132,132,  0, 53,  0,  153
1053,  7587,9,2,3,0, 445, 7986,2,   0, 652, 369,   0,   0,   0, 243,   0,   0,   0,  0,126,  0,   0,  0, 533,  0, 0,  0,0,  65,  0,  54, 54, 26,  9, 70,   39
1054, 23786,9,2,3,0, 849, 6161,4,   0,1409,1124,   0,   0,   0, 856,   0,   0,   0,  0,197,  0,   0,  0,1149, 71, 0,  0,0,  78,  0, 182,141,  0,  0,  0,  249
1055,  5371,9,3,5,4,3346,  548,2,   0,1041,   0,   0,   0, 145,   0,   0,   0,   0,126,  0,  0,   0,  0, 367,  0, 0,  0,0, 304,  0,  99,  0, 37, 34, 41,   68
1056,  4156,9,2,3,0, 695, 6844,1,   0, 740, 376,   0,   0,   0, 234,   0,   0,   0,  0,115,  0,   0,  0, 548, 27, 0,  0,0, 126,  0,  66,  0,  0,  0, 99,  156
1057, 17029,9,2,4,0,1102, 5634,2,   0,1377,   0,   0,   0, 590,   0,   0,   0,   0,188,  0,  0,   0,  0, 471,  0, 0,  0,0,  56,  0,  72, 86, 47, 10, 63,   44
1058,  6927,9,4,9,0,  95, 6025,5,   0, 422,   0,   0,   0, 130,   0,   0,   0,   0, 93,  0,  0,   0,  0, 176,  0, 0,  0,0,   0,  0,  23,  0, 28, 12, 25,   47
1059,  3757,9,3,6,0,1483, 4156,2,   0, 512, 639,   0,   0,   0, 519,   0,   0,   0,  0,119,  0,   0,  0, 313,  1, 0,  0,0, 155,  0,  44,  0, 15, 17, 33,  101
1060, 17925,9,1,2,1, 365, 7835,2,   0, 895, 878,   0,   0,   0, 685,   0,   0,   0,  0,144,  0,   0,  0, 732, 49, 0,  0,0,  43,  0, 120,112,  0,  0,  0,  193
1061, 19899,9,1,2,0,1030, 5399,2,   0,1145, 855,   0,   0,   0, 611,   0,   0,   0,  0,193,  0,   0,  0, 582, 51, 0,  0,0, 323,  0, 240,  0,  0, 15, 72,  151
1062,  4102,9,3,6,0,2800, 1473,2,   0, 843,   0,   0,   0, 135,   0,   0,   0,   0,161,  0,  0,   0,  0, 329,  0, 0,  0,0, 165,  0,  53,  0, 19, 17,100,   36
1063,  7817,9,2,3,0, 720, 6748,2,   0,1131, 673,   0,   0,   0, 438,   0,   0,   0,  0,188,  0,   0,  0, 784, 47, 0,  0,0, 184,  0, 163,  0,  0, 32, 80,  128
1064, 16251,9,3,5,0,2051, 3104,1,   0, 688,   0,   0,   0,   0,   0,   0,   0,   0,186,  0,  0,   0,  0, 276,  0, 0,  0,0, 174,  0,  52, 59, 21,  0,  0,   27
1065,  4006,9,2,3,0, 717, 6228,2,   0,1945,   0,   0,   0, 634,   0,   0,   0,   0,352,  0,  0,   0,  0, 686,  0, 0,  0,0, 222,  0,  51,129, 28, 47, 57,   88
1066,  5994,9,3,5,4,2661, 1222,2,   0,1266, 471,   0,   0,  30, 275,   0,   0,   0,  0,196,  0,   0,  0, 649,  0, 0,  0,0, 414,  0, 173, 83, 34, 11, 90,   70
1067, 20864,9,2,3,0, 815, 6633,3,   0,1180, 584,   0,   0,   0, 378,   0,   0,   0,  0,154,  0,   0,  0, 886, 52, 0,  0,0, 179,  0, 115,  0,  0, 79,  0,  152
1068,  3826,9,1,2,1, 343, 8476,2,   0,1032,   0,   0, 557,   0,   0,   0, 557,   0,290,  0,  0,   0,  0, 600,  0, 0,  0,0,   0,  0, 142,  0, 33, 11, 67,   80
1069,  7117,9,1,2,1, 691, 6723,3,   0,1050, 585,   0,   0,  33, 432,   0,   0,   0,  0,138,  0,   0,  0, 583, 15, 0,  0,0, 176,  0, 258,  0, 56, 62,  0,  126
1070, 10405,9,1,2,0, 899, 6013,2,   0, 682,   0, 319,   0,  24,   0, 319,   0,   0,219,  0,  0,   0,  0, 293,  0, 0,  0,0,  59,  0,  87,  0, 19,  0, 74,   18
1071,  3742,9,4,8,0,  33, 9520,2,   0,1655,   0,   0,   0, 835,   0,   0,   0,   0,206,  0,  0,   0,  0, 431,  0, 0,  0,0,   0,  0, 183, 33, 44, 49, 59,   32
1072,  3602,9,4,8,0, 515, 5998,4,   0,2024,   0,   0,   0,1163,   0,   0,   0,   0,167,  0,  0,   0,  0, 391,  0, 0,  0,0, 232,  0,  71, 75, 19,  0,  0,  118
1073, 12032,9,4,8,0, 563, 5831,1,   0,1160,   0,   0,   0, 382,   0,   0,   0,   0,217,  0,  0,   0,  0, 477,  0, 0,  0,0,   0,  0,  84, 39, 35, 24, 67,   31
1074, 12605,9,2,3,0, 711, 6837,4,   0, 959,1141,   0,   0,   0, 776,   0,   0,   0,  0,297,  0,   0,  0, 553, 68, 0,  0,0, 253,  0, 153,  0,  0,  0,  0,  220
1075, 19831,9,4,9,2, 620, 2569,2,   0, 816, 273,   0,   0, 295,   0,   0,   0,   0,  0,273,  0,   0,  0, 400,  0, 0,  0,0,  66,  0,  55,  0, 57, 19, 65,   62
1076, 21099,9,1,2,0, 958, 5771,2,   0,1422,1012,   0,   0,   0, 651,   0,   0,   0,  0,272,  0,   0,  0,1062, 89, 0,  0,0, 174,  0, 186,237,  0, 32,  0,  189
1077,  8956,9,3,5,0,2473, 2358,2,   0,1532,   0,   0,   0, 339,   0,   0,   0,   0,304,  0,  0,   0,  0, 482,  0, 0,  0,0, 264,  0, 143,  0, 91,  0,  0,  102
1078,  5773,9,4,8,0,   0,11668,4,   0, 355, 348,   0,   0, 256,  85,   0,   0,   0,  0,217,  0,   0,  0,  79, 46, 0,  0,0,   0,  0,  20,  0,  0,  0,  0,   17
1079, 21335,9,4,9,2, 729, 1013,2,   0,1196, 297,   0,   0,   0, 179,   0,   0,   0,  0,114,  0,   0,  0, 609,  4, 0,  0,0, 193,  0, 394,  0, 50, 57,  0,  176
1080, 12597,9,3,6,0,2539, 1626,2,   0, 377, 288,   0,   0,   0, 168,   0,   0,   0,  0, 87,  0,   0,  0, 212, 33, 0,  0,0,  47,  0, 118,  0,  0,  0, 57,   23
1081, 21703,9,2,4,0, 888, 6195,2,   0, 455, 480,   0,   0,   0, 412,   0,   0,   0,  0, 50,  0,   0,  0, 274, 18, 0,  0,0,  87,  0,  94, 99,  0, 13,  0,   34
1082,  7554,9,1,1,0, 583, 6012,2,   0, 729,   0, 569,   0,   0,   0, 379,   0,   0,  0,  0,190,   0,  0, 654,  0, 0,  0,0,   0,  0,  75, 65, 70, 49, 79,   72
1083, 11275,9,3,7,3,3029, 2323,5,   0, 893,   0,   0,   0, 129,   0,   0,   0,   0,221,  0,  0,   0,  0, 255,  0, 0,  0,0, 190,  0,  98,  0, 71,  0,  0,   52
1084, 17998,9,3,5,0,2384, 2546,3,   0, 839,   0,   0,   0, 197,   0,   0,   0,   0,159,  0,  0,   0,  0, 233,  0, 0,  0,0, 163,  0,  87,  0, 22, 15,  0,  119
1085, 15519,9,3,7,3,3192, 2180,2,   0,1198,   0,   0,   0, 334,   0,   0,   0,   0,184,  0,  0,   0,  0, 387,  0, 0,  0,0, 133,  0, 160,  0, 24,  0, 67,   30
1086, 12189,9,1,2,0, 843, 6210,3,   0, 469, 611,   0,   0,  30, 445,   0,   0,   0,  0,134,  0,   0,  0, 255, 32, 0,  0,0,  80,  0, 104,  0,  0,  0, 55,   36
1087, 22263,9,2,3,0,1384, 5350,4,   0,1009, 634,   0,   0,   0, 452,   0,   0,   0,  0,145,  0,   0,  0, 597, 37, 0,  0,0, 255,  0, 157,  0,  0,  0,123,  121
1088, 12057,9,3,5,0,1538, 4507,5,   0,1100,   0,   0,   0, 235,   0,   0,   0,   0,173,  0,  0,   0,  0, 295,  0, 0,  0,0, 244,  0, 153,  0, 25, 16, 80,   46
1089,  8494,9,3,6,0,1761, 4350,2,   0, 679, 378,   0,   0,   0, 281,   0,   0,   0,  0, 97,  0,   0,  0, 462,  0, 0,  0,0, 151,  0,  66, 69, 36,  0, 48,   67
1090, 16648,9,3,5,0,1870, 3521,5,   0, 847,   0,   0,   0, 202,   0,   0,   0,   0,198,  0,  0,   0,  0, 188,  0, 0,  0,0, 102,  0, 157,  0, 46,  0,  0,   20
1091, 16386,9,3,5,0,1725, 3590,1,   0,2283,   0,   0,   0, 471,   0,   0,   0,   0,465,  0,  0,   0,  0, 900,  0, 0,  0,0, 298,  0, 149,  0,119,  0,195,  137
1092,  7256,9,2,3,0, 704, 6256,3,   0, 804, 451,   0,   0,   0, 308,   0,   0,   0,  0,104,  0,   0,  0, 448, 39, 0,  0,0, 181,  0, 175, 99,  0, 40,  0,   30
1093, 10181,9,3,5,0,1683, 3631,4,   0, 923, 257,   0,   0,   0, 207,   0,   0,   0,301,  0,  0,   0,  0, 343, 50, 0,  0,0, 182,  0,  97,  0,  0,  0, 70,   82
1094,  4363,9,1,1,0, 421, 6958,2,  39,1690,   0,   0,   0, 782,   0,   0,   0,  39,281,  0,  0,   0,  0, 527,  0, 0,  0,0,   0,  0, 100,  0, 40,  0, 92,  110
1095, 15098,9,2,4,0, 566, 7923,1,   0, 599, 722,   0,   0,   0, 481,   0,   0,   0,  0,193,  0,   0,  0, 362, 48, 0,  0,0, 114,  0, 123,  0,  0,  0, 68,   53
1096, 10958,9,3,5,0,1683, 3340,2,   0, 484, 640,   0,   0,   0, 473,   0,   0,   0,  0,167,  0,   0,  0, 333,  0, 0,  0,0,  29,  0, 122,  0, 17,  0, 70,   34
1097,  4949,9,3,5,0,2636, 2515,1,   0,1241,   0,   0,   0, 320,   0,   0,   0,   0,179,  0,  0,   0,  0, 390,  0, 0,  0,0, 191,  0, 161,  0, 48, 11, 52,   92
1098,  3092,9,1,2,1, 635, 6982,2,   0, 806,   0,   0, 692,   0,   0,   0, 488,   0,  0,  0,  0, 137,  0, 628,  0, 0, 67,0,   0,  0, 178,  0,  0, 18,  0,  189
1099, 19637,9,2,3,0, 838, 6207,2,   0, 219,1066,   0,   0,  12, 954,   0,   0,   0,  0, 85,  0,   0,  0, 162, 27, 0,  0,0,   0,  0,  45, 39,  0,  0, 22,   20
1100, 20211,9,1,2,1, 542, 7019,4,   0, 862,1596,   0,   0,  33,1251,   0,   0,   0,  0,345,  0,   0,  0, 646,  0, 0,  0,0,  95,  0,  88, 74, 88,  0, 75,   82
1101, 10027,9,3,5,4,3455,  211,5,   0, 466,   0,   0,   0,  19,   0,   0,   0,   0, 86,  0,  0,   0,  0, 160,  0, 0,  0,0, 131,  0,  70,  0, 15,  7,  0,   25
1102,  5492,9,2,3,0, 490, 7817,5,   0, 286, 299,   0,   0,   0, 170,   0,   0,   0,  0,129,  0,   0,  0, 194,  0, 0,  0,0,  24,  0,  68,  0, 19, 21,  0,   23
1103,  6226,9,2,3,0, 350, 8344,5,   0, 364, 153,   0,   0,   0, 109,   0,   0,   0,  0, 44,  0,   0,  0, 263,  0, 0,  0,0,   0,  0, 101,107, 23,  0,  0,   57
1104, 29326,9,3,5,0,1585, 4358,5,   0, 230, 431,   0,   0,   0, 242,   0,   0,   0,  0,152,  0,   0,  0,  93, 37, 0,  0,0, 105,  0,  32,  0,  0, 13,  0,   23
1105, 13039,9,3,6,0,1489, 4152,2,   0,1452,   0,   0,   0, 492,   0,   0,   0,   0,288,  0,  0,   0,  0, 518,  0, 0,  0,0,  36,  0, 118,  0, 28,  9,128,   89
1106, 19428,9,3,6,0,1418, 4209,2,   0,1452,   0,   0,   0, 535,   0,   0,   0,   0,110,  0,  0,   0,  0, 357,  0, 0,  0,0, 239,  0, 211,  0, 14,  9, 56,  113
1107, 11148,9,1,2,1, 340, 8489,2,   6,1731,   0, 530, 570,   0,   0, 530,   0,   6,  0,  0,  0, 570,  0,1481,  0, 0,  0,0,   0,  0, 250,125, 54,104,166,  172
1108, 12937,9,2,4,0, 578, 7442,2,   0,2403,   0,   0,  67,   0,   0,   0,  67,   0,677,  0,  0,   0,  0,1247,  0, 0,  0,0, 229,  0, 250,109,105, 74,203,  217
1109,  4874,9,4,9,2,1591, 2097,2,   0,1238,   0,   0,   0, 274,   0,   0,   0,   0,  0,  0,  0,   0,  0, 661,  0, 0,  0,0, 104,  0, 199,  0, 28, 11, 66,   56
1110,  5866,9,4,8,0,3298, 1304,2,   0, 838, 721,   0,   0,  44, 401,   0,   0,   0,  0,218,  0,   0,  0, 575,102, 0,  0,0,   0,  0, 219,191,  0,  0,  0,   57
1111, 18597,9,4,9,2, 804,  912,5,   0, 948,   0,   0,   0, 113,   0,   0,   0,   0,305,  0,  0,   0,  0, 405,  0, 0,  0,0,  25,  0, 100,  0,105,  0,  0,   69
1112, 18632,9,3,7,0,2380, 1868,2,   0,1423, 289,   0,   0,  41, 175,   0,   0,   0,  0,114,  0,   0,  0, 800,  0, 0,  0,0, 429,  0, 153, 89, 40, 37,123,  109
1113, 10436,9,3,5,4,2180, 1561,2,   0, 622, 252,   0,   0,   0, 120,   0,   0,   0,  0,132,  0,   0,  0, 362,  0, 0,  0,0, 203,  0,  57,  0, 22,  8, 67,   65
1114,  3905,1,4,9,0, 232, 4672,2,   0, 528, 346,   0,   0,   0, 346,   0,   0,   0,210,  0,  0,   0,  0, 264,  0, 0,  0,0,   0,  0,  54,  0, 23,  9, 42,   78
1115, 14649,9,1,2,1, 670, 6936,4,   0, 564, 474,   0,   0,  39, 272,   0,   0,   0,  0,162,  0,   0,  0, 371, 40, 0,  0,0,  70,  0,  84,  0,  0,  0,  0,   99
1116, 21099,9,1,2,0,1107, 4947,2,   0, 693, 757,   0,   0,   0, 516,   0,   0,   0,  0,208,  0,   0,  0, 422, 33, 0,  0,0, 176,  0,  95,  0, 39,  0,  0,   75
1117,  4617,9,2,4,0,1072, 5717,2, 127, 834,   0,   0,   0, 240,   0,   0,   0, 127,152,  0,  0,   0,  0, 250,  0, 0,  0,0,  95,  0,  97,  0, 16,  0, 29,   61
1118, 15412,9,2,3,0, 400, 8250,2,   0, 455, 895,   0,   0,   0, 895,   0,   0,   0,146,  0,  0,   0,  0, 226,  0, 0,  0,0,  43,  0,  40, 51, 18,  0, 40,   26
1119, 13927,9,3,5,0,1720, 3594,2,   0, 533,1658,   0,   0,   0,1163,   0,   0,   0,  0,495,  0,   0,  0, 416,  0, 0,  0,0,   0,  0, 117,  0, 38,  0, 51,   38
1120, 14116,9,4,8,0, 157, 8401,1,   0, 395, 680,   0,   0,   0, 572,   0,   0,   0,  0, 88,  0,   0,  0, 331, 20, 0,  0,0,   0,  0,  64, 54,  0,  0, 41,   68
1121, 17755,9,4,9,2,1549,  808,2,   0, 606, 310,   0,   0,   0, 117,   0,   0,   0,  0,145,  0,   0,  0, 248, 48, 0,  0,0,   0,  0, 358,  0,  0,  0,  0,   31
1122,  5139,9,4,9,2,1495, 2373,5,   0, 529, 171,   0,   0,   0,  70,   0,   0,   0,  0,101,  0,   0,  0, 380,  0, 0,  0,0,  80,  0,  69, 81, 26, 30,  0,   91
1123, 23786,9,2,3,0, 720, 6750,4,   0, 648,1901,   0,   0,   0,1359,   0,   0,   0,  0,428,  0,   0,  0, 338,114, 0,  0,0, 161,  0, 149,  0,  0,  0,  0,   96
1124, 18105,9,1,2,1, 687, 6724,4,   0, 309,1024,   0,   0,  28, 749,   0,   0,   0,  0,222,  0,   0,  0, 175, 53, 0,  0,0,  32,  0,  74,  0,  0,  0, 50,   40
1125, 15497,9,1,2,1,1213, 4809,5,   0, 360, 154, 104,   0,   0,   0,  66,   0,   0,  0,  0, 38,   0,  0, 248,154, 0,  0,0,   0,  0, 112,  0,  0,  0,  0,   81
1126, 16479,1,3,6,0,1526, 3602,5,   0, 562,   0,   0,   0, 117,   0,   0,   0,   0,111,  0,  0,   0,  0, 181,  0, 0,  0,0,  94,  0,  59, 90, 11,  0,  0,   24
1127,  9736,9,4,8,0,4393,  856,5,   0, 260, 105,   0,   0,   0,  30,   0,   0,   0,  0, 75,  0,   0,  0,  96,  0, 0,  0,0,  92,  0,  72,  0,  9,  6,  0,   40
1128,  9844,9,3,5,4,3507,  519,2,   0,2435,   0,   0,   0, 223,   0,   0,   0,   0,281,  0,  0,   0,  0,1174,  0, 0,  0,0, 452,  0, 305,244, 82, 74,119,  166
1129,  7770,9,4,9,2, 354, 3116,2,   0, 446,   0,   0, 806,  41,   0,   0, 477,   0,  0,  0,  0, 208,  0, 275,  0, 0,121,0,   0,  0, 130,  0,  0, 15,  0,   55
1130, 19943,9,3,5,0,1945, 3014,2,   0,1938,   0,   0,   0, 553,   0,   0,   0,   0,350,  0,  0,   0,  0, 569,  0, 0,  0,0, 380,  0,  86,  0, 91, 13, 77,   90
1131,  8435,9,4,9,2,1477, 1185,4,   0, 398, 353,   0,   0,   0,   0,   0,   0,   0,  0,263,  0,   0,  0, 216, 90, 0,  0,0,   0,  0, 182,  0,  0,  0,  0,   40
1132, 10241,9,4,8,0,4695,  800,4,   0, 302, 181,   0,   0,   0,  78,   0,   0,   0,  0, 78,  0,   0,  0,  82, 25, 0,  0,0, 146,  0,  74,  0,  0,  0,  0,   23
1133,  4206,9,3,5,0,2492, 2473,2,   0,1138, 516,   0,   0,   0, 291,   0,   0,   0,  0,177,  0,   0,  0, 592, 48, 0,  0,0, 223,  0, 323,111,  0, 13, 63,  138
1134, 27106,9,4,9,0,  83, 5255,4,   0, 393,   0,   0,   0, 194,   0,   0,   0,   0, 60,  0,  0,   0,  0, 100,  0, 0,  0,0,   0,  0,  39,  0,  8,  5, 26,   16
1135,  3952,9,3,6,0,1208, 4512,2, 183, 619,   0,   0,   0,   0,   0,   0,   0, 183,207,  0,  0,   0,  0, 359,  0, 0,  0,0,   0,  0,  53,  0, 59,  0, 74,   57
1136, 15132,9,2,3,0, 942, 5964,4,   0, 494,1788,   0,   0,   0,1381,   0,   0,   0,  0,309,  0,   0,  0, 352, 98, 0,  0,0,   0,  0, 142, 59,  0,  0, 40,   71
1137,  3719,9,2,4,0,1166, 5552,2,   0, 685,   0,   0, 246,   0,   0,   0, 173,   0,  0,  0,  0,  73,  0, 390,  0, 0,  0,0, 163,  0, 132,  0, 22, 10, 62,   74
1138, 10853,9,1,2,1,1033, 5224,2,   0,1610,   0,1230,   0,   0,   0,1230,   0,   0,458,  0,  0,   0,  0, 945,  0, 0,  0,0,   0,  0, 207,119, 51, 17,103,   91
1139, 17814,9,3,7,3,1510, 4001,1,   0, 690, 314,   0,   0,   0, 187,   0,   0,   0,  0,102,  0,   0,  0, 296, 25, 0,  0,0, 301,  0,  93,  0,  0, 21, 43,  117
1140,  3962,9,1,1,0, 554, 6066,2,   0, 761,   0, 594,   0,   0,   0, 457,   0,   0,  0,  0,137,   0,  0, 585,  0, 0,  0,0,   0,  0, 176,  0, 31, 73, 70,  119
1141,  4982,9,1,2,1, 663, 7008,2,   0,1145, 825,   0,   0,   0, 586,   0,   0,   0,  0,239,  0,   0,  0, 973,  0, 0,  0,0,   0,  0, 172, 97,104, 73, 88,  197
1142,  8993,9,4,9,2, 262, 2151,2,   0, 619, 269,   0,   0,   0, 123,   0,   0,   0,  0,114,  0,   0,  0, 487, 32, 0,  0,0,   0,  0, 132, 71,  0,  0,  0,  121
1143,  4719,9,2,3,0, 942, 5580,5,   0, 807, 425,   0,   0,   0, 238,   0,   0,   0,  0,150,  0,   0,  0, 603, 37, 0,  0,0,  84,  0, 120,  0,  0, 12, 75,  124
1144, 23506,9,3,7,3,3006, 1252,5,   0, 339,   0,   0,   0,  49,   0,   0,   0,   0, 48,  0,  0,   0,  0,  76,  0, 0,  0,0,  90,  0,  76,  0,  9,  0,  0,   37
1145, 25443,9,2,3,0, 423, 7848,4,   0, 383, 491,   0,   0,   0, 491,   0,   0,   0,118,  0,  0,   0,  0, 214,  0, 0,  0,0,   8,  0,  43,  0, 17,  0, 40,   30
1146, 14582,9,4,8,0,1916, 2622,1,   0, 853, 133,   0,   0,   0, 113,   0,   0,   0,213,  0,  0,   0,  0, 227, 20, 0,  0,0, 305,  0, 108,  0,  0,  0, 61,   25
1147, 23952,9,2,3,0, 642, 6173,2,   0, 620, 791,   0,   0,   0, 492,   0,   0,   0,  0,223,  0,   0,  0, 511, 76, 0,  0,0,   0,  0, 109,  0,  0,  0,  0,  122
1148,  6782,9,4,8,0, 292, 7467,2,   0, 688, 498,   0,   0,   0, 306,   0,   0,   0,  0,192,  0,   0,  0, 633,  0, 0,  0,0,   0,  0,  55, 85, 73, 11, 55,   59
1149, 33245,9,3,5,0,1703, 4237,3,   0,  83, 615,   0,   0,   0, 501,   0,   0,   0,  0, 86,  0,   0,  0,  48, 28, 0,  0,0,  15,  0,  20,  0,  0,  0, 12,   16
1150, 12045,9,1,2,0, 769, 6380,3,   0, 884,   0,   0,   0, 391,   0,   0,   0,   0,182,  0,  0,   0,  0, 217,  0, 0,  0,0,  53,  0,  41,  0, 18,  0, 34,   20
1151, 10013,9,4,8,0,4350,  864,5,   0, 956,   0,   0,   0, 130,   0,   0,   0,   0,127,  0,  0,   0,  0, 388,  0, 0,  0,0, 174,  0, 137,  0, 52, 16, 78,  103
1152, 13292,9,4,8,0, 374, 7151,2,   0, 278, 494,   0,   0,  22, 381,   0,   0,   0,  0,110,  0,   0,  0, 216,  3, 0,  0,0,   0,  0,  40,  0, 17, 20,  0,   46
1153, 18212,9,3,5,0,1531, 3757,2, 100,1442, 248,   0,   0,   0, 248,   0,   0, 100,489,  0,  0,   0,  0, 566,  0, 0,  0,0, 271,  0, 116,  0, 56,  0,  0,   73
1154,  9198,9,2,4,0, 566, 7945,4,   0, 336, 743,   0,   0,   0, 618,   0,   0,   0,  0, 96,  0,   0,  0, 190, 29, 0,  0,0,   0,  0, 146,  0,  0,  0,  0,   44
1155, 21099,9,1,2,0, 935, 5846,2,   0, 689, 365,   0,   0,   0, 263,   0,   0,   0,  0, 70,  0,   0,  0, 426, 32, 0,  0,0, 138,  0, 125,  0,  0, 13,  0,  160
1156, 14302,9,2,4,0, 572, 7688,4,   0, 424, 309,   0,   0,  19, 309,   0,   0,   0,153,  0,  0,   0,  0, 154,  0, 0,  0,0,  47,  0,  51,  0, 15,  0, 35,   31
1157, 16705,9,2,4,0,1108, 5927,5,   0, 713, 622,   0,   0,   0, 344,   0,   0,   0,  0,278,  0,   0,  0, 451,  0, 0,  0,0, 159,  0, 103,  0, 34, 32,  0,  174
1158, 11557,9,4,9,0, 144, 7438,2,   0, 502,   0,   0,   0, 236,   0,   0,   0,   0, 69,  0,  0,   0,  0, 153,  0, 0,  0,0,   4,  0,  40, 18, 16,  0, 22,   24
1159, 20831,9,3,5,4,2729, 1361,2,   0,1480,   0,   0,   0, 200,   0,   0,   0,   0,276,  0,  0,   0,  0, 554,  0, 0,  0,0, 356,  0,  94,  0, 34, 10, 81,   76
1160, 13039,9,3,6,0,1480, 4159,2,   0,1811,   0,   0,   0, 508,   0,   0,   0,   0,286,  0,  0,   0,  0, 638,  0, 0,  0,0, 251,  0, 128,102, 32,  0, 52,   99
1161, 18574,9,2,3,0, 879, 6165,1,   0,1064,   0,   0, 726,  28,   0,   0, 726,   0,315,  0,  0,   0,  0, 443,  0, 0,  0,0, 182,  0,  96, 71, 27,  0,146,   28
1162, 18574,9,2,3,0, 781, 6331,1,   0, 904,   0,   0, 486,   0,   0,   0, 343,   0,  0,  0,  0, 115,  0, 766,  0, 0, 28,0,   0,  0, 138,  0,  0,  0,152,  157
1163, 21516,9,4,9,0, 204, 4790,2,   0, 440,   0, 423,   0,  15,   0, 423,   0,   0,122,  0,  0,   0,  0, 229,  0, 0,  0,0,  15,  0,  59,  0, 32,  6, 35,   49
1164, 14790,9,3,6,0,2546, 1622,1,   0, 469,   0,   0,   0, 106,   0,   0,   0,   0, 86,  0,  0,   0,  0, 235,  0, 0,  0,0,   0,  0,  42,  0, 25,  6, 34,   59
1165, 14276,9,3,5,0, 661, 5413,2, 158, 662,   0,   0,   0,  84,   0,   0,   0, 158,171,  0,  0,   0,  0, 329,  0, 0,  0,0,   0,  0,  78,  0, 19,  0, 54,   42
1166,  9417,9,3,7,3,1672, 3921,2,   0, 314, 459,   0,   0,   0, 297,   0,   0,   0,  0,124,  0,   0,  0, 207, 38, 0,  0,0,  52,  0,  55,  0,  0,  9,  0,   61
1167,  8326,9,1,1,0, 615, 5951,2,   0, 548,   0, 640,   0,   0,   0, 640,   0,   0,130,  0,  0,   0,  0, 332,  0, 0,  0,0,   0,  0,  86,  0, 25,  0, 80,   62
1168, 19952,9,2,3,0, 428, 8052,2,   0, 485, 729,   0,   0,   0, 522,   0,   0,   0,  0,207,  0,   0,  0, 376,  0, 0,  0,0,  21,  0,  88,  0, 25,  0, 66,   65
