HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,FUELH2O,ZFUELH2O,WHEATOTH,ZWHEATOT,WHEATSIZ,ZWHEATSI,WHEATAGE,ZWHEATAG,WHEATNEW,ZWHEATNE,WHEATSEL,ZWHEATSE,WHTSAME,ZWHTSAME,WHPRICE,ZWHPRICE,WHAVAIL,ZWHAVAIL,WHEFFICT,ZWHEFFIC,WHREBATE,ZWHREBAT,SHOWERS,ZSHOWERS,UAUXH2OF,ZUAUXH2O,FAUXH2O,ZFAUXH2O,CENACHP,ZCENACHP,COOLMAIN,ZCOOLMAI,COOLUNIT,ZCOOLUNI,AIRCOND,ZAIRCOND,ACHOUSE,ZACHOUSE,ACROOMS,ZACROOMS,USECENAC,ZUSECENA,FUELCOOL,ZFUELCOO,ACOTHERS,ZACOTHER,AGECENAC,ZAGECENA,ACNEW,ZACNEW,ACSELECT,ZACSELEC,ACREPLAC,ZACREPLA,ACWORK,ZACWORK,ACPRICE,ZACPRICE,ACREPUTE,ZACREPUT,ACEFFICT,ZACEFFIC,ACREBATE,ZACREBAT,NUMBERAC,ZNUMBERA,WWHTPUMP,ZWWHTPUM,WWACAGE,ZWWACAGE,USEWWAC,ZUSEWWAC,LGT12,ZLGT12,FLRLGT12,ZFLLGT12,LGT4,ZLGT4,FLRLGT4,ZFLRLGT4,LGT1,ZLGT1,FLRLGT1,ZFLRLGT1,OUTLGTNO,OUTLGTEV,OUTLGTNT,OUTLGTTI,GASLIGHT,OUTLGTHI,OUTLGTLW,OUTLGTDK
2704,  3283,9,1,1,0, 889, 5724,2, 3,0,0,0,6,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 0,0,99,0,0,1,0,0,0,0,0,0
2705,  4989,9,2,3,0, 495, 7919,2, 1,0,0,0,3,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,2,0,1,0,9,0,4,0,9,0,2,0,2,0,1,0,1,0,99,0,9,0,9,0,9,0, 0,0,99,0,10,0, 3,0, 5,0, 0,0,0,1,0,0,0,0,1,0
2706,  5018,9,4,9,2,1056, 2302,2, 5,0,0,0,6,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 3,0, 0,0,1,0,0,0,0,0,1,0
2707, 19216,9,4,9,2, 268, 1356,5, 5,0,0,0,2,0,1,1,1,1,9,1,1,1,1,1,1,1,1,1,3,1,2,0,0,1,99,0,0,0,0,0,1,0,1,0,1,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,1,0,5,0,1,0, 0,0,99,0, 3,0, 1,1, 2,1, 1,1,0,0,0,0,0,0,0,0
2708,  9466,9,3,7,0,1997, 3808,5, 1,0,0,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 2,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,2,0,2,0, 0,0,99,0, 0,0,99,0, 2,0, 1,1,0,0,0,0,0,0,0,0
2709,  5994,1,3,5,4,2629, 1237,2, 1,0,0,0,1,0,1,0,1,0,9,0,1,0,3,0,3,0,3,0,3,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,2,0, 4,0,3,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 4,0, 3,0, 0,0,99,0, 3,0, 0,0,1,0,0,0,0,0,0,0
2710, 15259,9,1,1,0, 548, 6883,2, 1,0,0,0,2,0,1,0,1,0,9,0,1,0,2,0,1,0,1,0,3,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,2,0,1,0,9,0,2,0,1,0,1,0,1,0,1,0,3,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 2,0, 1,0,0,1,1,1,0,1,1,0
2711, 12288,9,1,2,1, 325, 8574,2, 5,0,0,0,3,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,1, 1,0, 0,1, 1,0, 1,0,1,1,0,0,0,0,0,0
2712,  9432,9,2,4,0, 422, 8714,2, 2,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 5,0, 0,0, 8,0, 0,0,0,1,0,0,0,0,0,0
2713, 23573,9,2,3,0, 912, 6356,2, 1,0,0,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 3,0, 1,0, 3,0, 0,0, 3,0, 0,0,0,1,0,1,0,0,1,0
2714, 23573,9,2,3,0, 681, 6921,2, 1,0,0,0,1,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 1,0, 6,0, 1,0, 3,0, 0,0,0,1,0,0,0,0,0,0
2715, 15397,9,1,1,0, 633, 6706,4, 1,0,0,0,2,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 3,0, 1,0, 2,0, 0,0, 2,0, 0,0,0,1,0,0,0,0,1,0
2716, 12452,9,4,8,0,   0,10456,2, 1,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 3,0, 0,0,0,0,1,0,0,0,0,0
2717, 23573,9,2,3,0, 675, 6741,2, 1,0,0,0,2,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,1,0,1,0,0,0,1,0,1,1,99,0,2,1, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 2,0, 0,0, 8,0, 0,0, 4,0, 1,0,0,1,0,0,0,0,1,0
2718,  4778,9,3,5,0,1653, 3650,2, 1,0,0,0,2,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 4,0, 0,0, 4,0, 0,0,1,0,0,0,0,0,0,0
2719,  4006,9,2,3,0, 835, 6057,2, 5,0,0,0,3,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 5,0, 0,0, 5,0, 0,0,0,0,0,1,0,0,0,0
2720, 25476,9,1,2,0,1546, 4436,3, 1,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 1,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,3,0,2,0, 2,0, 0,0, 1,0, 0,0, 1,0, 1,0,0,1,0,0,0,0,0,0
2721, 12516,9,3,5,4,2670, 1391,2, 0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 0,0,99,0,1,0,0,0,0,0,0,0
2722, 14566,9,3,6,0,2028, 2990,2, 1,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 1,0, 5,0, 0,0,0,0,0,1,0,0,0,0
2723, 11019,9,3,5,0,1653, 3326,2, 5,0,0,0,2,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 1,0, 0,0,99,0,1,0,0,0,0,0,1,0
2724, 14779,9,1,1,0,1019, 5447,2, 1,0,0,0,3,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 8,0, 1,0, 5,0, 0,0,0,1,0,0,0,0,1,0
2725, 18802,9,3,7,3,1599, 3957,5, 1,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,1,99,0,3,1, 5,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 2,0, 0,0,0,0,1,0,0,0,0,0
2726, 19899,9,1,2,0,1061, 5244,2, 1,0,0,0,6,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,1,0,1,0,0,0,1,0,0,0,99,0,0,0, 5,0,0,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 0,0,99,0,1,0,0,0,0,0,0,0
2727,  5139,9,4,9,2,1509, 2351,5, 1,0,0,0,1,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 1,0, 0,0,1,0,0,0,0,0,0,0
2728,  9195,9,1,1,0, 557, 5687,2, 2,0,0,0,1,0,2,0,1,0,9,0,1,0,1,0,1,0,2,0,2,0,1,0,0,0,99,0,0,0,0,0,1,0,1,0,1,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,3,0,1,0, 0,0,99,0, 2,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,0,0
2729,  4363,9,1,1,0, 286, 7503,2, 5,0,0,0,2,0,2,0,1,0,9,0,1,0,3,0,3,0,1,0,3,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 2,0, 1,0, 0,0,99,0,0,1,0,1,0,0,1,0
2730,  6773,9,4,8,0,   0,11513,4, 1,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 3,0, 0,0, 1,0, 0,0,0,1,0,0,0,0,0,0
2731, 13093,9,4,8,0,  69, 8265,2, 1,0,0,0,2,0,2,0,1,0,9,0,1,0,2,0,1,0,2,0,3,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,0,0
2732, 21904,9,1,2,1,1242, 4825,3, 5,0,0,0,1,1,6,1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 1,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,1,0,1,0, 0,0,99,0, 2,0, 0,0, 1,0, 0,0,0,1,0,0,0,0,0,0
2733, 23573,9,2,3,0, 942, 6165,2, 1,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 2,0, 0,0,0,1,0,0,0,0,1,0
2734, 22068,9,3,5,0,1875, 3417,2, 2,1,0,0,6,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,2,0,1,0,9,0,4,0,9,0,1,0,2,0,2,0,6,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 1,0, 0,0,1,1,0,0,0,0,0,0
2735,  6142,9,4,9,2, 277, 5075,2, 1,0,0,0,3,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 1,1, 3,0, 2,1, 2,0, 2,1,0,1,0,1,0,0,1,0
2736, 19686,9,3,7,3,3004, 1254,2, 1,0,0,0,3,0,1,0,1,0,9,0,1,1,2,0,1,0,2,0,3,0,3,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 1,0, 3,0, 1,0, 7,0, 2,0,0,1,0,0,0,0,0,0
2737, 14128,9,3,5,0,2314, 2796,5, 5,0,0,0,2,0,1,0,1,1,9,1,1,1,3,1,3,1,3,1,3,1,1,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 5,0, 0,0, 5,0, 0,0,0,1,0,0,0,0,1,0
2738,  4481,9,2,4,0,1221, 5520,2, 1,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 3,0, 0,0, 2,0, 0,0, 2,0, 0,0,0,1,0,0,0,0,0,0
2739, 26662,9,1,2,1,1242, 4825,4, 1,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 4,0, 0,0,1,1,0,0,0,0,1,0
2740, 11550,9,4,8,0,  69, 8265,2, 1,0,0,0,3,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 3,0, 0,0,0,0,0,1,0,0,0,0
2741, 14787,9,4,8,0, 142, 8843,2, 5,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,0,0
2742, 11550,9,4,8,0,   0,11513,2, 5,0,0,0,3,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 1,0, 0,0,0,0,0,1,0,0,0,0
2743, 21099,9,1,2,0,1546, 4436,2, 5,0,0,0,3,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,1,0,1,0,0,0,1,0,0,0,99,0,0,0, 5,0,0,0,1,0,1,0,9,0,1,0,3,0,1,0,1,0,1,0,1,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 4,0, 0,0,0,1,0,0,0,0,0,0
2744, 14054,9,2,4,0, 422, 8714,2, 2,0,0,0,3,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 1,0, 0,0,99,0,0,0,0,0,0,0,0,0
2745, 10406,9,4,9,2, 742,  995,4, 1,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 3,0, 0,0, 2,0, 0,0, 1,0, 0,0,0,0,0,0,0,0,0,0
2746,  4492,9,3,5,0,1667, 3372,2, 5,0,0,0,2,0,2,0,2,0,1,0,9,0,1,0,3,0,1,0,3,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,2,0,2,0,1,0,9,0,9,0,1,0,2,0,1,0,3,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 3,0, 0,0,0,1,0,0,0,0,0,0
2747, 18124,9,2,4,0,1167, 5548,1, 5,0,0,0,6,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 3,0, 0,0,1,0,0,1,0,0,0,0
2748,  3401,9,1,2,0, 774, 6005,3, 5,0,0,0,2,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 2,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,3,0,3,0, 0,0,99,0, 2,1, 0,1, 3,0, 1,0,1,1,0,0,0,0,1,0
2749, 11445,9,4,8,0, 415, 6148,2, 5,0,0,0,2,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 2,0, 0,0, 1,0, 0,0, 5,0, 0,0,0,0,1,0,0,0,0,0
2750, 18212,9,3,5,0,1736, 3580,2, 1,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 4,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,4,0,1,0, 0,0,99,0, 2,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,0,0
2751, 15969,9,2,3,0,1038, 5479,5, 5,0,1,1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 2,0, 0,0,0,0,0,0,0,0,0,0
2752, 19505,9,3,5,4,2670, 1391,2, 5,0,0,0,6,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 1,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,6,0,1,0, 0,0,99,0, 0,0,99,0, 1,0, 0,0,0,0,1,0,0,0,0,0
2753,  9912,9,1,1,0, 877, 6080,4, 2,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 1,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,2,0,1,0, 1,0, 0,0, 3,0, 0,0, 1,0, 0,0,0,1,1,1,0,0,0,0
2754, 14692,9,3,6,0,1557, 4467,2, 1,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 1,0, 3,0, 0,0, 2,0, 0,0,1,0,0,1,0,0,1,0
2755,  7261,9,4,8,0,1350, 3230,2, 2,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 0,0,99,0,0,0,0,0,0,0,0,0
2756, 10363,9,3,7,3,2840, 2488,2, 1,0,0,0,3,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 2,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,2,0,1,0, 0,0,99,0, 0,0,99,0, 1,0, 0,0,0,1,1,0,0,0,1,0
2757,  4989,9,2,3,0, 427, 8055,2, 1,0,0,0,2,0,1,0,1,0,9,0,1,0,3,0,3,0,1,0,3,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0,10,0, 3,0, 8,0, 4,0,1,0,0,0,0,0,1,0
2758,  3869,9,2,3,0, 755, 6375,2, 2,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 5,0, 2,0, 6,0, 0,0,0,0,0,1,0,0,0,0
2759, 22033,9,3,5,0, 815, 5132,2, 0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 1,0, 0,0,1,0,0,0,0,0,0,0
2760,  5907,9,2,4,0,1167, 5548,2, 1,0,0,0,2,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 3,0, 0,0,1,0,0,0,0,0,0,0
2761,  4853,9,3,7,3,2840, 2488,3, 1,0,0,0,3,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,1,0,1,0,1,0,99,0,3,0, 5,0,0,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,2,0,1,0, 1,0, 1,0, 3,0, 0,0, 7,0, 1,0,0,0,1,1,0,0,0,0
2762,  4503,9,1,1,0, 750, 6242,5, 1,0,1,1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 5,0, 0,0, 2,0, 0,0,1,0,0,0,0,0,0,0
2763,  9270,9,1,2,0, 952, 5628,2, 1,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 1,0, 1,0, 0,0,0,0,0,0,0,0,0,0
2764, 12645,9,1,1,0, 643, 6614,2, 3,0,0,0,3,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 4,0, 1,0, 6,0, 1,0,0,1,0,0,0,0,0,0
