"PK_Envelope_ID","CK_SiteID","Ceiling Type","Ceiling Area","Ceiling Area_notes","Ceiling Accessible","Ceiling Insulated","Ceiling Insulation Type 1","Ceiling Insulation Thickness 1","Ceiling Insulation Thickness 1_notes","Ceiling Insulation Condition 1","Ceiling Insulation Condition 1_notes","Ceiling Insulation Type 2","Ceiling Insulation Thickness 2","Ceiling Insulation Thickness 2_notes","Ceiling Insulation Condition 2","Ceiling Insulation Condition 2_notes","Ceiling Insulation Type 3","Ceiling Insulation Thickness 3","Ceiling Insulation Thickness 3_notes","Ceiling Insulation Condition 3","Ceiling Insulation Condition 3_notes","Type of Area Above Ceiling","Ceiling Insulation U-Value","Ceiling Insulation U-Value_notes","Ceiling Insulation R-Value","Ceiling Insulation R-Value_notes","Ceiling U-Value for Heat Loss","Ceiling U-Value for Heat Loss_notes","Ceiling Heat Loss Rate (UA)","Ceiling Heat Loss Rate (UA)_notes","Ceiling Notes"
"Envelope_00004563","BLDG_00471","Sloped / Vaulted (no attic)",5700.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0390,,220.4300,,"N/A"
"Envelope_00004455","BLDG_00472","Attic",5460.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,241.1300,,"N/A"
"Envelope_00004485","BLDG_00473","Attic",8004.0000,,"No","Yes","Blown Fiberglass",11.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0322,,31.0750,,0.0320,,257.5700,,"N/A"
"Envelope_00004474","BLDG_00474","Attic",2128.0000,,"No","Yes","Blown Fiberglass",18.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0197,,50.8500,,0.0200,,41.8500,,"N/A"
"Envelope_00004479","BLDG_00475","Attic",5880.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,259.6800,,"N/A"
"Envelope_00004562","BLDG_00476","Attic",7546.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,333.2600,,"N/A"
"Envelope_00012042","BLDG_00480","N/A",18000.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",,"Exclude",,"Exclude","N/A"
"Envelope_00004243","BLDG_00481","Attic",9000.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,397.4700,,"N/A"
"Envelope_00004244","BLDG_00482","Attic",725.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,32.0200,,"N/A"
"Envelope_00004268","BLDG_00485","Attic",2476.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,109.3500,,"Locked"
"Envelope_00004245","BLDG_00486","Attic",2262.0000,,"Yes","Yes","Fiberglass batts",5.5000,,0.7500,,"Fiberglass batts",3.5000,,0.9000,,"Blown fiberglass",10.0000,,1.0000,,"N/A",0.2627,,3.8063,,0.2630,,594.2800,,"N/A"
"Envelope_00004269","BLDG_00488","Attic",2132.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,53.9100,,"N/A"
"Envelope_00004270","BLDG_00489","Attic",5272.0000,,"Yes","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,232.8300,,"Can't get good reading"
"Envelope_00004480","BLDG_00490","Attic",3120.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,137.7900,,"N/A"
"Envelope_00004481","BLDG_00491","Attic",6204.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,273.9900,,"N/A"
"Envelope_00004272","BLDG_00492","Attic",2450.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,108.2000,,"N/A"
"Envelope_00004482","BLDG_00493","Attic",2550.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,112.6200,,"N/A"
"Envelope_00004273","BLDG_00495","Attic",1730.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,76.4000,,"N/A"
"Envelope_00004276","BLDG_00496","Attic",6300.0000,,"Yes","Yes","Blown fiberglass",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0472,,21.1875,,0.0470,,297.3500,,"""Fenced"" in by fiberglass batts"
"Envelope_00004279","BLDG_00497","Attic",4950.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,218.6100,,"N/A"
"Envelope_00004454","BLDG_00498","Attic",3890.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,171.8000,,"N/A"
"Envelope_00004451","BLDG_00499","Attic",6126.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,154.8900,,"N/A"
"Envelope_00004449","BLDG_00500","Attic",10564.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,466.5400,,"N/A"
"Envelope_00004456","BLDG_00501","Attic",3092.0000,,"Yes","Yes","Blown fiberglass",5.5000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1579,,6.3321,,0.1580,,488.3000,,"N/A"
"Envelope_00004457","BLDG_00501","Sloped / Vaulted (no attic)",1455.0000,,"Yes","Yes","Fiberglass batts",10.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0293,,34.1000,,0.0290,,42.6700,,"N/A"
"Envelope_00004450","BLDG_00502","Attic",3444.0000,,"No","Yes","Blown Fiberglass",18.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0197,,50.8500,,0.0200,,67.7300,,"N/A"
"Envelope_00004468","BLDG_00503","Attic",6840.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,302.0800,,"N/A"
"Envelope_00004462","BLDG_00510","Attic",5866.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,259.0600,,"N/A"
"Envelope_00004460","BLDG_00517","Roof Deck",8326.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0250,,210.5200,,"N/A"
"Envelope_00004453","BLDG_00518","Attic",6243.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,157.8500,,"N/A"
"Envelope_00004325","BLDG_00521","Attic",2416.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0650,,157.7300,,"No access"
"Envelope_00004326","BLDG_00522","Roof Deck",21840.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1100,,2403.6800,,"N/A"
"Envelope_00004327","BLDG_00523","Attic",5648.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0650,,368.7400,,"N/A"
"Envelope_00004328","BLDG_00524","Attic",9660.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0650,,630.6700,,"N/A"
"Envelope_00004329","BLDG_00525","Attic",3024.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0650,,197.4300,,"No access"
"Envelope_00004331","BLDG_00526","Attic",2040.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0650,,133.1900,,"N/A"
"Envelope_00004332","BLDG_00527","Roof Deck",6600.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1100,,726.3900,,"N/A"
"Envelope_00004333","BLDG_00528","Attic",3960.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0650,,258.5400,,"N/A"
"Envelope_00004334","BLDG_00529","Attic",5559.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0650,,362.9300,,"N/A"
"Envelope_00004335","BLDG_00531","Attic",35825.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,905.8200,,"N/A"
"Envelope_00004336","BLDG_00532","Attic",2300.0000,,"No","Yes","Fiberglass batts",5.5000,,1.0000,,"Blown fiberglass",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",0.0349,,28.6425,,0.0350,,80.3000,,"N/A"
"Envelope_00004337","BLDG_00533","Attic",3248.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0650,,212.0500,,"N/A"
"Envelope_00004338","BLDG_00534","Roof Deck",6540.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1100,,719.7800,,"N/A"
"Envelope_00004339","BLDG_00535","Attic",3524.0000,,"No","Yes","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0650,,230.0700,,"No attic access"
"Envelope_00004340","BLDG_00536","Attic",3968.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0650,,259.0600,,"N/A"
"Envelope_00003417","BLDG_00539","Attic",5488.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,242.3700,,"N/A"
"Envelope_00004467","BLDG_00541","Attic",5121.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,226.1600,,"N/A"
"Envelope_00012046","BLDG_00542","Attic",2112.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,53.4000,,"N/A"
"Envelope_00012075","BLDG_00543","Attic",3867.0000,,"No","Yes","Blown Fiberglass",11.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0322,,31.0750,,0.0320,,124.4400,,"N/A"
"Envelope_00012047","BLDG_00544","Attic",9516.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,240.6100,,"N/A"
"Envelope_00012060","BLDG_00545","Attic",8600.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,217.4500,,"N/A"
"Envelope_00012066","BLDG_00546","Attic",2552.0000,,"Yes","Yes","Blown fiberglass",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0295,,33.9000,,0.0290,,75.2800,,"Packed down a bit in some areas, possibly some walking/crawling through"
"Envelope_00012065","BLDG_00547","Attic",10075.0000,,"No","Yes","Blown Fiberglass",11.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0322,,31.0750,,0.0320,,324.2200,,"N/A"
"Envelope_00000222","SITE_00002","Attic",1106.2500,,"No","Yes","Fiberglass batts",2.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,162.2100,,"Info from homeowner"
"Envelope_00000182","SITE_00003","Attic",1100.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,107.5300,,"N/A"
"Envelope_00000223","SITE_00004","Attic",1344.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,131.3800,,"No access, venting outside of roofline"
"Envelope_00000733","SITE_00005","Roof Deck",1344.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,197.0700,,"Flat roof, no attic"
"Envelope_00000224","SITE_00006","Attic",602.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,58.8500,,"N/A"
"Envelope_00000225","SITE_00006","Sloped / Vaulted (no attic)",1281.2000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,125.2400,,"N/A"
"Envelope_00000178","SITE_00007","Attic",884.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,129.6200,,"N/A"
"Envelope_00000179","SITE_00007","Sloped / Vaulted (no attic)",568.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,83.2800,,"N/A"
"Envelope_00000183","SITE_00008","Attic",923.0000,,"Yes","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0838,,11.9350,,0.0840,,77.3400,,"Entire ceiling is attic, only access point is over garage and conditioned room that had been renovated from garage."
"Envelope_00000226","SITE_00009","Attic",1715.0000,,"No","Yes","Fiberglass batts",11.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0267,,37.5100,,0.0270,,45.7200,,"N/A"
"Envelope_00000218","SITE_00010","Attic",960.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,140.7600,,"N/A"
"Envelope_00000227","SITE_00011","Attic",912.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,89.1500,,"Info from homeowner"
"Envelope_00000228","SITE_00011","Sloped / Vaulted (no attic)",243.4000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,23.7900,,"N/A"
"Envelope_00000518","SITE_00012","Attic",960.0000,,"No","Yes","Fiberglass batts",2.0000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.2320,,4.3110,,0.2320,,222.6900,,"Some hot spots on ir"
"Envelope_00000229","SITE_00013","Sloped / Vaulted (no attic)",338.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,49.5600,,"N/A"
"Envelope_00000230","SITE_00013","Attic",336.0000,,"No","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",1.0000,,0.0000,,0.3700,,124.3200,,"N/A"
"Envelope_00000231","SITE_00014","Attic",1053.0000,,"No","Yes","Fiberglass batts",12.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0244,,40.9200,,0.0240,,25.7300,,"N/A"
"Envelope_00000512","SITE_00015","Roof Deck",760.0000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,34.2900,,"N/A"
"Envelope_00000513","SITE_00015","Sloped / Vaulted (no attic)",1622.0000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,73.1800,,"N/A"
"Envelope_00003381","SITE_00016","Attic",1478.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,144.4800,,"N/A"
"Envelope_00003383","SITE_00017","Attic",1456.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,213.4900,,"Owner indicated ceiling was insulated but wasn't sure what kind of thickness. Was told that ceiling does not have asbestosAttic not accessible. Flat ceiling"
"Envelope_00000232","SITE_00018","Attic",1834.0000,,"No","Yes","Fiberglass batts",3.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,179.2800,,"N/A"
"Envelope_00000233","SITE_00019","Attic",1691.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,165.3000,,"N/A"
"Envelope_00000234","SITE_00020","Attic",1690.0000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,76.2500,,"N/A"
"Envelope_00000654","SITE_00021","Sloped / Vaulted (no attic)",942.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,95.5800,,"N/A"
"Envelope_00000651","SITE_00021","Attic",1241.0000,,"Yes","Yes","Blown fiberglass",18.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0197,,50.8500,,0.0200,,24.4100,,"N/A"
"Envelope_00000636","SITE_00022","Attic",860.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","Foam board (unknown)",,"Unknown",,"Unknown","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,126.1000,,"Insulation based on what resident knows"
"Envelope_00000661","SITE_00023","Attic",1222.0000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,55.1300,,"N/A"
"Envelope_00000633","SITE_00024","Attic",840.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,123.1700,,"N/A"
"Envelope_00000668","SITE_00025","Attic",1532.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,149.7600,,"Standard mobile home"
"Envelope_00000638","SITE_00026","Sloped / Vaulted (no attic)",1458.0000,,"Unknown","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"N/A","Unknown",,"Unknown",,"Unknown",0.1010,,147.9400,,"N/A"
"Envelope_00000647","SITE_00027","Attic",840.0000,,"Yes","Yes","Fiberglass batts",5.5000,,0.7500,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.2900,,3.4484,,0.2900,,243.5900,,"Framing is not solid wood, more like a frame itself made to arch with the metal roof."
"Envelope_00000642","SITE_00028","Attic",924.0000,,"No","Yes","Fiberglass batts",5.5000,,,"Unknown","Blown fiberglass",5.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",0.0292,,34.2925,,0.0290,,26.9400,,"N/A"
"Envelope_00000643","SITE_00028","Attic",232.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,22.6800,,"N/A"
"Envelope_00000670","SITE_00029","Roof Deck",762.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,111.7300,,"Typical mobile home"
"Envelope_00000645","SITE_00030","Attic",924.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,90.3200,,"Main - no access"
"Envelope_00000646","SITE_00030","Attic",147.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,14.3700,,"Addition - no access"
"Envelope_00000644","SITE_00031","Attic",1440.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,211.1400,,"N/A"
"Envelope_00000648","SITE_00032","Attic",1326.0000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,59.8200,,"N/A"
"Envelope_00003384","SITE_00033","Attic",1056.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,154.8400,,"N/A"
"Envelope_00000613","SITE_00034","Sloped / Vaulted (no attic)",632.0000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,28.5100,,"N/A"
"Envelope_00000614","SITE_00034","Attic",743.0000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,33.5200,,"N/A"
"Envelope_00000671","SITE_00035","Attic",1584.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,154.8400,,"N/A"
"Envelope_00000665","SITE_00036","Attic",728.0000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,32.8400,,"N/A"
"Envelope_00000637","SITE_00037","Attic",660.0000,,"No","Yes","Open-cell spray foam",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0959,,10.4250,,0.0960,,63.3100,,"Resident says he had foam blown in"
"Envelope_00003386","SITE_00038","Attic",518.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,50.6400,,"N/A"
"Envelope_00003385","SITE_00038","Sloped / Vaulted (no attic)",406.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,39.6900,,"N/A"
"Envelope_00000649","SITE_00039","Attic",1404.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,137.2400,,"N/A"
"Envelope_00003387","SITE_00040","Attic",1400.0000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,63.1600,,"N/A"
"Envelope_00000197","SITE_00049","Attic",169.0000,,"Unknown","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown",0.0830,,14.1000,,"N/A"
