"PK_WaterDetail_ID","CK_SiteID","CK_RoomID","Room Name","Room Type","Fixture Type","Rated GPM","Rated GPM_Notes","Measured GPM","Measured GPM_Notes","Primary Shower","Secondary Shower Usage","Notes"
"Water_00002177","SITE_01505","Room_00006111","Bathroom_3","Bathroom","Shower",,"Unknown",3.0000,,"Secondary","Unknown","N/A"
"Water_00002178","SITE_01506","Room_00006140","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",,"Unknown","N/A","N/A","N/A"
"Water_00002179","SITE_01506","Room_00006128","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",,"Unknown","N/A","N/A","N/A"
"Water_00002180","SITE_01506","Room_00006130","Bathroom_3","Bathroom","Bathroom Faucet",,"Unknown",,"Unknown","N/A","N/A","N/A"
"Water_00002181","SITE_01506","Room_00006130","Bathroom_3","Bathroom","Bathroom Faucet",,"Unknown",,"Unknown","N/A","N/A","N/A"
"Water_00002182","SITE_01506","Room_00006130","Bathroom_3","Bathroom","Shower",,"Unknown",,"Unknown","Unknown","Unknown","N/A"
"Water_00002183","SITE_01506","Room_00006129","Bathroom_2","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",,"Unknown","Unknown","Unknown","N/A"
"Water_00002184","SITE_01506","Room_00006129","Bathroom_2","Bathroom","Bathroom Faucet",,"Unknown",,"Unknown","N/A","N/A","N/A"
"Water_00002185","SITE_01506","Room_00006129","Bathroom_2","Bathroom","Bathroom Faucet",,"Unknown",,"Unknown","N/A","N/A","N/A"
"Water_00002186","SITE_01507","Room_00006153","Kitchen_1","Kitchen","Kitchen Faucet",2.2000,,2.7000,,"N/A","N/A","N/A"
"Water_00002187","SITE_01507","Room_00006146","Bathroom_1","Bathroom","Bathroom Faucet",2.2000,,2.5000,,"N/A","N/A","N/A"
"Water_00002188","SITE_01507","Room_00006146","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,3.5000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002189","SITE_01508","Room_00006163","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",1.5000,,"N/A","N/A","N/A"
"Water_00002190","SITE_01508","Room_00006163","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",1.5000,,"N/A","N/A","N/A"
"Water_00002191","SITE_01508","Room_00006163","Bathroom_1","Bathroom","Bathtub",,"N/A",,"N/A","N/A","N/A","5gm"
"Water_00002192","SITE_01508","Room_00006164","Bathroom_2","Bathroom","Shower",,"Unknown",2.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002193","SITE_01508","Room_00006164","Bathroom_2","Bathroom","Bathroom Faucet",2.2000,,2.0000,,"N/A","N/A","N/A"
"Water_00002194","SITE_01508","Room_00006177","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",1.1000,,"N/A","N/A","N/A"
"Water_00002195","SITE_01508","Room_00006177","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",0.7500,,"N/A","N/A","N/A"
"Water_00002196","SITE_01508","Room_00006165","Bathroom_3","Bathroom","Bathroom Faucet",2.2000,,,"Unknown","N/A","N/A","N/A"
"Water_00002197","SITE_01508","Room_00006165","Bathroom_3","Bathroom","Shower",,"Unknown",,"Unknown","Secondary","A few times per month","N/A"
"Water_00002198","SITE_01508","Room_00006179","Laundry_1","Laundry","Kitchen Faucet",,"Unknown",1.7500,,"N/A","N/A","N/A"
"Water_00002199","SITE_01508","Room_00006166","Bathroom_3","Bathroom","Shower",,"Unknown",1.5000,,"Secondary","A few times per week","N/A"
"Water_00002200","SITE_01508","Room_00006166","Bathroom_3","Bathroom","Bathroom Faucet",,"Unknown",0.7500,,"N/A","N/A","N/A"
"Water_00002201","SITE_01509","Room_00006196","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",3.0000,,"N/A","N/A","N/A"
"Water_00002202","SITE_01509","Room_00006184","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",5.0000,,"N/A","N/A","N/A"
"Water_00002203","SITE_01509","Room_00006184","Bathroom_1","Bathroom","Bathtub",,"N/A",,"N/A","N/A","N/A","N/A"
"Water_00002204","SITE_01510","Room_00006209","Kitchen_1","Kitchen","Kitchen Faucet",2.2000,,2.2000,,"N/A","N/A","N/A"
"Water_00002205","SITE_01510","Room_00006205","Bathroom_1","Bathroom","Bathroom Faucet",2.2000,,2.5000,,"N/A","N/A","N/A"
"Water_00002206","SITE_01510","Room_00006205","Bathroom_1","Bathroom","Shower",2.0000,,2.5000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002207","SITE_01511","Room_00006230","Kitchen_1","Kitchen","Kitchen Faucet",1.5000,,1.4000,,"N/A","N/A","N/A"
"Water_00002208","SITE_01511","Room_00006213","Bathroom_1","Bathroom","Bathroom Faucet",2.2000,,1.8000,,"N/A","N/A","N/A"
"Water_00002209","SITE_01511","Room_00006214","Bathroom_2","Bathroom","Bathroom Faucet",2.2000,,2.2000,,"N/A","N/A","N/A"
"Water_00002210","SITE_01511","Room_00006214","Bathroom_2","Bathroom","Bathroom Faucet",2.2000,,2.3000,,"N/A","N/A","N/A"
"Water_00002211","SITE_01511","Room_00006214","Bathroom_2","Bathroom","Shower",2.5000,,2.5000,,"Never / rarely used","A few times per year","N/A"
"Water_00002212","SITE_01511","Room_00006215","Bathroom_3","Bathroom","Bathroom Faucet",2.2000,,1.6000,,"N/A","N/A","N/A"
"Water_00002213","SITE_01511","Room_00006215","Bathroom_3","Bathroom","Bathroom Faucet",2.2000,,2.0000,,"N/A","N/A","N/A"
"Water_00002214","SITE_01511","Room_00006215","Bathroom_3","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",1.8000,,"Secondary","Daily / Almost Daily","N/A"
"Water_00002215","SITE_01511","Room_00006216","Bathroom_4","Bathroom","Bathroom Faucet",2.2000,,1.7000,,"N/A","N/A","N/A"
"Water_00002216","SITE_01511","Room_00006216","Bathroom_4","Bathroom","Bathroom Faucet",2.2000,,2.0000,,"N/A","N/A","N/A"
"Water_00002217","SITE_01511","Room_00006216","Bathroom_4","Bathroom","Shower",,"Unknown",2.4000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002218","SITE_01512","Room_00006236","Bathroom_1","Bathroom","Bathroom Faucet",2.2000,,1.5000,,"N/A","N/A","Flow bag"
"Water_00002219","SITE_01512","Room_00006236","Bathroom_1","Bathroom","Shower",,"Unknown",2.2000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002220","SITE_01512","Room_00006241","Laundry_1","Laundry","Bathroom Faucet",,"Unknown",,"Unknown","N/A","N/A","Water turned off"
"Water_00002221","SITE_01512","Room_00006240","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",1.5000,,"N/A","N/A","N/A"
"Water_00002222","SITE_01513","Room_00006253","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00002223","SITE_01513","Room_00006244","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",3.0000,,"N/A","N/A","N/A"
"Water_00002224","SITE_01513","Room_00006244","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",3.5000,,"N/A","N/A","N/A"
"Water_00002225","SITE_01513","Room_00006245","Bathroom_6","Bathroom","Bathroom Faucet",1.5000,,1.5000,,"N/A","N/A","N/A"
"Water_00002226","SITE_01513","Room_00006245","Bathroom_6","Bathroom","Shower / Bathtub combo with diverter valve",2.0000,,,"Unknown","Secondary","A few times per year","Never tried to use shower. Blocked due to furniture in tub."
"Water_00002227","SITE_01522","Room_00006259","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",2.7000,,"N/A","N/A","N/A"
"Water_00002228","SITE_01522","Room_00006259","Bathroom_1","Bathroom","Shower",,"Unknown",2.8000,,"Secondary","Daily / Almost Daily","N/A"
"Water_00002229","SITE_01522","Room_00006260","Bathroom_2","Bathroom","Bathroom Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00002230","SITE_01522","Room_00006260","Bathroom_2","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,3.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002231","SITE_01522","Room_00006267","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.0000,,"N/A","N/A","N/A"
"Water_00002232","SITE_01523","Room_00006285","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",3.0000,,"N/A","N/A","N/A"
"Water_00002233","SITE_01523","Room_00006270","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",3.0000,,"N/A","N/A","N/A"
"Water_00002234","SITE_01523","Room_00006271","Bathroom_2","Bathroom","Bathroom Faucet",,"Unknown",2.5000,,"N/A","N/A","Additional 2 shower heads too big for bag test."
"Water_00002235","SITE_01523","Room_00006272","Bathroom_3","Bathroom","Bathroom Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00002236","SITE_01523","Room_00006272","Bathroom_3","Bathroom","Bathroom Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00002237","SITE_01526","Room_00006299","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",,"Unknown","N/A","N/A","N/A"
"Water_00002238","SITE_01526","Room_00006300","Laundry_1","Laundry","Kitchen Faucet",2.0000,,,"Unknown","N/A","N/A","N/A"
"Water_00002239","SITE_01526","Room_00006292","Bathroom_2","Bathroom","Bathroom Faucet",,"Unknown",,"Unknown","N/A","N/A","N/A"
"Water_00002240","SITE_01526","Room_00006292","Bathroom_2","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,,"Unknown","Primary","Daily / Almost Daily","N/A"
"Water_00002241","SITE_01526","Room_00006291","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",,"Unknown","N/A","N/A","N/A"
"Water_00002242","SITE_01526","Room_00006293","Bathroom_3","Bathroom","Shower",2.5000,,,"Unknown","Secondary","Daily / Almost Daily","N/A"
"Water_00002243","SITE_01526","Room_00006293","Bathroom_3","Bathroom","Bathroom Faucet",,"Unknown",,"Unknown","N/A","N/A","N/A"
"Water_00002244","SITE_01526","Room_00006293","Bathroom_3","Bathroom","Bathtub",,"N/A",,"N/A","N/A","N/A","N/A"
"Water_00002245","SITE_01528","Room_00006313","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00002246","SITE_01528","Room_00006305","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00002247","SITE_01528","Room_00006305","Bathroom_1","Bathroom","Shower",,"Unknown",2.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002248","SITE_01528","Room_00006306","Bathroom_2","Bathroom","Bathroom Faucet",,"Unknown",2.0000,,"N/A","N/A","N/A"
"Water_00002249","SITE_01528","Room_00006306","Bathroom_2","Bathroom","Shower",,"Unknown",1.5000,,"Secondary","A few times per week","N/A"
"Water_00002250","SITE_01529","Room_00006320","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",4.0000,,"N/A","N/A","N/A"
"Water_00002251","SITE_01531","Room_00006324","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00002252","SITE_01531","Room_00006324","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,,"Unknown","Secondary","A few times per year","N/A"
"Water_00002253","SITE_01531","Room_00006331","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00002254","SITE_01531","Room_00006325","Bathroom_2","Bathroom","Bathroom Faucet",,"Unknown",1.5000,,"N/A","N/A","N/A"
"Water_00002255","SITE_01531","Room_00006325","Bathroom_2","Bathroom","Shower",2.5000,,,"Unknown","Primary","Daily / Almost Daily","N/A"
"Water_00002256","SITE_01532","Room_00006344","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.6000,,"N/A","N/A","N/A"
"Water_00002257","SITE_01532","Room_00006336","Bathroom_1","Bathroom","Shower",,"Unknown",,"Unknown","Never / rarely used","A few times per year","Shower head too large to measure flow with bag"
"Water_00002258","SITE_01532","Room_00006336","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",5.0000,,"N/A","N/A","N/A"
"Water_00002259","SITE_01532","Room_00006340","Family Room_1","Family Room","Kitchen Faucet",2.2000,,,"Unknown","N/A","N/A","Unable to practically measure flow, sink too full/crowded by things that could not get wet"
"Water_00002260","SITE_01533","Room_00006350","Bathroom_1","Bathroom","Bathroom Faucet",2.2000,,2.3000,,"N/A","N/A","N/A"
"Water_00002261","SITE_01533","Room_00006350","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.8000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002262","SITE_01533","Room_00006351","Bathroom_2","Bathroom","Bathroom Faucet",2.2000,,2.2000,,"N/A","N/A","N/A"
"Water_00002263","SITE_01533","Room_00006351","Bathroom_2","Bathroom","Bathroom Faucet",2.2000,,2.1000,,"N/A","N/A","N/A"
"Water_00002264","SITE_01533","Room_00006351","Bathroom_2","Bathroom","Bathtub",,"N/A",,"N/A","N/A","N/A","N/A"
"Water_00002265","SITE_01533","Room_00006351","Bathroom_2","Bathroom","Shower",2.5000,,,"Unknown","Primary","Daily / Almost Daily","Stream too wide to get quality reading"
"Water_00002266","SITE_01535","Room_00006365","Kitchen_1","Kitchen","Kitchen Faucet",2.2000,,2.2000,,"N/A","N/A","N/A"
"Water_00002267","SITE_01535","Room_00006362","Bathroom_1","Bathroom","Bathroom Faucet",1.5000,,1.4000,,"N/A","N/A","Newly renovated"
"Water_00002268","SITE_01535","Room_00006362","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",2.0000,,2.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002269","SITE_01537","Room_00006370","Bathroom_1","Bathroom","Shower",2.5000,,,"Unknown","Primary","Daily / Almost Daily","N/A"
"Water_00002270","SITE_01537","Room_00006370","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",,"Unknown","N/A","N/A","N/A"
"Water_00002271","SITE_01537","Room_00006376","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",,"Unknown","N/A","N/A","N/A"
"Water_00002272","SITE_01537","Room_00006377","Laundry_1","Laundry","Bathroom Faucet",,"Unknown",,"Unknown","N/A","N/A","N/A"
"Water_00002273","SITE_01805","Room_00021951","Bathroom_6","Bathroom","Bathroom Faucet",,"Unknown",,"Unknown","N/A","N/A","Specialty faucet that runs for a set period while the toilet flushes."
"Water_00002274","SITE_01676","Room_00020763","Bathroom_6","Bathroom","Shower",,"Unknown",,"Unknown","Primary","Daily / Almost Daily","Could not measure due to shower head design."
"Water_00002275","SITE_01676","Room_00020763","Bathroom_6","Bathroom","Bathroom Faucet",1.5000,,1.5000,,"N/A","N/A","N/A"
"Water_00002276","SITE_01556","Room_00019145","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",1.5000,,"N/A","N/A","N/A"
"Water_00002277","SITE_01556","Room_00019147","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,3.0000,,"All used about the same","A few times per week","N/A"
"Water_00002278","SITE_01556","Room_00019147","Bathroom_1","Bathroom","Bathroom Faucet",2.2000,,2.5000,,"N/A","N/A","N/A"
"Water_00002279","SITE_01556","Room_00019151","Bathroom_2","Bathroom","Bathroom Faucet",2.2000,,3.0000,,"N/A","N/A","N/A"
"Water_00002280","SITE_01556","Room_00019151","Bathroom_2","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,3.0000,,"All used about the same","A few times per week","N/A"
"Water_00002281","SITE_01660","Room_00020553","Kitchen_2","Kitchen","Kitchen Faucet",,"Unknown",1.5000,,"N/A","N/A","N/A"
"Water_00002282","SITE_01589","Room_00019637","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",1.8000,,"N/A","N/A","N/A"
"Water_00002283","SITE_01589","Room_00019637","Bathroom_1","Bathroom","Shower",,"Unknown",2.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002284","SITE_01589","Room_00019639","Bathroom_2","Bathroom","Bathroom Faucet",,"Unknown",3.6000,,"N/A","N/A","N/A"
"Water_00002285","SITE_01589","Room_00019639","Bathroom_2","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.2000,,"Secondary","Daily / Almost Daily","N/A"
"Water_00002286","SITE_01589","Room_00019641","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",1.8000,,"N/A","N/A","N/A"
"Water_00002287","SITE_01589","Room_00019644","Bathroom_3","Bathroom","Shower",2.0000,,1.8000,,"Secondary","A few times per year","N/A"
"Water_00002288","SITE_01589","Room_00019644","Bathroom_3","Bathroom","Bathroom Faucet",,"Unknown",1.0000,,"N/A","N/A","N/A"
"Water_00002289","SITE_01805","Room_00021956","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",1.2000,,"N/A","N/A","N/A"
"Water_00002290","SITE_01805","Room_00021956","Bathroom_1","Bathroom","Shower",,"Unknown",1.6000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002291","SITE_01805","Room_00021957","Kitchen_1","Kitchen","Kitchen Faucet",1.5000,,1.2000,,"N/A","N/A","N/A"
"Water_00002292","SITE_01808","Room_00021970","Kitchen_4","Kitchen","Kitchen Faucet",1.5000,,1.5000,,"N/A","N/A","N/A"
"Water_00002293","SITE_01808","Room_00021972","Bathroom_6","Bathroom","Bathroom Faucet",2.0000,,2.5000,,"N/A","N/A","N/A"
"Water_00002294","SITE_01808","Room_00021972","Bathroom_6","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",,"Unknown","Primary","Daily / Almost Daily","Unable to capture entire flow. Too much spray area"
"Water_00002295","SITE_01799","Room_00021901","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00002296","SITE_01799","Room_00021906","Bathroom_1","Bathroom","Bathroom Faucet",2.0000,,3.5000,,"N/A","N/A","N/A"
"Water_00002297","SITE_01799","Room_00021906","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,2.5000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002298","SITE_01733","Room_00021330","Bathroom_6","Bathroom","Bathroom Faucet",2.2000,,2.7500,,"N/A","N/A","N/A"
"Water_00002299","SITE_01733","Room_00021330","Bathroom_6","Bathroom","Shower / Bathtub combo with diverter valve",2.0000,,3.0000,,"Primary","A few times per week","N/A"
"Water_00002300","SITE_01741","Room_00021411","Kitchen_1","Kitchen","Kitchen Faucet",1.5000,,1.4000,,"N/A","N/A","N/A"
"Water_00002301","SITE_01741","Room_00021414","Bathroom_1","Bathroom","Bathroom Faucet",1.5000,,1.2000,,"N/A","N/A","N/A"
"Water_00002302","SITE_01741","Room_00021414","Bathroom_1","Bathroom","Shower",2.5000,,1.5000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002303","SITE_01797","Room_00021881","Kitchen_1","Kitchen","Kitchen Faucet",2.0000,,1.5000,,"N/A","N/A","N/A"
"Water_00002304","SITE_01797","Room_00021884","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",1.5000,,"N/A","N/A","N/A"
"Water_00002305","SITE_01797","Room_00021884","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,2.2000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002306","SITE_01733","Room_00021337","Kitchen_1","Kitchen","Kitchen Faucet",2.0000,,2.0000,,"N/A","N/A","N/A"
"Water_00002307","SITE_01100","Room_00016105","Bathroom_1","Bathroom","Bathroom Faucet",1.5000,,2.0000,,"N/A","N/A","N/A"
"Water_00002308","SITE_01100","Room_00016105","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",1.8000,,1.3000,,"Secondary","A few times per year","N/A"
"Water_00002309","SITE_01100","Room_00016109","Kitchen_1","Kitchen","Kitchen Faucet",1.5000,,1.5000,,"N/A","N/A","N/A"
"Water_00002310","SITE_01095","Room_00016026","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",1.5000,,"N/A","N/A","N/A"
"Water_00002311","SITE_01095","Room_00016026","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",,"Unknown","N/A","N/A","Hairnet around faucet"
"Water_00002312","SITE_01095","Room_00016026","Bathroom_1","Bathroom","Shower",2.0000,,1.7000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002313","SITE_01095","Room_00016030","Bathroom_2","Bathroom","Bathroom Faucet",2.2000,,1.5000,,"N/A","N/A","N/A"
"Water_00002314","SITE_01095","Room_00016030","Bathroom_2","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,1.8000,,"Secondary","Daily / Almost Daily","N/A"
"Water_00002315","SITE_01095","Room_00016039","Bathroom_3","Bathroom","Bathroom Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00002316","SITE_01095","Room_00016039","Bathroom_3","Bathroom","Shower",2.0000,,2.0000,,"Unknown","Unknown","N/A"
"Water_00002317","SITE_01653","Room_00020480","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",1.1000,,"N/A","N/A","N/A"
"Water_00002318","SITE_01653","Room_00020485","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00002319","SITE_01795","Room_00021860","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",1.1000,,"N/A","N/A","N/A"
"Water_00002320","SITE_01795","Room_00021863","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",1.2000,,"N/A","N/A","N/A"
"Water_00002321","SITE_01795","Room_00021863","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,2.5000,,"Primary","Daily / Almost Daily","N/A"
"Water_00002322","SITE_01729","Room_00021295","Kitchen_1","Kitchen","Kitchen Faucet",2.2000,,1.5000,,"N/A","N/A","N/A"
"Water_00002323","SITE_01729","Room_00021298","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",1.0000,,"N/A","N/A","N/A"
"Water_00002324","SITE_01729","Room_00021298","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",2.0000,,1.4000,,"Primary","Daily / Almost Daily","N/A"
