"PK_WindowDetail_ID","CK_SiteID","CK_RoomID","Type","Sub-Type","Area","Area_Notes","Quantity","Quantity_Notes","Frame / Body Type","Glazing Type","Window Direction","Window Frame Category","Glazing Frame Category","U-Value","U-Value_Notes","Window UA","Window UA_Notes","Notes"
"Window_00001714","SITE_00877","Room_00002002","Window","Double-hung",16.6111,,2,,"Aluminum","Single","West","Metal","Single",1.2300,,40.7500,,"N/A"
"Window_00001715","SITE_00877","Room_00002000","Door","Single",20.0000,,1,,"Metal","Decorative window (arch, etc.)","N/A","N/A","N/A",1.2300,,24.5300,,"N/A"
"Window_00001716","SITE_00877","Room_00001995","Window","Double-hung",2.7222,,1,,"Aluminum","Single","East","Metal","Single",1.2300,,3.3400,,"N/A"
"Window_00001717","SITE_00877","Room_00001996","Window","Double-hung",16.2500,,1,,"Aluminum","Single","South","Metal","Single",1.2300,,19.9300,,"N/A"
"Window_00001718","SITE_00877","Room_00001996","Window","Double-hung",16.2500,,1,,"Aluminum","Single","West","Metal","Single",1.2300,,19.9300,,"N/A"
"Window_00001719","SITE_00878","Room_00002007","Window","Slider",12.7778,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,5.6400,,"N/A"
"Window_00001720","SITE_00878","Room_00002008","Window","Slider",12.4583,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,5.5000,,"N/A"
"Window_00001721","SITE_00878","Room_00002005","Window","Slider",1.7014,,1,,"Aluminum","Single","Unknown","Metal","Single",1.2300,,2.0900,,"N/A"
"Window_00001722","SITE_00878","Room_00002013","Window","Slider",16.7917,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.4100,,"N/A"
"Window_00001723","SITE_00878","Room_00002013","Window","Slider",12.4583,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,5.5000,,"N/A"
"Window_00001724","SITE_00878","Room_00002013","Door","Single",20.0000,,1,,"Metal","Decorative window (arch, etc.)","N/A","N/A","N/A",1.2300,,24.5300,,"N/A"
"Window_00001725","SITE_00878","Room_00002014","Window","Slider",12.1875,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,5.3800,,"N/A"
"Window_00001726","SITE_00878","Room_00002011","Window","Slider",7.8542,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.4700,,"N/A"
"Window_00001727","SITE_00878","Room_00002011","Window","Slider",12.1875,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,5.3800,,"N/A"
"Window_00001728","SITE_00878","Room_00002011","Door","Single",18.3333,,1,,"Metal","Half window","N/A","N/A","N/A",1.2300,,22.4900,,"N/A"
"Window_00001729","SITE_00878","Room_00002009","Window","Slider",16.5208,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.2900,,"N/A"
"Window_00001730","SITE_00879","Room_00002021","Window","Slider",18.2083,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,8.0400,,"N/A"
"Window_00001731","SITE_00879","Room_00002019","Window","Slider",8.5069,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.7600,,"N/A"
"Window_00001732","SITE_00879","Room_00002022","Window","Slider",18.1250,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,8.0000,,"N/A"
"Window_00001733","SITE_00879","Room_00002020","Window","Slider",8.5069,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.7600,,"N/A"
"Window_00001734","SITE_00879","Room_00002029","Window","Slider",8.0278,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.5400,,"N/A"
"Window_00001735","SITE_00879","Room_00002029","Window","Slider",18.5278,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,8.1800,,"N/A"
"Window_00001736","SITE_00879","Room_00002026","Window","Slider",8.8889,,2,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.8500,,"N/A"
"Window_00001737","SITE_00879","Room_00002026","Window","Slider",14.8056,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.5400,,"N/A"
"Window_00001738","SITE_00879","Room_00002026","Door","Single",15.5556,,1,,"Fiberglass","None","N/A","N/A","N/A",0.8500,,13.2700,,"N/A"
"Window_00001739","SITE_00879","Room_00002026","Door","Single",14.4444,,1,,"Unknown","Half window","N/A","N/A","N/A",,"Unknown",12.3300,,"N/A"
"Window_00001740","SITE_00879","Room_00002031","Window","Slider",32.9028,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,14.5200,,"N/A"
"Window_00001741","SITE_00879","Room_00002031","Window","Slider",18.9306,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,8.3600,,"N/A"
"Window_00001742","SITE_00879","Room_00002031","Window","Single-hung",7.6667,,2,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.7700,,"N/A"
"Window_00001743","SITE_00879","Room_00002031","Window","Fixed (picture)",21.7222,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,9.5900,,"N/A"
"Window_00001744","SITE_00879","Room_00002028","Door","Single",20.0000,,1,,"Fiberglass","None","N/A","N/A","N/A",0.8500,,17.0700,,"N/A"
"Window_00001745","SITE_00879","Room_00002028","Window","Single-hung",7.3125,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.2300,,"N/A"
"Window_00011524","SITE_01123","Room_00016341","Window","Slider",23.1597,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,10.2200,,"N/A"
"Window_00011525","SITE_01123","Room_00016345","Window","Slider",18.5278,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,8.1800,,"N/A"
"Window_00011526","SITE_01123","Room_00016338","Skylight","Fixed (picture)",5.5000,,2,,"Unknown","Double","North","N/A","N/A",0.6000,,6.6000,,"N/A"
"Window_00011527","SITE_01159","Room_00016702","Window","Fixed (picture)",28.1944,,1,,"Aluminum","Double","West","Metal","Double",0.6600,,18.4700,,"N/A"
"Window_00011528","SITE_01159","Room_00016702","Window","Casement",17.7778,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.8500,,"N/A"
"Window_00011529","SITE_01159","Room_00016702","Window","Single-hung",13.6944,,1,,"Aluminum","Double","North","Metal","Double",0.6600,,8.9700,,"N/A"
"Window_00011530","SITE_01159","Room_00016704","Skylight","Awning",8.5556,,1,,"Unknown","Single","West","N/A","N/A",1.3000,,11.1200,,"N/A"
"Window_00011531","SITE_01159","Room_00016705","Window","Single-hung",6.3889,,1,,"Aluminum","Single","North","Metal","Single",1.2300,,7.8400,,"N/A"
"Window_00011532","SITE_01159","Room_00016707","Door","Single",20.0000,,1,,"Metal","None","N/A","N/A","N/A",1.2300,,24.5300,,"N/A"
"Window_00011533","SITE_01160","Room_00016712","Window","Casement",19.5000,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,8.6100,,"N/A"
"Window_00011534","SITE_01160","Room_00016712","Window","Single-hung",13.2222,,1,,"Aluminum","Double","East","Metal","Double",0.6600,,8.6600,,"N/A"
"Window_00011535","SITE_01161","Room_00016715","Window","Slider",22.8194,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,10.0700,,"N/A"
"Window_00011536","SITE_01161","Room_00016715","Window","Slider",22.8194,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,10.0700,,"N/A"
"Window_00011537","SITE_01161","Room_00016716","Window","Single-hung",12.5278,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,5.5300,,"N/A"
"Window_00011538","SITE_01161","Room_00016717","Window","Slider",22.8194,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,10.0700,,"N/A"
"Window_00011539","SITE_01214","Room_00017319","Window","Fixed (picture)",11.5000,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,5.0800,,"N/A"
"Window_00011540","SITE_01214","Room_00017319","Window","Fixed (picture)",12.9375,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,5.7100,,"N/A"
"Window_00011541","SITE_01214","Room_00017319","Window","Double-hung",11.9167,,3,,"Wood - bare","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,15.7800,,"N/A"
"Window_00011542","SITE_01214","Room_00017319","Skylight","Awning",4.8125,,1,,"Unknown","Double","West","N/A","N/A",0.6000,,2.8900,,"N/A"
"Window_00011543","SITE_01214","Room_00017319","Skylight","Fixed (picture)",4.8125,,2,,"Unknown","Double","West","N/A","N/A",0.6000,,5.7800,,"N/A"
"Window_00011544","SITE_01134","Room_00016466","Window","Slider",28.1944,,1,,"Vinyl","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,12.4500,,"N/A"
"Window_00011545","SITE_01134","Room_00016467","Window","Slider",18.5278,,1,,"Vinyl","Double","NE","Wood, Vinyl, or Fiberglass","Double",0.4400,,8.1800,,"N/A"
"Window_00011546","SITE_01134","Room_00016467","Window","Slider",16.6111,,1,,"Vinyl","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.3300,,"N/A"
"Window_00011547","SITE_00075","Room_00007129","Window","Slider",14.0556,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.2000,,"N/A"
"Window_00011548","SITE_00003","Room_00006406","Window","Single-hung",14.2986,,2,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,12.6200,,"N/A"
"Window_00011549","SITE_00003","Room_00006407","Window","Slider",14.6944,,1,,"Aluminum","Double","North","Metal","Double",0.6600,,9.6200,,"N/A"
"Window_00011550","SITE_00003","Room_00006408","Window","Slider",18.5278,,1,,"Aluminum","Double","North","Metal","Double",0.6600,,12.1400,,"N/A"
"Window_00011551","SITE_00008","Room_00006470","Window","Slider",16.1111,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.1100,,"N/A"
"Window_00011552","SITE_01145","Room_00016590","Door","Single",20.0000,,1,,"Wood Hollow","None","N/A","N/A","N/A",0.4500,,9.0000,,"N/A"
"Window_00011553","SITE_01137","Room_00016500","Window","Fixed (picture)",7.0278,,2,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.2000,,"N/A"
"Window_00011554","SITE_01137","Room_00016500","Window","Slider",14.6944,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.4900,,"N/A"
"Window_00011555","SITE_01137","Room_00016500","Window","Fixed (picture)",7.6667,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.3800,,"Area inaccurate, window is a half circle"
"Window_00011556","SITE_01137","Room_00016501","Skylight","Sklylight opening",6.7222,,1,,"Vinyl","Double","West","N/A","N/A",0.6000,,4.0300,,"N/A"
"Window_00011557","SITE_01137","Room_00016501","Skylight","Sklylight opening",3.3611,,1,,"Vinyl","Double","South","N/A","N/A",0.6000,,2.0200,,"N/A"
"Window_00011558","SITE_01137","Room_00016503","Window","Slider",14.6944,,2,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,12.9700,,"N/A"
"Window_00011559","SITE_01137","Room_00016504","Window","Fixed (picture)",12.4444,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,5.4900,,"Area does not include 14 inch tall half circle on top of listed dimensions"
"Window_00011560","SITE_01137","Room_00016508","Window","Slider",18.5278,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,8.1800,,"N/A"
"Window_00011561","SITE_01137","Room_00016509","Door","Single",20.0000,,1,,"Wood Hollow","None","N/A","N/A","N/A",0.4500,,9.0000,,"N/A"
"Window_00011562","SITE_01137","Room_00016509","Window","Fixed (picture)",3.6667,,2,,"Wood - bare","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.2400,,"N/A"
"Window_00011563","SITE_01137","Room_00016509","Window","Fixed (picture)",7.3125,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.2300,,"N/A"
"Window_00011564","SITE_01137","Room_00016510","Window","Fixed (picture)",3.0625,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,1.3500,,"N/A"
"Window_00011565","SITE_01137","Room_00016511","Window","Sliding glass door",32.2222,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,14.2200,,"Sliding glass door"
"Window_00011566","SITE_01137","Room_00016512","Window","Single-hung",13.4444,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,5.9300,,"Window box"
"Window_00011567","SITE_01135","Room_00016473","Window","Sliding glass door",38.5000,,1,,"Vinyl","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,17.0000,,"Sliding glass door"
"Window_00011568","SITE_01135","Room_00016477","Window","Slider",18.5278,,1,,"Vinyl","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,8.1800,,"N/A"
"Window_00011569","SITE_01135","Room_00016479","Window","Slider",25.7778,,1,,"Vinyl","Double","SW","Wood, Vinyl, or Fiberglass","Double",0.4400,,11.3800,,"N/A"
"Window_00011570","SITE_00007","Room_00006455","Window","Slider",11.8750,,1,,"Aluminum","Single","East","Metal","Single",1.2300,,14.5700,,"N/A"
"Window_00011571","SITE_00007","Room_00006456","Window","Slider",12.1389,,1,,"Aluminum","Single","East","Metal","Single",1.2300,,14.8900,,"N/A"
"Window_00011572","SITE_00007","Room_00006456","Window","Slider",12.1389,,1,,"Aluminum","Single","South","Metal","Single",1.2300,,14.8900,,"N/A"
"Window_00011573","SITE_00007","Room_00006457","Window","Fixed (picture)",3.3333,,1,,"Aluminum","Single","East","Metal","Single",1.2300,,4.0900,,"N/A"
"Window_00011574","SITE_00007","Room_00006458","Window","Slider",21.6667,,1,,"Aluminum","Single","West","Metal","Single",1.2300,,26.5800,,"N/A"
"Window_00011575","SITE_00007","Room_00006458","Window","Slider",12.5000,,1,,"Aluminum","Single","South","Metal","Single",1.2300,,15.3300,,"N/A"
"Window_00011576","SITE_00007","Room_00006460","Window","Slider",22.8194,,1,,"Aluminum","Single","West","Metal","Single",1.2300,,27.9900,,"N/A"
"Window_00011577","SITE_00007","Room_00006461","Door","Single",16.6667,,1,,"Wood Hollow","None","N/A","N/A","N/A",0.4500,,7.5000,,"N/A"
"Window_00011578","SITE_00007","Room_00006461","Window","Slider",21.2500,,2,,"Aluminum","Single","West","Metal","Single",1.2300,,52.1300,,"N/A"
"Window_00011579","SITE_00007","Room_00006462","Door","Single",16.1458,,1,,"Other","Decorative window (arch, etc.)","N/A","N/A","N/A",,"Unknown",7.2700,,"Exterior of door made of textured plastic, is hollow"
"Window_00011580","SITE_00043","Room_00006846","Window","Slider",22.3611,,1,,"Aluminum","Double","South","Metal","Double",0.6600,,14.6500,,"N/A"
"Window_00011581","SITE_00043","Room_00006847","Window","Slider",22.3611,,1,,"Aluminum","Double","North","Metal","Double",0.6600,,14.6500,,"N/A"
"Window_00011582","SITE_01142","Room_00016553","Window","Fixed (picture)",11.2778,,1,,"Wood aluminum clad","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,4.9800,,"N/A"
"Window_00011583","SITE_01142","Room_00016553","Window","Fixed (picture)",11.2778,,1,,"Wood aluminum clad","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,4.9800,,"N/A"
"Window_00011584","SITE_01142","Room_00016553","Window","Slider",23.3611,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,10.3100,,"N/A"
"Window_00011585","SITE_01142","Room_00016554","Door","Single",20.0000,,1,,"Fiberglass","None","N/A","N/A","N/A",0.8500,,17.0700,,"N/A"
"Window_00011586","SITE_01142","Room_00016556","Window","Slider",18.5278,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,8.1800,,"N/A"
"Window_00011587","SITE_01142","Room_00016558","Window","Slider",16.1111,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.1100,,"N/A"
"Window_00011588","SITE_01142","Room_00016560","Window","Slider",16.1111,,1,,"Wood aluminum clad","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.1100,,"N/A"
"Window_00011589","SITE_01142","Room_00016562","Window","Slider",16.1111,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,7.1100,,"N/A"
"Window_00011590","SITE_00176","Room_00008173","Window","Slider",47.5278,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,20.9800,,"N/A"
"Window_00011591","SITE_00176","Room_00008174","Window","Slider",52.2222,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,23.0500,,"Low e coating"
"Window_00011592","SITE_00176","Room_00008175","Window","Single-hung",8.0278,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.5400,,"Window box"
"Window_00011593","SITE_00176","Room_00008175","Door","Single",17.7778,,1,,"Wood Solid Core","Half window","N/A","N/A","N/A",0.4000,,7.1100,,"N/A"
"Window_00011594","SITE_00176","Room_00008176","Door","Single",20.0000,,1,,"Wood Solid Core","Decorative window (arch, etc.)","N/A","N/A","N/A",0.4000,,8.0000,,"N/A"
"Window_00011595","SITE_00176","Room_00008178","Window","Double-hung",8.0278,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.5400,,"N/A"
"Window_00011596","SITE_00176","Room_00008179","Window","Slider",13.6111,,1,,"Vinyl","Double","West","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.0100,,"N/A"
"Window_00011597","SITE_00176","Room_00008180","Window","Slider",11.2778,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,4.9800,,"N/A"
"Window_00011598","SITE_00176","Room_00008181","Window","Slider",11.2778,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,4.9800,,"N/A"
"Window_00011599","SITE_00176","Room_00008182","Skylight","Skylight fixed",1.0000,,1,,"Vinyl","Unknown","West","N/A","N/A",,"Unknown",,"Unknown","N/A"
"Window_00011600","SITE_00176","Room_00008183","Door","Single",17.7778,,1,,"Fiberglass","Half window","N/A","N/A","N/A",0.8500,,15.1700,,"N/A"
"Window_00011601","SITE_00176","Room_00008185","Window","Slider",7.3333,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,3.2400,,"N/A"
"Window_00011602","SITE_00044","Room_00006855","Window","Single-hung",13.6944,,2,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,12.0900,,"N/A"
"Window_00011603","SITE_00044","Room_00006856","Window","Single-hung",5.1944,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,2.2900,,"N/A"
"Window_00011604","SITE_00044","Room_00006857","Window","Slider",18.5278,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,8.1800,,"N/A"
"Window_00011605","SITE_00791","Room_00014314","Window","Casement",40.4896,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,17.8700,,"N/A"
"Window_00011606","SITE_00791","Room_00014315","Window","Fixed (picture)",20.0000,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,8.8300,,"N/A"
"Window_00011607","SITE_00791","Room_00014315","Window","Slider",26.0000,,1,,"Vinyl","Double","North","Wood, Vinyl, or Fiberglass","Double",0.4400,,11.4800,,"N/A"
"Window_00011608","SITE_00791","Room_00014319","Door","Single",20.0000,,1,,"Wood Solid Core","None","N/A","N/A","N/A",0.4000,,8.0000,,"N/A"
"Window_00011609","SITE_00056","Room_00006963","Window","Slider",44.5521,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,19.6700,,"N/A"
"Window_00011610","SITE_00056","Room_00006964","Window","Casement",10.6944,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,4.7200,,"N/A"
"Window_00011611","SITE_00056","Room_00006964","Window","Fixed (picture)",15.5642,,1,,"Vinyl","Double","South","Wood, Vinyl, or Fiberglass","Double",0.4400,,6.8700,,"N/A"
"Window_00011612","SITE_00055","Room_00006953","Window","Slider",22.5556,,1,,"Vinyl","Double","East","Wood, Vinyl, or Fiberglass","Double",0.4400,,9.9600,,"N/A"
"Window_00011613","SITE_01154","Room_00016662","Door","Single",20.0000,,1,,"Wood Solid Core","None","N/A","N/A","N/A",0.4000,,8.0000,,"N/A"
"Window_00011614","SITE_01154","Room_00016664","Window","Slider",20.1875,,1,,"Vinyl","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,8.9100,,"N/A"
"Window_00011615","SITE_01154","Room_00016665","Window","Slider",30.9896,,1,,"Vinyl","Double","SE","Wood, Vinyl, or Fiberglass","Double",0.4400,,13.6800,,"N/A"
